team_id,tmid,player
57691,628514,Robert Kaczorek
57691,624971,Jan Geregai
57691,568610,Nikolaj Havrila
57691,484530,Peter Nilas
2432,461866,Javi Vázquez
2432,1082639,Léo Azevedo
2432,635881,Manu Pozo
2432,628835,Dany Jean
2432,407841,Lucas Paes
2432,709958,Arnau Casas
2432,1069037,Mohamed Ali Diadié
2432,524929,Kévin Zohi
2432,1038701,Ismaïl Seydi
2432,739442,Guilherme Liberato
2432,914629,André Simões
2432,1093703,Danilo
2432,625016,Unai Pérez
2432,720488,Alejandro Alfaro
2432,882708,Musa Drammeh
2432,742864,Luis Quintero
2432,719384,Brian Agbor
2432,527967,Jack Ipalibo
2432,818040,Afonso Peixoto
2432,291402,Pité
2432,236886,Costinha
2432,964705,Silas Bjerre
2432,126964,David Bruno
2432,80486,Stopira
2432,1082596,Marquinhos
2432,987537,David Ivanov
2432,1131160,Adama Baradji
2432,1175952,Mathéo Titalom Penka
3349,927733,Emanuel Fernandes
3349,564968,Francisco Meixedo
3349,627276,Antonio Leal
3349,1054933,Daouda Doumbia
3349,504084,Tiago Ribeiro
3349,519748,Zé Ricardo
3349,597106,Luiz Gustavo
3349,191987,Edgar Ié
3349,1092624,Miguel
3349,431724,Kirill Klimov
3349,585536,Jonny Arriba
3349,840426,João Lima
3349,357150,Jójó
3349,549069,Diego Altube
3349,878507,Desmond Nketia
3349,685807,Luís dos Santos
3349,1083238,Gui Meira
3349,1163866,Samad Popoola
3349,817523,André Lopes
3349,72857,Pedro Mendes
3349,1158895,Pedrinho
3349,405833,Bruno Silva
3349,1093453,Robinho
3349,997765,Gastón Novero
6912,250945,Heinz Mörschel
6912,686947,Hristo Ivanov
6912,1073604,José Sampaio
6912,693358,Thio
6912,642721,Matías Lacava
6912,930415,Antonio Gomis
6912,495622,Moha Moukhliss
6912,681989,Nikita Demchenko
15409,1076424,Jack Gibney
6912,490421,Momo Mbaye
6912,544792,Miguel Tavares
6912,690924,Jota
6912,584487,Angel Bastunov
6912,590840,Damien Loppy
6912,681827,Jójó
6912,399844,Aleksandar Busnić
6912,744078,Ivan Cvijanovic
6912,577869,Ruly García
6912,783502,Bright Godwin
6912,1042940,Rodrigo Ramos
6912,1094948,Ítalo
6912,203981,Jean-Pierre Rhyner
6912,789328,Manu Garrido
6912,552467,Leverton Pierre
6912,395677,Yann Kitala
6912,342878,Yassin Fortuné
6912,415520,Andrea Hristov
6912,718216,Pedro Souza
6912,131658,Luís Rocha
6912,881486,Rodrigo Beirão
1301,941883,Martín Tejón
1301,416088,Romain Correia
1301,456898,Vladan Danilović
1301,939765,José Melro
1301,856406,Noah Madsen
1301,292365,Paulo Henrique
1301,640821,Samu
1301,537375,Simo Bouzaidi
1301,947115,Xavi Grande
1301,670682,Marco Cruz
1301,796739,Júnior Almeida
1301,351751,Rodrigo Borges
1301,336325,Enrique Peña Zauner
1301,710292,Ibrahima
1301,182713,Carlos Daniel
1301,197880,Raphael Guzzo
1301,596884,Adrián Butzke
1301,448264,Afonso Freitas
1301,696656,Rodri Andrade
1301,927715,Xiko Gomes
1301,537367,Alfonso Pastor
1301,223977,Igor Julião
1301,197613,Alexandre Guedes
1301,465848,Preslav Borukov
1301,504091,Pedrinho
1301,587291,Jhonnys Guerrero
1301,875368,Pedro Gomes
3327,1129488,Soma Anzai
3327,468338,Zé Leite
3327,821730,Manuel Baldé
3327,1064475,Álvaro Santos
3327,455363,Joan Femenías
3327,262389,Àlex Carbonell
3327,785967,Ibrahima Kébé
3327,290262,Reko
3327,537595,Cláudio Silva
3327,522190,Davo
3327,611172,Raúl Alcaina
3327,627631,Iano Simão
3327,314970,Maddi
3327,637787,Gonçalo Negrão
3327,741539,Dinis Rodrigues
3327,284731,Rúben Alves
3327,371564,Bruno Pereira
3327,618405,Teddy Alloh
3327,600836,Ricardo Schutte
3327,254582,João Miguel
3327,807692,Joseph Séry
3327,212863,Jaime Sánchez
3327,286779,Jorge Meré
3327,299400,Pedro Sá
3327,1172711,Meireles Injai
3327,237297,Miguel Oliveira
3327,880246,Neto
3327,972217,Jaime Escario
3325,657386,Bruno Rodrigues
3325,699171,Pedro Pinho
3325,782612,Tiago Almeida
3325,646256,Reinaldo
3325,505655,Henrique Pereira
3325,1298195,David Kusso
3325,606050,Pedro Pelágio
3325,645191,Roan Wilson
3325,952730,Kiko
3325,1008640,Ktatau
3325,875124,Jorge Delgado
3325,831591,Marko Gudžulić
3325,591876,Robyn Esajas
3325,825847,Tiago Simões
3325,182710,João Teixeira
3325,820070,Mamadou Tounkara
3325,623802,Aarón Romero
3325,398557,Federico Bikoro
3325,198722,Zach Muscat
3325,381312,André Rodrigues
3325,194330,Roberto
3325,376306,Wellington Carvalho
3325,291941,Carraça
3325,118323,Ricardo Alves
3325,242277,Vozinha
3325,927636,Rodrigo Melro
3325,1447703,Gabi
7788,564890,André Clóvis
7788,731899,Álvaro Zamora
7788,478357,Anthony Correia
7788,584452,Nikolaos Michelis
7788,501087,Soufiane Messeguem
7788,487603,Domen Gril
7788,591353,Robinho
7788,303308,Cihan Kahraman
7788,1157429,Gu Costa
7788,1172592,Simão Silva
7788,498234,Tomás Domingos
7788,808443,João Guilherme
7788,597201,Rúben Pereira
7788,911487,Samba Koné
7788,789045,Igor Milioransa
7788,1256478,Lorougnon Gohi
7788,752592,Pedro Barcelos
7788,512129,André Ceitil
7788,344415,Dominik Steczyk
7788,466812,Nils Mortimer
7788,1041169,Tomás Silva
7788,980036,Matheus Sampaio
7788,178942,Bruno Brígido
7788,193319,Luís Silva
7788,818083,Rodrigo Guedes
7788,962060,Issoufi Maïga
7788,827991,Lucas Gabriel
3345,902438,Werton
3345,1072414,Lourenço
3345,540182,Gonçalo Tabuaço
3345,344392,Fernando Fonseca
3345,647132,Rúben Pina
3345,587107,Miguel Sousa
3345,580612,Benjamin Kanuric
3345,607780,Miguel Ángel Morro
3345,1104233,Semeu Commey
3345,1072297,Dokou Dodo
3345,1043832,Cláudio Araújo
3345,743987,Bica
3345,513346,Matheus Costa
3345,225151,Rafael Barbosa
3345,603137,Rafael Santos
3345,1102761,Serif Nhaga
3345,685181,Paulité
3345,1075186,Luccas Paraizo
3345,292281,Simãozinho
3345,333199,Bryan Róchez
3345,779309,Abdoulaye Yahaya
3345,998736,Morufdeen Moshood
3345,155395,Salvador Agra
3345,936483,Amadu Baldé
3345,843084,Rajani
3345,291968,Neto
3345,85771,Paulinho
3345,148666,Naldo
3345,106014,Evrard Zag
3345,292775,Ricardo Valente
3345,46991,Igor Stefanović
3345,820282,João Assunção
3345,1045214,João Cardoso
7378,670969,Heitor
7378,749557,Thauan Lara
7378,506150,Mamede
7378,741535,Marlon Júnior
7378,1193437,Jarleysom
7378,1082539,Edney
7378,549041,Samuel Lobato
7378,656449,Welat Cagro
7378,596426,Xavier
7378,1294213,Dânio Djassi
7378,395251,Sébastien Cibois
7378,360711,Mo Dauda
7378,886437,Alexandre Abel
7378,886625,Samy
7378,357159,Mésaque Djú
7378,723168,Maycon Cleiton
7378,262002,Welinton Junior
7378,874853,Mateus Sarará
7378,869899,Mindinho
7378,1100197,Lagartinho
7378,1008655,Jotavê
7378,707986,Kristofer Käit
7378,172066,João Reis
7378,795061,Francisco Canário
7378,374094,Douglas Friedrich
7378,875945,Wellington Santana
7378,1197998,João Casimiro
10331,834467,Kauê
10331,1108856,Anhá Cande
10331,1050215,Gonçalo Sousa
10331,957740,Tiago Andrade
10331,981868,Trofim Melnichenko
10331,670715,Gabriel Brás
10331,666541,Domingos Andrade
10331,741536,Dinis
10331,1076056,Bernardo Lima
10331,898723,Diogo Fernandes
10331,644255,João Teixeira
10331,1342817,Yoan Pereira
10331,637783,André Oliveira
10331,929334,Gonçalo Ribeiro
10331,1221826,Kaio Henrique
10331,744599,Leonardo Vonić
10331,908236,Felipe Silva
10331,1083389,André Miranda
10331,1088389,Brayan Caicedo
10331,1121435,Martim Cunha
10331,670712,António Ribeiro
10331,942925,Luís Gomes
10331,1081567,Filipe Sousa
10331,1137979,Tiago Silva
10331,1075878,Mateus Mide
10331,1333529,Gonçalo Silva
94001,1495316,Ziad Red
10331,1335694,Leonardo Fajardo
8189,724707,Dylan Collard
8189,868073,Vítor Hugo
8189,965822,Miguel Teixeira
8189,470869,Miguel Pereira
8189,984582,Gonçalo Braga
8189,1076381,Bruno Faria
8189,314886,Tiago Dias
8189,1062260,Tokinho Dória
8189,292749,Fabinho
8189,321934,Silvério
8189,364295,Ibrahim Alhassan
8189,514019,João Vasco
8189,588114,Rodrigo Martins
8189,139341,Josué Sá
8189,712644,Danny
8189,364408,Mimito Biai
8189,235639,Luís Rocha
8189,1167113,Aly Palacios
8189,257001,Tiago Cerveira
8189,175600,Arsénio
8189,124384,João Silva
8189,130622,Tiago Mesquita
8189,248901,Platiny
8189,206364,Ricardo Moura
8189,352558,Marco Ribeiro
8189,1444854,Nicolas Ortiz
8189,1458928,Manel
2995,1445032,Vlad
2995,1160599,David Costa
2995,836182,Ronaldo Lumungo
2995,813047,Anilson
2995,522715,João Caiado
2995,1066521,Kauan
2995,742453,Miguel Falé
2995,943899,João Victor
2995,372459,André Sousa
2995,549025,Leandro Dias
2995,886563,Diegão
2995,1101988,Diego Fernandes
2995,587106,Gonçalo Cardoso
2995,479635,Nuno Cunha
2995,1077256,Nito
2995,549028,Miguel Mota
2995,728033,Jeimes
2995,198007,Francisco Ramos
2995,927627,João Pinto
2995,149721,Tiago Ferreira
2995,212234,Rafa Vieira
2995,56005,Marafona
2995,870187,Rafa
2995,572925,Iuri Moreira
2995,1050219,Rodrigo Duarte
2995,1075893,Ricardo Yordanov
2995,1445715,Martim Silva
1701,718941,Léo
1701,941937,Afonso Silva
1701,925417,Tiago Parente
1701,933713,Eirô
1701,567516,Gabi
1701,979486,Lucas Duarte
1701,479601,Henrique Martins
1701,740087,Michel Costa
1701,905494,Mario Rivas
1701,863667,Mário Júnior
1701,931597,Mathys Jean-Marie
1701,1430772,Beni Jetour
1701,648026,João Pinto
1701,775399,Berna
1701,896667,Felipe Scheibig
1701,383806,Casimiro
1701,1294429,Dário
1701,696507,Tiago Leite
1701,549003,Filipe Cruz
1701,548658,Mohamed Aidara
1701,349418,Mateus Pasinato
1701,1153833,Marco Ribeiro
1701,702402,Nikola Bursać
1701,1220179,João Rafael
1701,292015,Landinho
1701,100127,Cristiano Figueiredo
1701,1086534,Dudu Cruz
101364,1473094,Leo Morris
8827,801453,Vasco Santos
8827,517704,Frederico Namora
8827,641146,João Silva
8827,1143375,Foe Ondoa
8827,759330,Bruno Silva
8827,635396,Armando Lopes
8827,1112292,Yefrei Rodríguez
8827,329661,Diogo Pereira
8827,910358,Kotaro Nagata
8827,410322,Pedro Martelo
8827,494839,Sabino
8827,647540,Douglas Borel
8827,533086,Amadou Diallo
8827,894533,João Adriano
8827,640841,Simão Martins
8827,1020686,Tiago Brito
8827,519058,Kazuya Onohara
8827,836546,Luís Bastos
8827,729916,Nitai Greis
8827,929603,Miguel Monteiro
8827,1136746,Gustavão
8827,1288395,Tyler Keating
8827,813463,Raniel
8827,780146,Idrissa Dioh
8827,739357,Lucas Henrique
8827,294823,Joanderson
8827,158375,Ricardo Ribeiro
8827,58957,Bura
8827,435190,Filipe Alves
8827,430112,Rui Dabó
90878,930492,Billy Holmes
7790,1314684,Nicola Bragança
7790,357785,Geraldo
7790,426235,Filipe Semedo
7790,487004,Carlos Djaló
7790,543420,Júnior
7790,596203,Gustavo Benjumea
7790,657443,Gilson Correia
7790,1521880,Martim Cameirão
7790,337806,João Mendes
7790,1487715,José Saldanha
7790,1454849,Daniel Pires
7790,1454847,Kayã
7790,1454803,Vinícius Brandão
7790,1418393,Benny
7790,1327668,Anderson
7790,1071492,Rodrigo Elias
7790,1068270,João Mucuia
7790,1067162,Cândido
7790,1003085,Diogo Machado
7790,851517,Léo Dias
7790,795064,Joel Mendes
7790,692919,Rayan
7790,678044,Yordy Marcelo
7790,538446,André Farinha
7790,396583,Mário Évora
6910,357477,Nuca
6910,950378,Janickson
6910,876750,Bruno Guimarães
6910,786862,Javi Bernal
6910,734790,Philomon Baffour
6910,653450,Duván Torres
6910,643285,Mhleli Mabuza
6910,595284,Bruno Bolas
6910,301815,Lewis Enoh
6910,567530,Serginho
6910,544785,Zimbabwe
6910,451143,Gonçalo Cabral
6910,446481,Carlos Freitas
6910,1476950,Diogo Carlos
6910,1457312,Isaac Alvarez
6910,1345842,Amos Ichenria
6910,1208526,Pedro Cotão
6910,1196903,Bernardo Soares
6910,1487689,Filipe Dias
6910,1194687,Cleiton Mendonça
6910,1077055,Diogo Grácio
6910,1067163,Ronaldo Coelho
6910,840936,Hugo Mosca
6910,839919,Emerson Gomes
6910,815299,Carlos Almeida
6910,639373,César Medina
6910,609393,Russel Sandio
6910,591939,João Bandeira
89198,400275,Prince Bonkat
89198,1456219,Zeca
89198,1224574,Chrystopher
89198,1277869,Alex Corado
89198,1314683,Igor Costa
89198,1314691,Gonçalo Rosa
89198,1315230,Rodrigo Antunes
89198,1315234,David Ribeiro
89198,1316011,Emanuel Francisco
89198,1322499,Buli Candé
89198,1196766,Tiago Tamata
89198,1456220,Rodrigo Estrela
89198,1459616,Rodrigo Varela
89198,1487644,Dembo Soussoko
89198,1492071,Marlon
89198,1509168,João Palma
89198,1520015,Tomás Lamúria
89198,1520016,Pedro Galado
89198,1521895,Tiago Gonçalves
89198,954746,António Baptista
89198,549032,Rafael Afonso
89198,572927,Miguel Lemos
89198,595637,Emanuel
89198,698044,Ricardo van der Laan
89198,707125,Endric
89198,732434,José Miranda
89198,833847,Ablaye Diop
89198,863814,Cleyd Tropa
89198,1187456,Vitinho
89198,1057160,Diogo Marques
89198,1063995,Aquino
89198,1064082,Ivo Cláudio
89198,1064484,Franklin Cabrera
89198,1076071,Ricardo Cabral
89198,1133768,Sandro Martinho
89198,1174205,Luís Batalha
4864,588090,Joel Neves
4864,256564,David Crespo
4864,1058056,Edson Mucuana
4864,710253,André Galamba
4864,647124,Deritson Lopes
4864,620225,Drogba Camará
4864,614515,Mamadu Djaló
4864,397381,Tiago Pereira
4864,138651,Joãozinho
4864,1461576,Miguel Ferreira
4864,1460158,Mauro Barbosa
4864,1458048,Jack Lovell
4864,1456367,Renato Mendes
4864,1308523,Rodrigo Osório
4864,1490154,Eric Oliveira
4864,1160118,Luís Nunes
4864,1103065,Rafael Quirino
4864,1067218,Manuel Esteves
4864,1065775,Nuno Machado
4864,1056438,Gustavo Godinho
4864,1045746,Giovanni Moura
4864,1041534,Pedro Rocha
4864,777885,David Freire
4864,615477,Rui Martins
4864,361721,Fábio Arcanjo
1992,838053,Isah Ali
1992,544794,José Varela
1992,620306,Luizinho
1992,1153568,Matar Manga
1992,391358,João Varudo
1992,1096508,Breno
1992,1041261,Gui Magalhães
1992,1521924,Cipriano Silva
1992,1480626,Sumaila Candé
1992,1459639,Marcus Silva
1992,1454785,Anderson Moreira
1992,1407915,Dedé
1992,1325661,André Silva
1992,1179402,Martim Cruz
1992,1099884,Tiago Neto
1992,1094892,Duarte Bonito
1992,1061980,Zé Maria
1992,990559,Tomás Lacerda
1992,852211,Henrique Henriques
1992,818037,Rodrigo Luís
1992,740309,João Guerra
1992,708488,Francisco Gomes
1992,591938,Tiago Feiteira
1992,528857,Rodrigo Santos
1992,468620,Romário Carvalho
12815,383018,Joca
12815,1219316,Teo Fernandes
12815,1044428,Diogo Ramos
12815,891969,Tomás Lima
12815,848950,Gonçalo Pinto
12815,817525,Rafael Tavares
12815,579762,João Gomes
12815,556661,Rúben Araújo
12815,352865,Léléco
12815,1179895,Tiago Teixeira
12815,1502929,Diogo Correia
12815,1487645,João Moreira
12815,1468908,João Santos
12815,1456221,Elijah Alao
12815,1333702,Rodrigo Pinto
12815,1323752,Hugo Sousa
12815,1322117,Miguel Junqueira
12815,729623,Tiago Matos
90878,924835,Seb Bolton
12815,1170519,Martim Botão
12815,1086575,Rodrigo Geraldo
12815,865838,Marinho
12815,678542,Rodi
12815,842582,Joel Dias
12815,695965,Jorge Lino
94930,954771,Nuno Pereira
94930,399758,Ruster
94930,529834,Alex Pimenta
94930,138350,Fábio Nunes
94930,572926,João Pereira
94930,654507,Philip Tear
94930,1159373,Ebrima Ndow
94930,1463561,Rodrigo Carvalho
94930,1474190,Francisco Costa
94930,1463563,Tiago Reis
94930,1463566,Rodrigo Gonçalves
94930,1463567,Guilherme Costa
94930,1463568,Diogo Cabral
94930,1468909,Valter Barros
94930,1470745,Matheus Mariano
94930,1473323,Gabriel Rebelo
94930,1473324,Diogo Reis
94930,1463560,Tomás Cintra
94930,1463559,Rodrigo Carreira
94930,1455526,Miguel Costa
94930,1390537,Lukas Oliveira
94930,1315625,Diogo Almeida
94930,1294212,Filipe Otávio
94930,862716,Ibu Mané
94930,818286,Alexandre Moutinho
94930,728888,Tommy
94930,709406,Rafa
94930,568689,Bun Sanneh
3352,471448,Luca van der Gaag
3352,1093708,Daniel Paulino
3352,830458,Tomás Couto
3352,764266,Marcão
3352,694530,Tiago Cavadas
3352,457772,Rodrigo Vilela
3352,559402,Tiago Correia
92140,1063892,Jack Delve
3352,545068,Guilherme Campos
3352,1510822,Aaron Martínez
3352,1463283,Tiago Paixão
3352,1323539,João Farrajota
3352,1222737,Yan Marinho
3352,1220950,Luiz Olímpio
3352,1184107,Miguel Laginha
3352,1184102,Tomás Tomaz
3352,1520039,Alexandre Dias
3352,1082586,Carlinhos
3352,1045889,Rodri Mendes
3352,973803,Gustavo Daris
3352,954751,Tiago Sousa
3352,945162,Jair Brito
3352,935976,Dani Xavi
3352,931705,Nuno Martelo
3352,927611,Diogo Machado
3352,927603,Ricardo Leal
3352,803004,Adair Kandala
3352,752596,Sander Lemes
3352,724640,Elvis
3352,700935,Leandro Ferreira
3352,664040,Chima
39854,356117,Onyekachi Silas
24297,980908,Ahmed Zaki
39854,379354,Adílio Varela
39854,599525,Fabinho
39854,203447,Tavinho
39854,647275,Bastian
39854,689395,Filipe Soares
39854,1210261,Shuta Io
39854,1461939,Davi Oliveira
39854,1461241,Bernardo Ramirez
39854,1330656,Bernardo Martins
39854,1063240,Samuel Velho
39854,1061917,Tiago Aguiar
39854,1045937,João Félix
39854,1045834,Eduardo Oliveira
39854,1013777,Guilherme Palminha
39854,886898,Mandinho
39854,833383,Yemi
39854,830432,Caio Carioca
39854,818024,Lucas Fernandes
39854,676117,Diogo Motty
39854,671335,Fábio Faria
39854,603413,Johnson Juah
27745,130938,Hugo Ventosa
27745,329653,Marcos Barbeiro
27745,25289,António Filipe
27745,1521848,Guilherme Beça
27745,1518657,Bernardo Gonçalves
27745,1506164,Afuan Dauletuly
27745,1505432,Ianick dos Santos
27745,1457168,Martim Dias
27745,1456532,Eury Bento
27745,1207608,Wilson Tavares
27745,1196433,Rodrigo Correia
27745,1196427,Ailton Duarte
27745,1187679,Iero Seidi
27745,1163309,Tomás Vilela
27745,1086838,Baio
27745,1082698,Mika
27745,1074662,Darwin Castillo
27745,1065176,Gui Ribeiro
27745,868020,Carimo Conté
4779,979198,Jesse Hellinga
27745,848949,Tiago Rodrigues
27745,833732,Pedro Ferreira
27745,817531,Zack Blackwell
27745,816524,Mica Évora
27745,646929,Ézio Pinto
27745,553359,Luisinho
27745,451309,João Fonseca
22213,1069558,Pázinho
22213,1463205,José Mozer
22213,1452221,Welson Lopes
22213,1416918,Matheus Xavier
22213,1416915,Guilherme Fouto
22213,1416914,Tomás Coelho
22213,1314688,Samuel Costa
22213,1226880,Gabriel
22213,1191036,Caio Portela
22213,1174144,Allysson
22213,1073229,Rúben Cerqueira
22213,573952,Marco Castelhano
22213,1069557,André Castelhano
22213,1069556,Daniel Andrade
22213,1069553,Daniel Lança
22213,1069548,Bernardo Godinho
22213,959683,Rodrigo Souto
22213,952037,Délcio Gomes
22213,937394,Emmanuel Eze
22213,710793,António Baixinho
22213,631123,Zé Luís
31039,238498,Ivan Reis
31039,258739,Fábio Marinheiro
31039,58175,Zequinha
31039,1184816,Jamil Pires
31039,1316442,Thierry Santos
31039,1527102,João Rodrigues
31039,1322806,Yuran
31039,1457388,Ivaldino Santos
31039,1457389,Rodrigo Cavalinhos
31039,1458044,Alessio Omrani
31039,1458045,Hugo Soares
31039,1458046,Rafael Santos
31039,1458047,Máximo Ryskal
31039,1461522,Micael Ramos
31039,1503146,Samba Landim
31039,1505428,João Ratinho
31039,1505588,Gonçalo Teixeira
31039,1314685,Gonçalo Dias
31039,1196474,Tiago Nascimento
31039,1189000,Rúben Santos
31039,1165076,Armandinho
31039,1107031,Rodrigo Cunha
31039,1102124,Américo Silla
31039,1063785,Martim Casimiro
31039,1063781,Guilherme Rocha
31039,1063780,Bernardo Chorinha
31039,998598,Tiago Rosário
31039,922136,João Tavira
31039,875372,Miguel Baptista
31039,647133,Alphonse Mendes
31039,372442,Diogo
4779,1275103,Kirayno Schaken
4779,1527672,Tarik Zeamari
4779,1507745,Raoef Assady
4779,1410286,Hidde Hellinga
4779,1374062,Yusuf Güçlü
4779,1353453,Koen Hettema
4779,1353452,Jayron Molenaar
4779,1353451,Yannick Hut
4779,1353450,Kobus Bruinsma
4779,1353449,Givenciyo Sabajo
4779,1353392,Praise Israel
4779,942064,Tjalling van Keimpema
4779,1265234,Henrico Lok
4779,1256013,Owen Pleijsier
4779,1174488,Liam Vos
4779,1174479,Jesse Doetjes
4779,1113027,Noah Visbeen
4779,1024703,Jonas Veltman
4779,981679,Benjamin Casparij
3326,402741,Zé Oliveira
4779,979196,Ruben Veer
85471,838385,João Douglas
85471,718969,Paulo Agostinho
85471,1173903,Ikker Julian
85471,1037753,Betel Valésio
85471,1457742,Duarte Rolo
85471,1454467,Dinis Cardoso
85471,1457599,Diogo Belo
85471,1457600,Martim Pereira
85471,1457601,Gustavo Nogueira
85471,1457602,Rodrigo Vicente
85471,1457603,Alessandro Pina
85471,1457604,Diogo Gomes
85471,1457605,Rodrigo Catraio
85471,1459154,Rodrigo Cordeiro
85471,1490155,Ayase
85471,1459156,Bruno Vizoso
85471,1459157,Dinis Souza
85471,1474878,Nebiyu Abraham
85471,1479195,Kevin Neves
85471,1480623,Rodrigo Martins
85471,1223074,Kauan
85471,816586,Danilo Luís
85471,1045891,Bernardo Rodrigues
85471,1068271,José Ganhão
85471,1102789,Diogo Aqueu
85471,1136833,Silvano Nagana
85471,1163302,Rafael Carvalho
85471,1179091,Churro
85471,1223066,Daniel Gomes
85471,1447684,Gonçalo Silva
85471,1326281,Francisco Morais
85471,1336067,Óscar Torrellas
85471,1344602,Rodrigo Samarra
85471,1400126,Pito
85471,1429895,Abderrahmane Soumare
85471,1447676,Hugo Martins
85471,1447682,Rodrigo Dias
35195,316773,Jaye Bowen
14366,1221445,Raf Vullers
14366,1432874,Consrich Sprenger
14366,1483442,Roel van den Broek
14366,1513589,Jari Horsten
14366,1519904,Lutz Böhme
14366,1519905,Maarten van Grootel
14366,1519906,Elias el Asri
14366,1519907,Merot Grüntjens
14366,1519908,Keano Kuijpers
14366,1519910,Luca van der Velden
14366,1519911,Michel Stegner
35195,468825,Finlay Wood
18746,1298752,Rene Rohac
18746,1526112,Samuel Cicmanec
18746,1450723,Andrej Redenkovic
18746,1450722,Sebastian Mato
18746,1450721,Daniel Slimak
18746,1378133,Adam Repan
18746,1360086,Patrik Tejzr
18746,1323491,Jakov Terenkov
18746,1323490,Rastislav Anton Flimmel
18746,1305567,Samuel Ptacin
18746,1300351,Tadeas Peter Kiss
18746,1299969,David Bugar
18746,1077716,Peter Pittel
18746,1267381,Martin Konopka
18746,1260327,Tadeas Husar
18746,1190749,Tomas Jablonicky
18746,1190130,Lukas Pristach
18746,1085213,Juraj Duchovic
18746,1084494,Jakub Benkovsky
18746,1084459,Matus Velicky
18746,1084454,Patrik Priecel
18746,1080013,Michal Farkas
18746,1080001,Jakub Lezak
19857,1384178,Peter Doros
19857,1481836,Marek Skuta
19857,1451471,Oliver Kalisky
19857,1451470,Jakub Vig
19857,1443757,Samuel Stefanak
19857,1443756,Lukas Petrik
19857,1443755,Patrik Fecko
19857,1443754,Jakub Jendrol
3326,378227,Diogo Castro
19857,1443752,Ivan Prilepok
19857,1443751,Andrej Jurik
19857,1443750,Jakub Sahul
19857,1080005,Patrik Jevos
19857,1378131,Michal Hrmo
19857,1343775,Tobias Jan Mirko
19857,1343774,Jakub Skypala
19857,1300035,Tomas Latiak
19857,1255377,Boris Halada
19857,1244146,Marek Zelonka
19857,1168187,Anton Lekaj
19857,1085217,Martin Valigura
19857,1084487,Tomas Gubka
19857,1080014,Adam Tittel
7536,344618,Jorge Teixeira
7536,377237,Celsinho
7536,417351,Zé Maria
7536,35576,Bruno Costa
7536,552448,Ailton Tavares
7536,560142,Sunday Akoh
7536,567487,André Grave
7536,599922,Pedro Simões
7536,669957,Fábio Domingues
7536,1064237,Chris Souza
7536,1520038,André Sburlea
7536,1067564,Victor Nicolatti
7536,1314741,Diogo Marques
7536,1315864,Tomé Duarte
7536,1323738,Paulo Veiga
7536,1452302,Louca Paradela
7536,1457755,Marco Guerreiro
7536,1476941,Lourenço Belga
7536,977193,Lucas Santana
7536,925406,Mário Rodrigues
7536,842544,Matthaus Martins
7536,752595,Leandro Ari
7536,721790,Wilson Pina
7536,664542,Ricardo Lamy
7536,596563,Pedro Duarte
7536,549011,Guilherme Pio
7536,548979,Afonso Soares
18751,1387187,Manuel Yendare
18751,1426862,Bubacarr Sillah
18751,1084461,Marco Bortoli
18751,1266959,Tamas Tarcsi
35195,719420,Callum Brain
18751,1138093,Dominik Kmet
18751,1300023,Tadeas Korencik
18751,1531960,Talla Diouf
18751,1443742,Filip Semoda
18751,1408739,Peter Hohos
18751,1407346,Roman Skalican
18751,1388494,Daniil Braslavskyi
18751,1383739,Lukas Michalik
18751,1348340,Adrian Balik
18751,1330706,Mario Charamza
18751,1309457,Simon Peter Molko
18751,1309456,Gianluigi Barcik
18751,1309455,Filip Boldizsar
18751,1077721,Kevin Mikunda
18751,1300022,Tomas Koscalik
18751,1300020,Samuel Tichy
18751,1241748,Marko Vaclavek
18751,1129854,Dominik Pecsuk
18751,1129853,Lukas Zilincik
18751,1080003,Nicolas Gucik
18751,1080000,Matus Pavlik
18751,1079999,Martin Mesko
18751,1077727,Simon Koribsky
45727,1300015,Sebastian Baran
45727,1450580,Tomas Kasaj
45727,1450579,Lubomir Malik
45727,1450578,Martin Peto
45727,1450577,Gregor Kitlan
45727,1450576,Marko Valkucak
45727,1450575,Jan Michalco
45727,1401950,Adam Sutaj
45727,1386033,Alex Hrenko
45727,1375101,Lukas Skvasik
45727,1360108,Simon Misek
45727,1326862,Konstantinos Ikonomou
45727,1310267,Iosif Ranxha
45727,1076122,Alexandros Vergas
45727,1300011,Alexander Olsavsky
45727,1213037,Vasilios Theofanopoulos
45727,1200316,Norbert Burda
45727,1198209,Jakub Peter Bamburak
35195,931500,Louis Feeley
45727,1196299,Samuel Baran
45727,1196297,Samuel Novysedlak
45727,1194704,Daniel Rapac
45727,1194042,Matej Dula
45727,1188088,Jonas Vesely
45727,1184467,Roman Vyhonsky
45727,1177668,Simon Vinc
24529,1300090,Pavol Pasztor
24529,1462451,Oleksandr Chornyi
24529,1450586,Kristof Varga
24529,1450585,David Kohel
24529,1450584,Kristof Beke
24529,1450582,Maxim Gajdosik
24529,1450581,Martin Gendiar
24529,1443944,Maksym Borysenko
24529,1425280,Marcell Hogenbuch
24529,1401928,Marek Uporsky
24529,1300093,Sebastian Rociak
24529,1300092,Tomas Sallai
24529,1300091,Alex Mark Monaghan
24529,1077718,Mate Roland Feher
24529,1299096,Jan Brnula
24529,1299095,Jakub Majer
24529,1293623,Andrej Zaprazny
24529,1191208,Adam Kralovic
24529,1190051,Artem Tyshchuk
24529,1178145,Tibor Both
24529,1084460,György Sarközy
