tm_player_id,fotmob_player_id,fotmob_name,tm_name,status
138998,193720,Guillermo Pacheco,Guillermo Pacheco,matched
737924,1189900,Aaron Astudillo,Aaron Astudillo,matched
749048,1339366,Alejandro Santander,Alejandro Santander,matched
432561,742642,Christian Moreno,Christian Moreno,matched
741098,1137803,César Yanis,César Yanis,matched
319468,465994,Juan Fuentes,Juan Fuentes,matched
696695,946653,Antonio Castillo,Antonio Castillo,matched
844448,1609370,Rodrigo Sandoval,Rodrigo Sandoval,matched
1334883,1689211,Benjamín Valenzuela,Benjamín Valenzuela,matched
858262,1222245,Franco Frías,Franco Frías,matched
589854,1028134,Esteban Valencia,Esteban Valencia,matched
1064209,1432805,Renato Huerta,Renato Huerta,matched
1515370,1676146,Benjamín Ramírez,Benjamín Moreno,unmatched
319468,776576,Felipe Villagrán,Juan Fuentes,unmatched
1515370,1347708,Janpol Morales,Benjamín Moreno,unmatched
696695,1662954,Matias Sepúlveda,Antonio Castillo,unmatched
79767,1901856,Martín Espinoza,Jorge Pinos,unmatched
1372539,1727375,Anibal Gajardo,Aníbal Gajardo,matched
881163,1335064,Sergio Carrasco,Sergio Carrasco,matched
1515370,1904764,Benjamín Villarroel,Benjamín Moreno,unmatched
1238264,1398310,Matías Olguín,Milan Roki,unmatched
270968,453859,Nicolás Avellaneda,Nicolás Avellaneda,matched
234238,29589,Sebastián Sáez,Sebastián Sáez,matched
319467,530987,Christopher Díaz,Christopher Díaz,matched
662745,1243691,Daniel Gutiérrez,Daniel Gutiérrez,matched
294876,612096,Kevin Méndez,Kevin Méndez,matched
879222,1422888,Nicolás Palma,Nicolás Palma,matched
849617,1091983,Rodrigo Cáseres,Rodrigo Cáseres,matched
367462,581918,Bayron Oyarzo,Bayron Oyarzo,matched
385104,659462,Cristián Gutiérrez,Cristián Gutiérrez,matched
1001589,1650703,Joaquín Soto,Joaquín Soto,matched
1162826,1529266,Francisco Pozzo,Francisco Pozzo,matched
119515,397527,Matías Campos López,Matías Campos López,matched
401704,530995,Yerko Leiva,Yerko Leiva,matched
401699,688667,Camilo Moya,Camilo Moya,matched
538282,812684,Carlo Villanueva,Carlo Villanueva,matched
1021161,919944,Yonathan Andía,Benjamín Argandoña,unmatched
849581,1477405,Axel Encinas,Axel Encinas,matched
843335,1391233,Javier Saldías,Javier Saldías,matched
718211,1109766,Joan Cruz,Joan Cruz,matched
844438,923377,Alexander Pastene,Alexander Pastene,matched
637902,1386009,Juan Salomoni,Juan Manuel Requena,unmatched
1201278,1741912,Martín Hiriart,Martín Hiriart,matched
1238948,1662453,Michael Maturana,Michael Maturana,matched
294876,1900253,Maximiliano Fernández,Kevin Méndez,unmatched
849617,1436129,Rodrigo Pérez,Rodrigo Cáseres,unmatched
1021161,1921011,Benjamín Argandona,Benjamín Argandoña,matched
294876,1504805,Vicente Lavín,Kevin Méndez,unmatched
511260,1369191,Cristian Muga,Cristian Muga,matched
267595,570775,Gustavo Gotti,Gustavo Gotti,matched
272185,465999,Bastián San Juan,Bastián San Juan,matched
529498,863083,Jorge Gatica,Jorge Gatica,matched
534898,1312030,David Tapia,David Tapia,matched
89710,51702,Rodolfo González,Rodolfo González,matched
119423,164306,Sebastián Zúñiga,Sebastián Zúñiga,matched
386172,601371,Diego Tapia,Diego Tapia,matched
265540,424156,Álvaro Delgado,Álvaro Delgado,matched
1266380,1645700,Lucas Cornejo,Lucas Cornejo,matched
844436,1213772,Facundo Velazco,Facundo Velazco,matched
705124,1357721,Tomás Aránguiz,Tomás Aránguiz,matched
414170,538539,Diego García,Diego García,matched
238140,364208,Cristian Insaurralde,Cristian Insaurralde,matched
538620,898310,Matías Sandoval,Matías Sandoval,matched
491634,1504596,Hugo Araya,Hugo Araya,matched
1509073,1910471,Youssef González,Youssef González,matched
1406717,1769958,Yastin Navarro,Yastin Navarro,matched
386439,659797,Felipe Fritz,Felipe Fritz,matched
272185,1817575,Robinson Porras,Bastián San Juan,unmatched
386439,684777,Felipe Saavedra,Felipe Fritz,unmatched
272185,1910473,Agustín Quezada,Bastián San Juan,unmatched
534898,1779888,Matías Tapia,David Tapia,unmatched
265540,1962154,Esteban Gallardo,Álvaro Delgado,unmatched
859933,1227662,Vicente Conelli,Vicente Conelli,matched
272185,395139,Juan Duma,Bastián San Juan,unmatched
265540,1994764,Camilo Orellana,Álvaro Delgado,unmatched
1127687,1779887,Francisco Matamoros,Francisco Matamoros,matched
843238,1190855,Pedro Navarro,Pedro Navarro,matched
208663,293944,Leandro Navarro,Leandro Navarro,matched
311345,495393,Sergio Felipe,Sergio Felipe,matched
792949,1266880,Marcos Camarda,Marcos Camarda,matched
699317,1128927,Axel Herrera,Axel Herrera,matched
844352,1257963,Martín Villarroel,Martín Villarroel,matched
1238262,1639627,Joaquín Silva,Joaquín Silva,matched
66281,115299,Raúl Olivares,Raúl Olivares,matched
699315,1925127,Denilson San Martín,Bayron Martínez,unmatched
1260127,1658718,Cristóbal Ponce,Cristóbal Ponce,matched
1260127,1803618,Cristopher Valenzuela,Cristóbal Ponce,unmatched
699315,1208463,Byron Martínez,Bayron Martínez,matched
55925,114057,Jorge Luna,Jorge Luna,matched
311345,1796787,Ignacio Flores,Sergio Felipe,unmatched
1327128,1840374,Lucas Avendaño,Esteban Luco,unmatched
529506,1504581,Cristóbal Cáceres,Cristóbal Cáceres,matched
1209283,1779664,Luís Margas,Luis Margas,matched
1327128,1803623,Esteban Luco,Esteban Luco,matched
1230415,1908549,Vicente Vargas,Vicente Vera,unmatched
181558,659755,Javier Parraguez,Javier Parraguez,matched
699313,1135638,Víctor Alonso Espinoza,Víctor Espinoza,matched
1230415,1908552,Vicente Vera,Vicente Vera,matched
889483,1252231,Dylan Portilla,Dylan Portilla,matched
1260127,1904969,Cristóbal Villarroel,Cristóbal Ponce,unmatched
1260127,1821912,Christian Silva,Cristóbal Ponce,unmatched
954691,1312523,Ricardo Parra,Ricardo Parra,matched
208663,1909810,Alexander Dubó,Leandro Navarro,unmatched
1154391,1729850,Camilo Astroza,Camilo Astroza,matched
727856,1665701,Javier Rivera,Javier Rivera,matched
239535,304666,Camilo Melivilú,Camilo Melivilú,matched
843075,1504585,Benjamín Tapía,Benjamín Tapia,matched
140043,198599,Camilo Rencoret,Camilo Rencoret,matched
176924,244390,Nahuel Donadell,Nahuel Donadell,matched
843067,1563331,Cristóbal Guerra,Cristóbal Guerra,matched
460882,772039,Yerko Águila,Yerko Águila,matched
323833,609368,Guillermo Cubillos,Guillermo Cubillos,matched
187724,424197,Augusto Barrios,Augusto Barrios,matched
63397,107504,Boris Sagredo,Boris Sagredo,matched
697417,843838,Álvaro Cazula,Álvaro Cazula,matched
1261397,1805874,Adriano Galleguillos,Adriano Galleguillos,matched
319479,1114372,Gonzalo Reyes,Gonzalo Reyes,matched
501243,629120,Alfredo Ábalos,Alfredo Ábalos,matched
948320,1805870,Matías Moya,Matías Moya Godoy,matched
1063935,1407017,Agustín Maidana,Agustín Maidana,matched
578778,936016,Nicolás Zedán,Nicolás Zedan,matched
534274,1805666,Mauricio Iturra,Mauricio Iturra,matched
1268881,1805869,D'Hidier Pereira,D'Hidier Pereira,matched
697417,754593,Andrés Barboza,Álvaro Cazula,unmatched
399199,681451,Rodrigo Saracho,Rodrigo Saracho,matched
1006338,1846642,Isaac Orrego,Nicolás Orrego,unmatched
718790,1441759,Bairon Monroy,Bairon Monroy,matched
1006338,1403467,Nicolás Orrego,Nicolás Orrego,matched
408568,659737,Yerko Urra,Yerko Urra,matched
388346,824037,Camilo Núñez,Camilo Núñez,matched
417899,610735,Franco Ortega,Franco Ortega,matched
711354,1213986,Enzo Lettieri,Enzo Lettieri,matched
534276,1434722,Nicolás Rivera,Nicolás Rivera,matched
45646,103139,Diego Buonanotte,Diego Buonanotte,matched
928470,1769526,Paulo Contreras,Paulo Contreras,matched
555174,950400,Luis Acevedo,Luis Acevedo,matched
494212,859286,Nicolás Astete,Nicolás Astete,matched
461601,785789,Rodrigo González,Rodrigo González,matched
493001,787265,Pablo Cuadra,Maximiliano Cuadra,unmatched
883608,1803784,Cristián Rocha,Sebastián Molina,unmatched
352340,602341,Brian Torrealba,Brian Torrealba,matched
511684,864267,Brayan Valdivia,Brayan Valdivia,matched
912010,1280282,Maximiliano Torrealba,Maximiliano Torrealba,matched
460841,771934,César Huanca,César Huanca,matched
883608,1346110,Sebastián Molina,Sebastián Molina,matched
541138,1268079,Bryan Troncoso,Brayan Troncoso,matched
126053,164759,Miguel Sanhueza,Miguel Sanhueza,matched
844689,1780076,Diego Zambrano,Diego Zambrano,matched
883608,1527335,Mathias Ithal,Sebastián Molina,unmatched
907539,304558,Nelson Sepúlveda,Diego Salvia,unmatched
953173,1311308,Cristián Díaz,Cristián Díaz,matched
294895,643586,Mathías Suárez,Mathías Suárez,matched
413189,71235,Adrián Cuadra,Adrián Cuadra,matched
427609,833469,Brayan Hurtado,Brayan Hurtado,matched
89712,50628,Fernando Hurtado,Fernando Hurtado,matched
454931,876069,Josépablo Monreal,Josepablo Monreal,matched
184987,244380,Sebastián Leyton,Sebastián Leyton,matched
1059232,1766076,Zacarías Abuhabda,Zacarías Abuhadba,unmatched
534622,877013,Matías Gallegos,Matías Gallegos,matched
249756,492922,Diego Rojas,Diego Rojas,matched
401712,18574,Simón Ramírez,Simón Ramírez,matched
249729,465511,Fabián Manzano,Fabián Manzano,matched
974174,1639624,Manuel Maluenda,Manuel Maluenda,matched
189735,244382,Christian Bravo,Christian Bravo,matched
907540,1621124,Kevin Campillay,Kevin Campillay,matched
745619,1201032,Bastián Tapia,Bastián Tapia,matched
571083,920137,Alex Ibacache,Alex Ibacache,matched
427684,725574,José Bandez,José Bandez,matched
1129281,1769880,Sergio Hinojosa,Sergio Hinojosa,matched
844439,1216377,Juan Pablo Cisternas,Juan Pablo Cisternas,matched
1039588,1390070,Rodrigo Astorga,Rodrigo Astorga,matched
491420,1527339,Vicente Aros,Iván Rozas,unmatched
1241479,1766075,Franko Siegler,Franko Siegler,matched
1108455,1910478,Martín Vega,Cristóbal Marín,unmatched
439363,823021,Danilo Catalán,Danilo Catalán,matched
1033884,1634622,Joel Torres,Joel Torres,matched
579550,880246,Nicolás Peranic,Nicolás Peranic,matched
536570,1415285,Ignacio Meza,Ignacio Meza,matched
622087,964425,Sebastián Parada,Sebastián Parada,matched
717689,1765944,Nicolás Muñoz,Nicolás Muñoz Alister,matched
1129275,1768878,Fabián Pastenes,Fabián Pastenes,matched
698488,1129537,Vicente Durán,Vicente Durán,matched
1014138,1626109,Mateo Guerra,Mateo Guerra,matched
391046,819626,Sergio Vergara,Sergio Vergara,matched
843292,1626440,Gonzalo Bustos,Gonzalo Bustos,matched
131084,292295,Guillermo Madrigal,Luis Guillermo Madrigal,matched
838419,1268073,Guillermo Avello,Guillermo Avello,matched
1003968,1361919,Luis Muñoz,Luis Muñoz,matched
409089,1363141,Diego González,Diego González,matched
895516,1285019,Franco Cortés,Franco Cortés,matched
881741,1803787,Yerald Pinilla,Yerald Pinilla,matched
1019140,1368917,Fabián González,Fabián González,matched
1507352,1910465,Gamal Plaza,Gamal Plaza,matched
270029,445781,Gael Acosta,Gael Acosta,matched
844661,1714724,Fernando Abarzúa,Fernando Abarzúa,matched
1450950,1840728,Diego Zamorano,Diego Zamorano,matched
270029,1910467,Marcos Saavedra,Gael Acosta,unmatched
1019140,818531,Facundo Juárez,Fabián González,unmatched
838419,1967705,Juan Tello,Guillermo Avello,unmatched
881741,1910468,Pablo Millán,Yerald Pinilla,unmatched
742028,1129538,Daniel Monardes,Daniel Monardes,matched
717689,1910464,Alonso Villegas,Nicolás Muñoz Alister,unmatched
534911,1686393,Maximiliano Riveros,Maximiliano Riveros,matched
741683,1901734,Gabriel Castillo,Gabriel Castillo,matched
538616,807835,Ariel Morales,Ariel Morales,matched
560148,944921,Byron Nieto,Byron Nieto,matched
453813,782921,Gonzalo Collao,Gonzalo Collao,matched
536018,920110,Kevin Egaña,Kevin Egaña,matched
1149106,1686400,José Cárdenas,José Cárdenas,matched
300333,465853,Luciano Vázquez,Luciano Vásquez,unmatched
342244,538528,Jason Flores,Jason Flores,matched
1115522,1922807,Kevin González,Juan Alberto González,unmatched
457276,768899,Reiner Castro,Reiner Castro,matched
376543,629136,Richard Paredes,Richard Paredes,matched
894638,1500342,Francisco Calisto,Francisco Calisto,matched
531994,1061257,Sebastián Pérez,Sebastián Pérez,matched
662738,1309239,Danilo Díaz,Danilo Díaz,matched
756812,1137114,Alexis Sabella,Alexis Sabella,matched
533447,277278,Jesús Pino,Jesús Pino,matched
401714,772077,Luis Ureta,Luis Ureta,matched
844646,1654523,Cristóbal Vargas,Cristóbal Vargas,matched
1274499,1910453,Salvador Negrete,Salvador Negrete,matched
401714,1910605,Luis Rojas,Luis Ureta,unmatched
1505152,1909787,Cristóbal Nanning,Cristóbal Nanning,matched
220799,310203,Juan Jaime,Juan Jaime,matched
698574,1686395,Daniel Bahamonde,Daniel Bahamonde,matched
531994,538538,Bryan Taiva,Sebastián Pérez,unmatched
662738,304874,Nicolás Mancilla,Danilo Díaz,unmatched
1274499,1904970,Clemente Leiva,Salvador Negrete,unmatched
917813,1284200,Mitchell Wassenne,Mitchell Wassenne,matched
1067952,1411100,Kevin Contreras,Kevin Contreras,matched
661482,1023472,Sebastián Pereira,Sebastián Pereira,matched
662733,1028127,Julio Fierro,Julio Fierro,matched
1058822,1400343,Felipe Massri,Felipe Massri,matched
216800,337019,Patricio Rubio,Patricio Rubio,matched
844431,1292434,Bastián Roco,Bastián Roco,matched
89790,164521,Andrés Vilches,Andrés Vilches,matched
405545,1306118,William Machado,William Machado,matched
863859,1230974,Gabriel Norambuena,Gabriel Norambuena,matched
976038,1451796,Lucas Molina,Lucas Molina,matched
755771,1311378,Ulises Ojeda,Ulises Ojeda,matched
1419236,1910596,Rodrigo Alarcón,Rodrigo Alarcón,matched
1119927,1617258,Milovan Celis,Milovan Celis,matched
369850,609880,Pablo Aránguiz,Pablo Aránguiz,matched
843824,1910598,Martín Ormeño,Martín Ormeño,matched
336457,666897,José Aja,José Aja,matched
577011,932858,Ignacio Núñez,Ignacio Núñez,matched
874341,1388306,Renato Cordero,Renato Cordero,matched
886144,1908558,Tomás Ovando,Tomás Tolosa,unmatched
577011,1909807,Agustín Nunez,Ignacio Núñez,unmatched
1234658,1659188,Benjamín Droguett,Benjamín Droguett,matched
1103335,1435856,Rodrigo Vásquez,Rodrigo Vásquez,matched
1228325,1609487,Bruno Jáuregui,Bruno Jáuregui,matched
886144,1609486,Tomás Tolosa,Tomás Tolosa,matched
369850,1991117,Cristóbal Jaramillo,Pablo Aránguiz,unmatched
1026520,1909808,Diego Vallecilla,Diego Robles,unmatched
874341,1757412,Franco Ratotti,Renato Cordero,unmatched
525162,772001,Pedro Sánchez,Pedro Sánchez,matched
271218,445568,Brayams Viveros,Brayams Viveros,matched
526865,864265,Germán Estigarribia,Germán Estigarribia,matched
461622,788617,Branco Provoste,Branco Provoste,matched
533444,1206714,Gonzalo Álvarez,Gonzalo Álvarez,matched
534291,1412895,Nicolás Carvajal,Nicolás Carvajal,matched
1108729,1815563,Carlos González,Carlos González,matched
453811,771770,Ignacio Lara,Ignacio Lara,matched
880478,1714754,Fabrizio Tomarelli,Fabrizio Tomarelli,matched
843072,1472305,Felipe Báez,Felipe Báez,matched
1388370,1815557,Javier Espinoza,Javier Espinoza,matched
586686,940985,Daniel Viveros,Daniel Viveros,matched
249261,304624,Álvaro Salazar,Álvaro Salazar,matched
1002042,1815554,Jaime Vargas,Jaime Vargas,matched
160899,213833,Francisco Alarcón,Francisco Alarcón,matched
319480,512227,Camilo Rodríguez,Camilo Rodríguez,matched
370809,558358,Mikel Arguinarena,Mikel Arguinarena,matched
271218,610695,Roberto Riveros,Brayams Viveros,unmatched
1509771,1909806,Nicolás Arismendy,Nicolás Arismendy,matched
267673,245488,Christian Cepeda,Christian Cepeda,matched
562439,1366234,Federico Martin,Federico Martin,matched
1279608,1910604,Ignacio Parada,Ignacio Parada,matched
843072,50036,Felipe Flores,Felipe Báez,unmatched
1087599,1410214,Matías Vásquez,Matías Vásquez,matched
1001637,1432855,Alonso Walters,Alonso Walters,matched
909159,1275935,Matías Fredes,Matías Fredes,matched
265839,466207,Joaquín Muñoz,Joaquín Muñoz,matched
89765,134296,Hans Salinas,Hans Salinas,matched
265470,424070,Rubén Farfán,Rubén Farfán,matched
885622,1248005,Santiago Coronel,Santiago Coronel,matched
1367175,1805866,Gamalier Guzmán,Gamalier Guzmán,matched
892964,1432068,Javier Quiroz,Javier Quiroz,matched
1110049,1765967,Alessandro Toledo,Alessandro Toledo,matched
139076,193707,Claudio Meneses,Claudio Meneses,matched
986408,1338444,Jeremías James,Jeremías James,matched
227774,589417,Facundo Peraza,Facundo Peraza,matched
164356,172891,Milton Alegre,Milton Alegre,matched
66280,50449,Cristóbal Jorquera,Cristóbal Jorquera,matched
947718,1309246,Felipe Yáñez,Felipe Yáñez,matched
605818,1805864,Vicente Cabezas,Matías Olguín,unmatched
875922,1239792,Bruno Liuzzi,Bruno Liuzzi,matched
1230418,1593875,Esteban Neira,Esteban Neira,matched
986824,1765966,Matías Osorio,Matías Osorio,matched
380188,593126,Diego Fernández,Diego Fernández,matched
1001634,1769429,Elias Berrios,Elías Berríos,matched
89765,1910418,Ian Sanzana,Hans Salinas,unmatched
1378192,1779885,Martín López,Martín López,matched
1275276,1658874,Diego Figueroa,Diego Figueroa,matched
245639,609462,John Santander,John Santander,matched
397300,678875,Nicolás Temperini,Nicolás Temperini,matched
548898,890396,Claudio Zamorano,Claudio Zamorano,matched
644770,1405788,Axl Ríos,Axl Ríos,matched
663995,1032328,Agustín Ortíz,Agustín Ortiz,matched
728527,1060048,Lautaro Palacios,Lautaro Palacios,matched
576231,1047915,Marcelo Filla,Marcelo Filla,matched
534285,112680,Fabián Torres,Fabián Torres,matched
119456,165586,Carlos Ross,Carlos Ross,matched
439368,824884,Nozomi Kimura,Nozomi Kimura,matched
345734,498109,Iván Ledezma,Iván Ledezma,matched
874331,1380803,Enzo Fernández,Enzo Fernández,matched
1509402,1909792,Maximiliano Rojas,Maximiliano Rojas,matched
950599,1309242,Nicolás Suárez,Nicolás Suárez,matched
838750,797137,Manuel López,Manuel López,matched
178167,246348,Diego Opazo,Diego Opazo,matched
650756,1020251,Gastón Pérez,Gastón Pérez,matched
1003964,1805028,Francisco Espoz,Sebastián Espinoza,unmatched
954693,1312522,John Valladares,John Valladares Moya,matched
1231339,1692297,Rodrigo Orellana,Rodrigo Orellana,matched
1129270,1467020,Jorge Ortiz,Jorge Ortiz,matched
139184,193726,Carlos Soza,Carlos Soza,matched
53012,49853,Richard Leyton,Richard Leyton,matched
843073,648044,Salvador Sánchez,Damián Sáez,unmatched
843073,1357636,Damián Sáez,Damián Sáez,matched
534285,1901152,Fabian Tabilo,Fabián Torres,unmatched
1003964,1434610,Sebastián Espinoza,Sebastián Espinoza,matched
866078,1609249,Damián Tello,Damián Tello,matched
417956,719701,Henry Sanhueza,Henry Sanhueza,matched
1360268,1217216,Nicolás Fernández,Nicolás Fernández,matched
334082,529108,Rodrigo Colombo,Rodrigo Colombo,matched
191543,276917,Ronald De La Fuente,Ronald de la Fuente,matched
125899,183543,Leandro Benegas,Leandro Benegas,matched
747832,1183476,Cristopher Medina,Cristopher Medina,matched
728524,1399195,Enzo Ormeño,Enzo Ormeño,matched
537689,1252596,Mauro Lopes,Mauro Lópes,matched
460917,776463,Gabriel Sarria,Gabriel Sarria,matched
749095,813861,Javier Retamales,Javier Retamales,matched
657757,1482794,Braulio Guisolfo,Braulio Guisolfo,matched
253342,395140,Benjamin Inostroza,Benjamín Inostroza,matched
193137,278570,Juan Gómez,Juan Pablo Gómez,matched
486025,1032836,Francisco Oliver,Francisco Oliver,matched
497659,825863,Joaquín Romo,Joaquín Romo,matched
883344,1246348,Cristián Bustamante,Cristian Bustamante,matched
1175375,1769877,Hans Ibarra,Hans Ibarra,matched
877256,1241638,Ronald Guzmán,Ronald Guzmán,matched
867578,1299972,Ian Aliaga,Ian Aliaga,matched
497659,1837729,Joaquín Alfaro,Joaquín Romo,unmatched
537689,1909814,Lucas López,Mauro Lópes,unmatched
940074,1837018,Diego Avendaño,Diego Muñoz,unmatched
461606,785836,Antonio Ramírez,Antonio Ramírez,matched
921868,183544,Cristian Suárez,Martín Ramírez,unmatched
388689,660836,Luís García,Luis García,matched
582773,1376133,Kevin Serrano,Kevin Serrano,matched
425486,1805873,Diego Bravo,Diego Bravo,matched
401705,689049,Gonzalo Jara,Gonzalo Jara,matched
728523,1341914,Bairo Riveros,Bairo Riveros,matched
1269738,1813706,Benjamín Aravena,Benjamín Aravena,matched
727995,1369782,Patricio Muñoz,Patricio Muñoz,matched
171257,239669,Byron Guajardo,Byron Guajardo,matched
369560,526421,Leandro Cañete,Leandro Cañete,matched
921868,1714744,Martín Ramírez,Martín Ramírez,matched
1192642,1806274,Axel León,Axel León,matched
282691,662710,Valentín Perales,Valentín Perales,matched
345229,592919,Agustín Fontana,Agustín Fontana,matched
533438,1910602,Andrés Fernández,Andrés Fernández,matched
657419,1436125,Nicolás Brun,Nicolás Brun,matched
486022,803554,Norberto Palmieri,Norberto Palmieri,matched
438222,754374,Ignacio Jara,Ignacio Jara,matched
1509769,1909825,Raimundo Diaz,Raimundo Díaz,matched
657419,731769,Franco Lobos,Nicolás Brun,unmatched
1258495,1815552,Valentín Sánchez,Valentín Sánchez,matched
844519,1910601,Diego Pereira,Diego Pereira,matched
388689,1901147,Mariano Galleguillos,Luis García,unmatched
1417410,1815549,Oscar Henríquez,Óscar Henríquez,matched
401705,1363430,Bryan Gónzalez,Gonzalo Jara,unmatched
225836,317741,Bruno Vides,Bruno Vides,matched
438222,2028090,Facundo Mera,Ignacio Jara,unmatched
921868,2038755,Lucas Martínez,Martín Ramírez,unmatched
1192642,2028092,Piero Martel,Axel León,unmatched
541864,1238116,Franco Ledesma,Franco Ledesma,matched
437538,1333166,Nicolás Ayala,Jorge Ayala,unmatched
216102,493125,Daniel Castillo,Daniel Castillo,matched
727980,1357726,Felipe Espinoza,Felipe Espinoza,matched
365823,847132,Joaquín Pereyra,Joaquín Pereyra,matched
580294,936262,Brayan Garrido,Brayan Garrido,matched
892919,1609469,Dilan Rojas,Dilan Rojas,matched
909399,1276520,Agustín Venezia,Agustín Venezia,matched
156029,424176,Diego Orellana,Diego Orellana,matched
120431,164288,Álvaro Ramos,Álvaro Ramos,matched
961389,1609463,Iam González,Iam González,matched
365453,609366,César González,César González,matched
924182,1356169,Vicente Concha,Vicente Concha,matched
180039,167700,Isaac Díaz,Isaac Díaz,matched
1369245,1717115,Bayron Barrera,Bayron Barrera,matched
1369246,1739948,Antony Henríquez,Antony Henríquez,matched
740255,1129026,Simón Contreras,Simón Contreras,matched
113217,164290,Edson Puch,Edson Puch,matched
580294,1658740,Dylan Arias,Brayan Garrido,unmatched
1509410,1909794,David Tello,David Tello,matched
365813,591850,Zacarías López,Zacarías López,matched
740255,660807,Thomas Jones,Simón Contreras,unmatched
1207171,1592128,Leonardo Troncoso,Leonardo Troncoso,matched
909399,1909790,Agustín Olguín,Agustín Venezia,unmatched
365813,592917,Mario López,Zacarías López,unmatched
950594,1309247,Diego Plaza,Diego Plaza Ramos,matched
333915,566667,Juan Dobboletta,Juan Dobboletta,matched
1008953,1359461,Nicolás Barrios,Nicolás Barrios,matched
567413,919808,Diego Arias,Diego Arias,matched
319464,424315,Hardy Cavero,Hardy Cavero,matched
270885,424178,Gino Alucema,Gino Alucema,matched
662734,1108866,David Tati,David Tati,matched
699314,1241700,Felipe Alvarado,Felipe Alvarado,matched
1270416,1805634,Icker Quiroz,Icker Quiroz,matched
856019,979305,Braian Camisassa,Braian Camisassa,matched
863617,1230825,Felipe Orellana,Felipe Orellana,matched
539468,848738,Hugo Herrera,Hugo Herrera,matched
843342,1194485,Diego Acevedo,Diego Acevedo,matched
656355,1093743,Santiago Mederos,Santiago Mederos,matched
401701,844714,Mathias Pinto,Mathías Pinto,matched
908629,1274395,Nazareno Romero,Nazareno Romero,matched
842635,1231192,Nadir Zeineddin,Nadir Zeineddin,matched
184992,304625,Juan Delgado,Juan Delgado,matched
1435669,1909698,Nicolás Guerrero,Nicolás Guerrero,matched
1137917,1476496,Cristián Pardo,Cristián Pardo,matched
343195,277931,Esteban Flores,Esteban Flores,matched
1371353,1727553,Cristóbal Moreno,Cristóbal Moreno,matched
1406932,1805639,Joaquín González,Joaquín González O.,matched
1274665,1805637,Maximiliano Henríquez,Maximiliano Henríquez,matched
1274665,1909796,Benjamín Faúndez,Maximiliano Henríquez,unmatched
1371353,1240828,Cristóbal Castillo,Cristóbal Moreno,unmatched
1048102,521334,Junior Arias,Javier Araya,unmatched
378032,1714753,Ignacio Mesías,Ignacio Ibáñez,unmatched
239909,389884,Damián González,Damián González,matched
488556,921739,Claudio Servetti,Claudio Servetti,matched
378032,598336,Ignacio Ibáñez,Ignacio Ibáñez,matched
1151373,1513979,Sebastián Acuña,Sebastián Acuña,matched
1266346,1772732,Agustín Mora,Agustín Mora,matched
840430,1219884,Gary Moya,Gary Moya,matched
76908,147562,Christian Campestrini,Cristian Campestrini,matched
178288,187242,Sebastián Silva,Sebastián Silva,matched
491422,823657,Alonso Rodríguez,Alonso Rodríguez,matched
416524,703836,Kevin Vásquez,Kevin Vásquez,matched
929630,1292642,Matías Cortés,Matías Cortés,matched
172591,298328,Alejandro Márquez,Alejandro Márquez,matched
1229351,1803794,Tomás Gómez,Tomás Gómez,matched
455028,772070,José Gamonal,José Luis Gamonal,matched
727993,1060800,Manuel Vicuña,Manuel Vicuña,matched
873905,1305270,Cristóbal Muñoz,Cristóbal Muñoz,matched
727993,1803873,Renato Valenzuela,Manuel Vicuña,unmatched
751964,1285578,José Navarrete,José Navarrete,matched
927465,1531923,José Herrera,José Tomás Herrera,matched
699318,1312287,Diego Plaza,Diego Plaza,matched
45577,57003,Sebastián Ribas,Sebastián Ribas,matched
1048102,1803793,Javier Araya,Javier Araya,matched
239909,800947,Iván Rozas,Damián González,unmatched
89783,112848,Carlos Labrín,Carlos Labrín,matched
89783,1832515,Martín Castro,Carlos Labrín,unmatched
491422,1795642,Lautaro Rigazzi,Alonso Rodríguez,unmatched
1529174,1803796,Pablo Mora,Pablo Obrador,unmatched
873905,1994752,Rodrigo Muñoz Carú,Cristóbal Muñoz,unmatched
211497,259250,Dianzuo Liu,Dianzuo Liu,matched
121990,202220,Wellington Silva,Wellington Silva,matched
1014230,1365942,Hetao Hu,Hetao Hu,matched
288721,581546,Egor Sorokin,Egor Sorokin,matched
267556,570357,Shihao Wei,Shihao Wei,matched
184382,462945,Ming-Yang Yang,Ming-Yang Yang,matched
345544,586716,Rômulo,Rômulo,matched
1012737,1365941,Yiran He,Yiran He,matched
276523,678682,Pengfei Han,Pengfei Han,matched
251910,467622,Lisheng Liao,Lisheng Liao,matched
592377,952015,Felipe,Felipe Silva,matched
347909,1173677,Jussa,Matheus Jussa,matched
946750,1357095,Bakram Abduweli,Behram Abduweli,unmatched
317148,915251,Ziming Wang,Ziming Wang,matched
439770,1059847,Yang Li,Yang Li,matched
448475,1205604,Dongsheng Wang,Dongsheng Wang,matched
269035,525727,Chao Gan,Chao Gan,matched
1097892,1477954,Rongxiang Liao,Rongxiang Liao,matched
706332,1546005,Alexander Jojo,Alex Jojo,nickname
267531,925259,Yanfeng Dong,Yanfeng Dong,matched
1014231,1365944,Mutallep Iminqari,Mutallep Iminqari,matched
148170,258274,Murahmetjan Muzepper,Murahmetjan Muzepper,matched
633614,1189128,Chuang Tang,Chuang Tang,matched
1252411,1720185,Moyu Li,Moyu Li,matched
1068103,1624684,Haoyang Yao,Haoyang Yao,matched
