player_name,club,minutes_played,npxg_per90,xa_per90,shots_on_target_per90,progressive_passes_per90,successful_dribbles_per90,pass_completion_percentage,tackles_interceptions_per90,aerial_duels_won_percentage,ball_recoveries_per90,fouls_committed_per90
Myles Lewis-Skelly,Arsenal,1377,0.01045751633986928,0.03137254901960784,0.06535947712418301,12.483660130718954,0.7843137254901961,93.55,1.8954248366013071,52.38,3.464052287581699,0.7189542483660131
Jhon Durán,Aston Villa,626,0.6987220447284346,0.035942492012779555,2.1565495207667733,5.894568690095847,0.43130990415335463,72.33,1.1501597444089458,47.5,2.731629392971246,2.012779552715655
Mads Roerslev,Brentford,1107,0.016260162601626015,0.17154471544715444,0.16260162601626016,8.455284552845528,0.5691056910569106,82.13,1.7886178861788617,41.67,3.170731707317073,0.4878048780487805
Abdukodir Khusanov,Manchester City,504,0.0035714285714285718,0.016071428571428573,0.0,7.857142857142858,0.0,91.3,1.4285714285714286,63.64,4.821428571428572,0.5357142857142857
Caleb Okoli,Leicester City,1128,0.04946808510638298,0.014361702127659574,0.1595744680851064,2.632978723404255,0.0,86.47,3.1914893617021276,51.11,3.5106382978723403,1.2765957446808511
Kobbie Mainoo,Manchester United,1656,0.04184782608695652,0.09728260869565218,0.10869565217391305,10.271739130434783,1.25,87.41,3.5326086956521743,38.0,4.782608695652175,1.4673913043478262
Victor Kristiansen,Leicester City,2489,0.0047006830052229815,0.06255524306950583,0.0,6.183206106870229,0.2892728003214142,81.79,4.664523905182804,35.38,3.579750903977501,0.6870229007633588
Lucas Bergvall,Tottenham Hotspur,1219,0.05168170631665299,0.06054142739950779,0.14766201804757997,11.222313371616078,1.5504511894995898,88.66,4.651353568498769,52.94,5.389663658736669,1.4766201804758
Nélson Semedo,Wolverhampton,2891,0.03362158422691111,0.05323417502594258,0.21791767554479421,7.315807679003806,0.9961950882047735,82.22,2.6461432030439296,40.0,4.327222414389485,1.4942926323071604
Jannik Vestergaard,Leicester City,1395,0.0064516129032258064,0.0070967741935483875,0.12903225806451613,2.903225806451613,0.25806451612903225,90.81,2.4516129032258065,58.7,2.967741935483871,0.7741935483870968
Jack Stephens,Southampton,1394,0.03680057388809182,0.018077474892395983,0.1291248206599713,6.779053084648494,0.0,92.43,3.034433285509326,37.5,2.840746054519369,0.8393113342898135
Eddie Nketiah,Crystal Palace,1045,0.494354066985646,0.07492822966507177,1.3779904306220097,5.942583732057416,0.9473684210526316,75.74,1.5502392344497609,35.59,2.2392344497607657,2.6698564593301435
Flynn Downes,Southampton,2161,0.02623785284590467,0.05997223507635353,0.12494215640906986,7.454881999074502,0.33317908375751965,90.85,3.3734382230448863,50.0,3.456732993984266,2.0823692734844976
Lesley Ugochukwu,Southampton,1664,0.04651442307692308,0.03245192307692308,0.054086538461538464,8.058894230769232,1.0276442307692308,85.57,3.4615384615384617,53.85,3.623798076923077,1.6766826923076925
Timo Werner,Tottenham Hotspur,508,0.17362204724409447,0.2692913385826772,0.5314960629921259,13.818897637795274,1.7716535433070866,74.24,1.2401574803149606,0.0,3.1889763779527556,0.5314960629921259
Stephy Mavididi,Leicester City,1620,0.10222222222222223,0.1811111111111111,0.3888888888888889,9.88888888888889,1.9444444444444444,82.77,2.5,37.5,4.611111111111111,1.0
Jack Clarke,Ipswich Town,1186,0.0887858347386172,0.0918212478920742,0.15177065767284992,9.258010118043845,1.897133220910624,78.92,2.9595278246205736,28.0,5.691399662731872,1.1382799325463744
Issa Diop,Fulham,1357,0.035151068533529846,0.006632277081798085,0.13264554163596168,3.5814296241709656,0.06632277081798084,87.55,2.3212969786293294,60.61,2.984524686809138,0.6632277081798084
Christian Walton,Ipswich Town,630,0.0,0.0014285714285714286,0.0,1.5714285714285714,0.0,64.55,0.0,100.0,8.857142857142858,0.0
Kyle Walker,Manchester City,973,0.012949640287769784,0.12394655704008221,0.18499486125385406,18.96197327852004,0.27749229188078106,88.65,1.8499486125385405,56.25,4.254881808838643,0.5549845837615621
Oliver Scarles,West Ham United,662,0.014954682779456194,0.019033232628398795,0.0,8.021148036253777,0.2719033232628399,81.68,4.350453172205438,50.0,4.622356495468278,0.6797583081570997
Luke Woolfenden,Ipswich Town,1186,0.002276559865092749,0.003794266441821248,0.0,2.7318718381112985,0.0,88.55,2.124789207419899,50.0,2.8836424957841484,0.3794266441821248
Paul Onuachu,Southampton,1067,0.30534208059981255,0.023617619493908153,1.2652296157450795,3.964386129334583,0.6747891283973758,61.3,0.6747891283973758,60.39,1.6026241799437675,2.3617619493908153
Tyler Dibling,Southampton,1883,0.12235793945831122,0.06978226234731812,0.43016463090812534,8.268720127456188,2.150823154540627,84.3,2.0074349442379185,28.57,3.8236856080722252,1.4338821030270845
Edson Álvarez,West Ham United,1783,0.019181155356141337,0.044924284913067866,0.050476724621424565,9.641054402692092,0.7066741446999439,86.52,3.4324172742568706,55.56,4.441951766685362,2.1200224340998317
Simon Adingra,Brighton & Hove Albion,1147,0.193025283347864,0.21891891891891893,0.6277244986922407,9.72972972972973,1.6477768090671319,81.93,2.4324324324324325,63.64,3.687881429816914,1.020052310374891
Álex Moreno,Nottingham Forest,966,0.014906832298136647,0.10434782608695654,0.0,8.198757763975156,0.7453416149068324,77.81,3.726708074534162,21.43,4.658385093167702,1.1180124223602486
Raheem Sterling,Arsenal,509,0.2528487229862475,0.08664047151277013,0.0,18.7426326129666,1.768172888015717,84.62,1.768172888015717,25.0,2.829076620825147,2.1218074656188604
Jens-Lys Cajuste,Ipswich Town,1976,0.03142712550607287,0.033704453441295544,0.04554655870445344,5.602226720647773,1.2753036437246963,85.93,3.279352226720648,37.14,4.873481781376518,1.0931174089068827
Mason Mount,Manchester United,625,0.47664,0.08352,1.296,11.808,0.144,83.97,2.7359999999999998,30.77,2.592,2.304
James Hill,Bournemouth,456,0.057236842105263155,0.05131578947368422,0.0,5.723684210526316,0.19736842105263158,71.71,4.736842105263158,55.56,2.5657894736842106,1.381578947368421
Boubakary Soumaré,Leicester City,2180,0.010733944954128442,0.042522935779816515,0.0,7.431192660550459,1.114678899082569,87.52,2.6422018348623855,66.67,5.779816513761468,0.9908256880733946
Nathan Broadhead,Ipswich Town,696,0.22370689655172413,0.1396551724137931,1.0344827586206897,7.758620689655173,2.1982758620689653,81.57,1.6810344827586208,9.09,4.137931034482759,0.5172413793103449
Welington,Southampton,486,0.007407407407407407,0.029629629629629627,0.0,5.37037037037037,0.9259259259259258,83.69,5.185185185185185,55.56,3.888888888888889,1.111111111111111
Justin Devenny,Crystal Palace,519,0.13179190751445086,0.07109826589595375,1.0404624277456647,8.84393063583815,0.3468208092485549,77.96,2.947976878612717,13.33,4.682080924855492,1.3872832369942196
Jesper Lindstrøm,Everton,1245,0.15325301204819278,0.14096385542168674,0.7228915662650602,7.951807228915662,0.5783132530120482,78.74,4.120481927710843,33.33,5.0602409638554215,1.0843373493975903
Sean Longstaff,Newcastle United,837,0.06451612903225806,0.024731182795698924,0.1075268817204301,9.032258064516128,0.2150537634408602,86.01,3.6559139784946235,56.25,3.333333333333333,0.9677419354838709
Victor Lindelöf,Manchester United,725,0.0,0.012413793103448277,0.0,4.344827586206897,0.0,93.68,1.8620689655172413,53.13,3.6,0.993103448275862
Conor Chaplin,Ipswich Town,869,0.1574223245109321,0.06421173762945916,0.4142692750287687,8.492520138089759,0.4142692750287687,74.84,1.9677790563866515,23.08,2.796317606444189,1.139240506329114
Jack Harrison,Everton,2088,0.15172413793103448,0.13491379310344828,0.3017241379310345,6.422413793103448,1.0344827586206897,73.29,1.8103448275862069,12.5,3.146551724137931,0.560344827586207
Igor Júlio,Brighton & Hove Albion,967,0.004653567735263703,0.025129265770423997,0.0,6.235780765253361,0.4653567735263703,92.71,0.8376421923474665,57.14,3.90899689762151,0.8376421923474665
Gonçalo Guedes,Wolverhampton,1011,0.28486646884273,0.08278931750741841,0.712166172106825,9.97032640949555,0.8011869436201781,77.42,1.8694362017804156,31.58,3.2047477744807122,1.3353115727002969
Dominic Calvert-Lewin,Everton,1629,0.3729281767955801,0.037016574585635356,1.1049723756906076,4.751381215469613,0.5524861878453038,63.48,0.8839779005524862,50.59,1.9337016574585635,1.4917127071823204
Kasey McAteer,Leicester City,874,0.10606407322654464,0.06487414187643022,0.7208237986270023,6.693363844393593,0.6178489702517163,78.64,2.883295194508009,43.33,4.633867276887872,1.853546910755149
Santiago Bueno,Wolverhampton,1716,0.022552447552447553,0.006293706293706293,0.15734265734265734,1.7307692307692308,0.0,88.05,2.937062937062937,52.24,2.2552447552447554,1.3636363636363638
Radu Drăguşin,Tottenham Hotspur,1251,0.008633093525179856,0.011510791366906475,0.07194244604316546,4.316546762589928,0.0,85.17,1.7985611510791366,59.65,3.4532374100719423,0.4316546762589928
Joe Willock,Newcastle United,1097,0.13372835004557884,0.07629899726526893,0.24612579762989975,10.50136736554239,0.984503190519599,86.98,2.9535095715587967,25.0,3.2816773017319965,1.886964448495898
Carlos Soler,West Ham United,1419,0.11797040169133192,0.12050739957716701,0.5708245243128964,8.372093023255813,0.507399577167019,88.71,1.522198731501057,47.83,4.059196617336152,1.6490486257928119
Fabio Carvalho,Brentford,456,0.4914473684210527,0.1105263157894737,1.1842105263157896,11.644736842105264,0.39473684210526316,74.7,3.1578947368421053,25.0,5.921052631578948,0.986842105263158
Jordan Ayew,Leicester City,1701,0.15343915343915346,0.07830687830687831,0.5291005291005292,6.507936507936509,1.3756613756613758,80.33,2.1164021164021167,32.79,4.973544973544974,1.6402116402116402
Tommy Doyle,Wolverhampton,521,0.09500959692898274,0.05700575815738964,0.345489443378119,13.301343570057583,0.8637236084452975,85.41,2.763915547024952,14.29,7.428023032629559,0.8637236084452975
Filip Jørgensen,Chelsea,540,0.0,0.0,0.0,0.16666666666666666,0.0,82.35,0.0,100.0,4.5,0.16666666666666666
Jean-Clair Todibo,West Ham United,1855,0.017466307277628032,0.004851752021563343,0.0,2.9110512129380055,0.4366576819407008,88.33,3.54177897574124,51.85,3.8328840970350404,0.7762803234501348
Nathan Wood,Southampton,778,0.026606683804627253,0.0057840616966580985,0.0,2.892030848329049,0.46272493573264784,94.06,2.197943444730077,62.5,2.3136246786632393,1.0411311053984575
Craig Dawson,Wolverhampton,987,0.04468085106382979,0.008206686930091186,0.0911854103343465,3.282674772036474,0.0911854103343465,86.74,2.188449848024316,65.63,3.1914893617021276,0.547112462006079
Kristoffer Ajer,Brentford,1460,0.05917808219178082,0.03082191780821918,0.18493150684931509,6.780821917808219,0.4315068493150685,77.78,2.3424657534246576,54.9,2.589041095890411,0.8013698630136987
Roméo Lavia,Chelsea,801,0.029213483146067417,0.04044943820224719,0.0,10.44943820224719,1.1235955056179774,92.18,4.269662921348314,66.67,4.4943820224719095,1.797752808988764
George Hirst,Ipswich Town,673,0.2848439821693908,0.03610698365527489,0.9361069836552749,4.011887072808321,0.2674591381872214,57.63,0.6686478454680534,58.18,1.6047548291233285,1.7384843982169391
Omari Hutchinson,Ipswich Town,2590,0.09903474903474903,0.08548262548262547,0.6602316602316602,7.922779922779923,1.7722007722007722,84.39,1.494208494208494,21.21,3.8223938223938223,1.0424710424710424
Richarlison,Tottenham Hotspur,514,0.6513618677042802,0.10680933852140077,1.22568093385214,3.67704280155642,0.17509727626459143,62.5,0.8754863813229572,30.3,1.9260700389105059,1.22568093385214
Yves Bissouma,Tottenham Hotspur,1430,0.03965034965034965,0.03965034965034965,0.2517482517482517,10.195804195804195,0.4405594405594406,89.01,4.216783216783217,50.0,5.349650349650349,1.7622377622377623
Vladimír Coufal,West Ham United,1074,0.02513966480446927,0.08379888268156424,0.16759776536312848,7.877094972067039,0.41899441340782123,82.24,2.5139664804469275,57.5,3.2681564245810053,1.8435754189944134
Joshua Zirkzee,Manchester United,1406,0.3085348506401138,0.06849217638691324,0.7041251778093883,6.465149359886202,0.7041251778093883,72.1,1.2802275960170697,29.87,3.6486486486486487,0.5761024182076814
Yukinari Sugawara,Southampton,1564,0.02819693094629156,0.14156010230179028,0.3452685421994885,10.070332480818415,0.5179028132992328,84.63,2.4168797953964196,35.71,2.531969309462916,0.8631713554987213
Leny Yoro,Manchester United,1169,0.05389221556886227,0.013088109495295125,0.07698887938408897,6.236099230111206,0.15397775876817793,92.47,3.618477331052181,50.0,3.5414884516680925,0.6928999144568007
Jorginho,Arsenal,709,0.007616361071932298,0.07489421720733426,0.0,14.72496473906911,0.12693935119887165,86.89,2.411847672778561,25.0,6.98166431593794,1.9040902679830747
Wes Burns,Ipswich Town,933,0.049196141479099675,0.11286173633440513,0.09646302250803858,4.437299035369775,0.8681672025723473,69.85,2.2186495176848875,27.59,4.823151125401929,0.3858520900321543
Adam Armstrong,Southampton,1252,0.17971246006389777,0.040974440894568684,0.646964856230032,6.110223642172524,0.43130990415335463,83.64,1.0782747603833867,35.71,1.6533546325878594,0.8626198083067093
