player_id,team_id,name,season_type
1553208,1004921,Da'vian Kimbrough,1
1922669,1451870,Aiden Hale,1
1170731,1610955,Jesus Ibarra,1
1781037,1451871,Dempsey Resich,1
2028133,1348109,Landon Born,1
1512636,1451871,Adrian Wibowo,1
2028144,1348118,James Field,1
1840738,614322,Noah Zendejas,1
1919455,1348103,Quinn Bedwell,1
1962140,1348105,Nathan Moua,1
1770198,1121686,Josh Macedo,1
1719247,1348104,Blake Gillingham,1
1083232,1004921,Brooks Thompson,1
1781012,1348108,Dylan McDermott,1
1829065,1348111,Fricio Caicedo,1
1908547,540884,Griffin Huff,1
1941672,1348111,Levi Williams,1
1447447,1348111,Lovend's Delinois,1
1840741,521005,Mateo McLean,1
1078053,1348108,Tomás Romero,1
629065,1451868,Tyler Miller,1
1966156,614319,Diego Nué Brito,1
1904177,614318,Makan Sissoko,1
1840198,614324,Axel Uriostegui,1
2028141,1348104,Jaizhino Perez,1
1626412,1348108,Jacob Arroyave,1
1919509,614326,Jayden Kim,1
1781175,722268,Makhi Francis,1
1781706,1121686,Cristiano Carlos,1
1931693,1451870,Christian Ayala,1
1338687,614327,Ryan Sailor,1
1919478,1004921,Benjamin Flowers,1
1967857,614324,Camron Estala,1
1923075,1445755,Liam Devan,1
1794005,1348105,Timothy Dennis,1
2035353,1451871,Lisandro Torres,1
2069081,1880719,Giovanni Corsetti,1
1624481,521005,Luis Müller,1
2102005,1348108,Niccolo Vafiades,1
1795155,1348108,Lucas De Pinho,1
1759848,1610955,Bodie Ford,1
1919489,614319,Demitre Adamson,1
1798931,1348115,Alex Ling,1
1990776,722264,Abdoulaye Diop,1
1780587,1348126,Juan Granda,1
1922481,1348126,Jackson Bonos,1
1600849,1445755,Zidane Yáñez,1
1967858,722266,Brady Kendall,1
1997906,1348118,Harrison Bernhardt,1
1661221,1348104,Mamadi Jiana,1
1840196,1004921,Christian Wygant,1
1911191,1004921,Umberto Pelà,1
1933797,1348111,Matthew Perez,1
2013255,1348108,Rami Daoud,1
1941674,1348111,Diego Matos,1
1919504,1348115,Warren Boyce,1
1931705,614322,Cole Cruthers,1
1781651,1348111,Mark Rodríguez,1
1421826,1346404,Caden Glover,1
1739029,614318,Marco Morigi,1
1781461,1348118,Jhoiner Montiel,1
1922887,1348105,Alex Witte,1
1997902,1346404,Cruz Gonzalez,1
1781669,1348111,Max Ponikarovsky,1
1635564,1348109,Santiago Sanchez,1
1990759,521005,Angel Villatoro,1
1781458,1348118,Brody Williams,1
1962144,1348105,Sullivan Maynes,1
1781262,1348104,Omar Flores,1
1919462,1348111,Matthias Vieux,1
1983606,1348109,Ryan Schlotterbeck,1
1966063,915806,Adedamola Browne,1
1931720,521005,Oluwakayode Aina,1
1671453,614318,Malik Odeyinka,1
1922808,1451868,Daniel Brown,1
1348281,1880719,Justin Malou,1
1772462,521005,Chase Gozdieski,1
1781711,540884,Darwin Ortiz,1
2013257,1346404,Drew Dowling,1
1919456,1348103,Edgar Heredia,1
1922879,1348109,Amin Ibrahim,1
1781688,614324,Chase Duke,1
1785132,1346404,Eddie Niles,1
2028132,1451871,Miles Ozar,1
1398689,614319,Abundance Salaou,1
2032622,722264,Jett Harrison,1
1727578,614326,Johnny Selemani,1
1719264,1445755,Chris Applewhite,1
1962103,1348103,Jack Pomeroy,1
1900659,614318,Tomas Hut,1
1828184,1348105,Calin Grulke,1
1828151,1348109,Dominick Lester,1
2059093,1348105,Jose Orta Ruiz,1
1024172,614322,Omir Fernandez,1
1780503,614318,Ian Paola,1
2032742,614318,Troi Panniel,1
1915144,1451870,Neo Che,1
1781719,1451870,Patrick Gryczewski,1
2069188,1121686,Daniel Dixon,1
1922670,1451870,Landry Moncrief,1
2031442,1346404,Blake Wilson,1
1933796,1348111,Mario Stoka,1
2069083,1348109,Gaël Huguet,1
2013256,614318,Caleb Simmons,1
1781712,540884,Colin Thomas,1
1922884,1348105,William Maynes,1
1857160,722264,Mateo Gallegos,1
1915150,540884,Francis Amoateng,1
1781265,1348104,Micah Harris,1
1652386,1610955,Grayson Rockhill,1
1780946,614327,Kelvin-Luis Brito,1
1801101,614318,Akheem Wilson,1
2032739,1348115,Jorge Torres Perez,1
1659956,1348104,David García,1
1967859,722266,Toryn Penders,1
2069082,1348109,Christopher Cook,1
1990764,722268,Finn Dean,1
1945560,1348108,Jordan,1
1821908,1348126,Inza Koné,1
1611496,1004921,Isaiah Kaakoush,1
1933795,1348105,Nosazena Osagie,1
1923384,1445755,David Salukombo,1
1470127,1348126,Cole Mrowka,1
1919511,915806,David Ilevbare,1
1994778,1451868,Jeremiah Muñoz,1
1780514,1445755,Patrick Amarh,1
1997895,1346404,Cobe Hamler,1
1780976,614322,Dario White,1
1922814,1348115,Dominic Lorenti,1
1994282,1348115,Marcelo Ávalos,1
2028143,1346404,Miroslav Levkovsky,1
2028131,1348115,Nikko Perez,1
1781496,1004921,Zach Molomo,1
1915146,540884,Junior Flores,1
1997896,1348111,Sebas Poller,1
2013260,1880719,Ayden Wolanski,1
2028147,614318,Bradley Castro,1
1923028,614318,Brady Boulanger,1
2032741,1348118,Christopher Morales,1
1983592,1348118,Gongadze Gongadze,1
2091902,1348104,Kian Walsh,1
1919510,614326,Liam Campagna,1
1942678,722268,Troy Lor,1
1919479,1004921,Wyatt Easterly,1
428544,365280,Yhonatann Yústiz,1
971438,93061,Christopher Rodríguez,1
1339414,93061,Kevin Quejada,1
1283014,365280,Yolfran Caricote,1
1138277,365280,George Ayine,1
1466670,365280,Isaac Ramírez,1
834646,365280,Richard Figueroa,1
675535,1896,Guillermo Fratta,1
861795,49682,Juan Reyes,1
1458766,93061,Wilken Ramírez,1
495844,1896,Carlos Sosa,1
1733321,1896,Juan Sánchez,1
242704,49682,Edwin Peraza,1
1070203,188213,Juan Cuesta,1
1102750,657277,Jean Castillo,1
1023883,93061,Romeesh Ivey,1
593211,657277,Gustavo González,1
1363138,49681,Joshuan Berríos,1
150770,365280,Miku Fedor,1
480103,657277,Jefre Vargas,1
1333208,188213,Francisco Solé,1
1041064,188213,Kendrys Silva,1
1445271,49682,Lautaro Lovazzano,1
1388150,365280,Kavier Ortiz,1
875136,49682,Jonathan Cañete,1
1084112,365280,Andrés Ferro,1
108461,49681,Yohandry Orozco,1
1102714,93061,Héctor Acosta,1
832403,657277,Joel Graterol,1
1037543,657277,Robinson Flores,1
693721,93061,Cristhian Rivas,1
2035361,49682,Luis Quero,1
1453231,49681,Ezequiel Neira,1
1911029,49682,Jesús González,1
435169,49682,César Urpín,1
1410052,1896,Agustín Peréz,1
1248975,176496,Cristopher Varela,1
1305416,176496,Luis Casimiro Peña,1
832186,1896,Rodrigo Pollero,1
1138511,188213,Jovanny Bolívar,1
435986,49682,Rubén Rojas,1
259235,49681,Maurice Cova,1
496154,188213,Giancarlo Schiavone,1
1644430,657277,Stefan Obradovic,1
1354125,176496,Flabián Londoño,1
585499,365280,David Zalzman,1
1350531,188213,Alfonso Simarra,1
531910,188213,Alexander González,1
1302802,365280,Saimón Ramírez,1
924235,176496,Jorge Gutiérrez,1
1819534,49683,Marcos Maitán,1
1266055,93061,César Magallán,1
211147,176496,Anthony Uribe,1
1966446,1896,Franco Provenzano,1
1623888,1349498,Antony Velasco,1
528509,93061,Eddie Roberts,1
190525,49681,Alexander González,1
1356175,49681,Juan Pérez,1
1669250,93061,Jesús Lobo,1
1664008,49682,Keiver Zúñiga,1
1419569,1896,Lautaro Lusnig,1
1356654,49686,Jean Madera,1
1347022,188213,Daniel De Sousa,1
1899846,176496,José Correa,1
1031999,657277,Gerónimo Bortagaray,1
1689109,49686,Isaí Valladares,1
1254257,49682,Gonzalo Salega,1
243948,176496,José Meza,1
495839,188213,Daniel Carrillo,1
1124611,176496,Diego Osio,1
1353726,7850,Frankarlos Benítez,1
2035535,1267963,José Camacaro,1
244000,49685,Mayker González,1
1032813,49683,Felipe Jaramillo,1
1562162,1267963,Jorge Gómez,1
882113,657277,José Hernández,1
52182,1349498,José Granados,1
1003272,7850,Jesús Yendis,1
824087,49682,José Soto,1
1588855,176496,Carlos Faya,1
1259587,49683,Cristian Ramírez,1
741673,188213,Samuel Sosa,1
1130957,1349498,Emerson Ruíz,1
847527,657277,Edwuin Pernía,1
52279,365280,Ely Valderrey,1
726362,49681,Edson Tortolero,1
1087528,365280,Francisco Manenti,1
1902019,49685,Enderson Abreu,1
922216,49682,Anthony Trujillo,1
1407149,49686,Brayan Rodríguez,1
1453304,49686,Cristian Díaz,1
495841,1896,Adalberto Peñaranda,1
429997,657277,Pablo Lima,1
1478107,1267963,José Ochoa,1
1513201,1349498,José Lovera,1
156766,1896,Pablo Camacho,1
935455,1896,Alejandro Araque,1
1411500,49686,Freddy Espinal,1
2035461,49686,Juan Mosquera,1
1668840,365280,Jailerth Navarro,1
1635789,93061,José Antonio Montilla,1
518821,7850,Francisco La Mantía,1
583846,657277,Andrés Ponce,1
1520715,49683,Jeferson Caraballo,1
688448,657277,Jiovany Ramos,1
614057,93061,Andrés Montero,1
1634797,1267963,Jhan Vélez,1
2037313,1267963,Deiber Vásquez,1
926463,1349498,Guillermo Marín,1
889539,1349498,Pablo Bonilla,1
1204574,49681,Abraham Bahachille,1
1261307,1349498,David Guevara,1
1370299,176496,Martín Gianoli,1
965026,93061,Jean Gutiérrez,1
1356888,49685,Kevin González,1
242707,1896,Luis González,1
562993,49683,Richard Peralta,1
1615062,49681,Franner López,1
2037320,1267963,Andrés Kinsler,1
734310,49681,Jean Fuentes,1
243523,49681,Edson Castillo,1
538880,188213,Yohán Cumana,1
578042,1896,Óscar Hernández,1
1031620,1349498,Abrahan Moreno,1
1559826,49681,Loureins Martínez,1
104382,657277,Roberto Rosales,1
1477414,49683,Maelo Rentería,1
243438,176496,Carlos Rivero,1
1416691,1896,Jesús Camargo,1
671135,7850,Luis Mago,1
942265,49682,Christopher Montaña,1
1251302,1896,Heiderber Ramírez,1
1137795,7850,Irving Gudiño,1
1280333,176496,Franco Cáceres,1
1050792,188213,Adrián Martínez,1
1732683,49681,Franyer Oliveros,1
322447,93061,Luis Caicedo,1
1053728,49683,Jean Colorado,1
668963,49686,Erickson Gallardo,1
1634798,1267963,Cristian Romero,1
496954,188213,Juan Zapata,1
423497,176496,Nelson Hernández,1
1179054,49685,Francisco Bareiro,1
1213255,365280,Rafael Sangiovani,1
1904363,49683,Yerwin Sulbarán,1
1106073,1349498,Juan Silgado,1
846986,188213,Vicente Rodríguez,1
1277389,657277,Geremías Meléndez,1
439179,657277,Júnior Moreno,1
837887,188213,Rubén Ramírez,1
1416635,1267963,Samuel Orejuela,1
1130544,1267963,Joiser Arias,1
1463625,1267963,Jaider Julio,1
116373,93061,Tito Rojas,1
1139094,1349498,Wilbert Hernández,1
1068308,93061,Bryan Rivera,1
921605,7850,Eduardo Fereira,1
619545,49686,Anthonys Matos,1
1344644,49681,Jonathan Bilbao,1
243637,49686,Arles Flores,1
1732679,49681,Sebastián Mendoza,1
1254923,7850,Jesús Quintero,1
926070,49681,Leonardo Aponte,1
1911022,49685,Álbaro Polo,1
1357425,49683,Fernando Basante,1
294500,7850,Michael Covea,1
1339698,1896,Delvin Alfonzo,1
423496,49681,Marcel Guaramato,1
845942,49681,Dimas Meza,1
850820,49682,Moisés Acuña,1
194657,49682,Johan Moreno,1
1687091,188213,Maicol Ruiz,1
837890,49681,Eric Ramírez,1
1350595,49686,Ronald Acuña,1
115340,176496,Juan Castellanos,1
1081843,176496,Juan Luis Perdomo,1
1138678,7850,Christian Larotonda,1
243303,49683,Eduardo Lima,1
656528,49685,José Rivas Gamboa,1
847907,188213,Williams Velásquez,1
1022722,188213,Yeiber Murillo,1
1308328,49683,Joyce Ossa,1
1208847,657277,Giovani Bamba,1
485267,49682,Óscar González,1
685183,657277,Daniel Saggiomo,1
829671,1267963,Daniel Rivillo,1
1626702,1267963,Fernando Díaz,1
2035465,49685,Néstor Trejo,1
1736529,7850,Ángel Figueroa,1
700073,49686,Richard Celis,1
2035582,49683,Thomas Riveros,1
1732763,657277,Heiber Linares,1
1211302,49681,Matías Núñez,1
1380870,1267963,Lewuis Peña,1
1051033,176496,Rommell Ibarra,1
1469906,176496,César Da Silva,1
1091458,7850,Mauricio Márquez,1
1074828,188213,Lautaro Morales,1
2035468,49686,Moisés Gallo,1
840429,657277,Jhon Marchán,1
641140,7850,Robert Hernández,1
1765461,7850,Aytor Herrera,1
1683618,1896,Luis Zúñiga,1
1045116,49685,Joantony Carmona,1
1566630,1896,Jairo Villalpando,1
1200913,1267963,Óscar Conde,1
1626746,7850,Lucciano Reinoso,1
671149,1349498,Pablo Rojas,1
1939464,176496,Jorge Sánchez,1
787089,1896,José Balza,1
1491247,49683,Ronald Rodríguez,1
860918,49685,Nicolás Femia,1
1765460,7850,Charly Vegas,1
99052,93061,Ángelo Peña,1
1039171,49685,Juan Ortíz,1
243065,1349498,Henry Plazas,1
496166,176496,Rafael Arace,1
1041472,49686,Sergio Sulbarán,1
1130931,176496,Yackson Rivas,1
1308385,1349498,Aldry Contreras,1
939139,176496,Junior Paredes,1
1939463,176496,Genderson Ascanio,1
1209825,49686,Junior Cedeño,1
2035391,1349498,Josué Agüero,1
423037,657277,Luis Romero,1
1717467,49682,José Pérez,1
298025,176496,Guillermo Ortiz,1
1756474,188213,Alexander Granko,1
1458780,49683,Santiago Natera,1
1448025,49686,Néstor Jiménez,1
1458760,93061,Javier Márquez,1
1626745,7850,Miguel Vegas,1
1186364,657277,Luis Casiani,1
2037261,49683,Saúl Herrera,1
1626777,1896,Gustavo Lozano,1
834640,1267963,Johao Martínez,1
799710,49686,Jhonny González,1
2035457,49685,Ridenson Morillo,1
1626751,7850,Wilfred Correa,1
834644,1896,Brayan Palmezano,1
1273200,1896,Carlos Calzadilla,1
1483558,657277,Jayson Martínez,1
1288349,176496,Manuel Sulbarán,1
1107656,93061,Geovan Montes,1
2018114,49683,Henrry Díaz,1
929352,365280,Jeizon Ramírez,1
2035341,365280,Ángel Jaimes,1
921836,1267963,Paolo Chacón,1
822281,176496,Jesús Vargas,1
1734583,49685,Brayan Morales,1
1031545,49686,Luis Corredor,1
149083,188213,Charlis Ortíz,1
679061,49682,Heber García,1
306109,93061,Juan Azócar,1
980262,1349498,Edanyilber Navas,1
50130,49683,Elvis Perlaza,1
1667425,657277,João Barros,1
51518,49685,Marlon Fernández,1
116183,657277,Sema Velázquez,1
1130548,1349498,Pedro Álvarez,1
1524298,176496,Miguel González,1
211145,49682,Carlos Suárez,1
1933478,7850,Sebastián González,1
627581,1349498,José Caraballo,1
1112569,49682,Marco Bustillo,1
97331,49683,Edder Farías,1
1130883,49685,Leomar Mosquera,1
1055422,49685,Steven Pabón,1
1736531,7850,Chris Martínez,1
1532264,1267963,Gilmar Martínez,1
589416,188213,Carlos Cermeño,1
1901468,49682,David Linárez,1
850151,176496,Alexis Rodríguez,1
1634796,1267963,Cristian Maldonado,1
1626710,1267963,Frank Chávez,1
2032976,1896,Wilder Wilches,1
2037317,1267963,Ángel Jiménez,1
722402,49685,Javier Maldonado,1
1371845,49686,Jorge Graterol,1
1200723,49685,Julio da Silva,1
495634,49686,Raudy Guerrero,1
2035471,49685,Greyberth Trompetera,1
2035324,365280,Marlon Díaz,1
1353371,1349498,Andry Vera,1
466202,49685,Julián Figueroa,1
2035394,1349498,Frannaicel Sinza,1
1844562,49683,John Mancilla,1
1458825,657277,Gerardo Padrón,1
1634627,1896,Edicson Tamiche,1
1236378,49686,José Barragán,1
1208537,1349498,Deivid Tegues,1
1720548,49686,José Sequera,1
1520630,365280,Agustín Bianciotto,1
1257669,49681,José Riasco,1
1263839,49683,Édgar Carrión,1
882887,1349498,Anderson Cardozo,1
299082,1896,Leandro Fioravanti,1
683891,49683,Franklin González,1
1847694,7850,Juan Uribe,1
2035467,49685,Josué Vivas,1
1803943,49682,Robert Mendoza,1
982395,1349498,Junior Moreno,1
111744,365280,Rafael Acosta,1
1299468,49682,Wilfredo Peña,1
859276,49682,Beycker Velásquez,1
1736533,7850,Juan Vegas,1
1626701,1267963,Rafael Ramírez,1
1503345,7850,Luis Maestre,1
1263366,188213,Yanniel Hernández,1
1804465,49683,Dhylan Castillo,1
934856,49686,Mario Álvarez,1
2035407,93061,Ángel Flores,1
1339602,1349498,Jesús Castellano,1
938888,1349498,Lisandro Pérez,1
422774,657277,Harrison Contreras,1
921621,49685,Kevin De la Hoz,1
288349,49685,Christian Santos,1
1446558,1267963,Junior Colina,1
1562895,188213,Kendry Mendoza,1
1942783,49681,Félix Díaz,1
1285018,93061,Michael Maldonado,1
1942822,188213,Roberto Sarli,1
315294,49686,Gabriel Benítez,1
1728027,1267963,Maiken González,1
1273199,1896,Adrían Montañez,1
1937662,93061,Yohandry Lacruz,1
2037296,93061,Elías Ajam,1
1723672,49683,Yulwuis Pérez,1
2036455,49683,Ricardo Rincones,1
1940095,93061,Néstor Zambrano,1
619827,1267963,Luis Paz,1
2036450,49683,Wilmer Vallenilla,1
1747822,49686,Santos Torrealba,1
1958323,7850,Luigi Pagano,1
1200717,1349498,Luis González,1
1563025,93061,Ander Izarra,1
1942774,49681,José Durán,1
1642909,7850,Rodhier Lezama,1
1693618,49681,Juan Obando,1
242631,365280,Robert Garcés,1
422759,657277,Eduardo Herrera,1
1606701,49681,Keiber Roa,1
2032973,1896,Manuel Roa,1
1350692,49686,Eric Barrios,1
1459745,49683,Saúl Asibe,1
1739030,7850,José Rondón,1
1197662,1267963,Elías Urbina,1
1458782,49683,Leandro Rodríguez,1
207581,49685,Juan Deusa,1
1804862,365280,Jaiver Gímenez,1
1975204,176496,Fabricio Lunar,1
1972811,188213,Yimvert Berroterán,1
1942781,49681,Sebastián Calabrese,1
2035409,93061,Yeye Páez,1
2035386,1349498,Carlos Barrios,1
243783,49686,Carlos Lujano,1
2032978,1896,Alexander Rondón Oliveros,1
2032971,1896,Alexander Rondón,1
1964921,7850,Diego Gudiño,1
1439778,49683,Jesús Paz,1
1843277,188213,Román Davis,1
1732761,657277,Diego Osorio,1
1937666,93061,Diego Mejías,1
1309493,49685,Enderson Torrealba,1
1626761,1896,Carlos Méndez,1
2037311,1267963,Jesús Barrios,1
679062,49683,Antonio Romero,1
1739952,1267963,Luis Dugarte,1
2035373,49682,Alejandro Yepez,1
2013234,49681,Kevin Ojeda,1
2035462,49686,Jean Exime,1
495836,49685,Jorge Páez,1
2035414,1267963,José Amell,1
2036067,49683,José Carrasco,1
1965126,657277,Leander Pimentel,1
2035355,49682,Yonniel Bullones,1
2035109,657277,Fabricio Baptista,1
2037302,1267963,José Morán,1
1964920,7850,Ryan Palma,1
1206962,1349498,Jhon Pacheco,1
1207834,49686,Carlos Rueda,1
2035443,188213,Carlos Colmenares,1
2035359,365280,Alejandro Hernández,1
2013233,49681,Nelyerbert Torres,1
110616,8164,Andrew Redmayne,2
1307327,10164,Harrison Devenish-Meares,2
1012192,6454,James Delianov,2
279120,8008,Joshua Smits,2
915413,7961,Matthew Sutton,2
161657,10164,Rhyan Grant,2
229675,7961,Scott Wootton,2
874551,8118,Youstin Salas,2
1170521,8164,Lucas Mauragis,2
913132,323834,Angus Thurgate,2
69302,8118,Dean Bouzanis,2
1565853,323834,Anthony Pantazopoulos,2
1352449,8164,Brad Tapp,2
505932,7961,Brian Kaltak,2
616154,203576,Germán Ferreyra,2
1227258,1209973,Callum Talbot,2
1217244,1642068,Daniel Hall,2
459493,78785,Kazuki Nagasawa,2
1331018,8118,Samuel Klein,2
192735,203576,Aziz Behich,2
254469,323834,Lawrence Thomas,2
1335765,203576,Patrick Beach,2
1262142,78785,Ifeanyi Eze,2
1460327,1642068,Jesse Randall,2
1610770,7961,Charbel Shamoon,2
848317,1642068,Michael Woud,2
497657,8008,Ryan Kitto,2
1031032,6454,Daniel Wilmering,2
686053,8118,James McGarry,2
1251269,10164,Piero Quispe,2
519240,78785,Alex Rufer,2
1432502,8008,Panagiotis Kikianis,2
1798777,8118,Dimitri Valkanis,2
590367,6454,Max Burgess,2
424603,8164,Storm Roux,2
1436840,78785,Isaac Robert Hughes,2
558215,323834,Bozhidar Kraev,2
1409555,1642068,Jake Girdwood-Reich,2
825593,1642068,Francis De Vries,2
1437063,6454,Joel Bertolissio,2
318866,1209973,Anthony Cáceres,2
192303,6230,Jason Davidson,2
609501,1642068,Sam Cosgrove,2
1527363,10164,Paul Okon-Engstler,2
784456,1642068,Louis Verstraete,2
1217271,6454,Mark Natta,2
1452771,6230,Sebastian Esposito,2
316694,10164,Alexander Grant,2
190487,1209973,Luke Brattan,2
588426,1209973,Liam Rose,2
1541879,78785,Matthew Sheridan,2
1332670,6230,Jordi Valadon,2
1225025,8008,Jonny Yull,2
1409525,8008,Ethan Alagich,2
1031044,8008,Yaya Dukuly,2
311809,8164,James Donachie,2
845381,1642068,Lachlan Brook,2
814530,6230,Denis Genreau,2
46726,1209973,Damien Da Silva,2
885851,78785,Ramy Najjarine,2
1016844,8008,Jay Barnett,2
1701526,7961,William Freney,2
349502,203576,Andreas Kuen,2
396259,10164,Benjamin Garuccio,2
1069828,6230,Joshua Rawlins,2
150589,8008,Bart Vriends,2
701578,1209973,Tomislav Uskok,2
589816,323834,Alex Gersbach,2
1688565,6454,Will Dobson,2
75688,8118,Jay O'Shea,2
800817,10164,Víctor Campuzano,2
41468,6230,Juan Mata,2
907799,203576,Nathaniel Atkinson,2
1565865,6454,Lachlan Bayliss,2
1409118,8008,Luka Jovanovic,2
181548,6230,Roderick Miranda,2
206809,1209973,Filip Kurto,2
1081269,8164,Alfie McCalmont,2
1689513,8008,Ryan White,2
1217247,6454,Lachlan Rose,2
813713,7961,Nicholas Pennington,2
1680420,78785,Corban Piper,2
971570,78785,Carlo Armiento,2
1101260,7961,Sam Sutton,2
1261990,203576,Max Caputo,2
494312,323834,Brandon Borrello,2
1101126,78785,Josh Oluwayemi,2
464349,323834,Steven Ugarkovic,2
545051,78785,Manjrekar James,2
189927,6454,Joe Shaughnessy,2
239774,323834,Joshua Brillante,2
243068,7961,Adam Taggart,2
1187008,8118,Georgios Vrakas,2
1086013,8118,Michael Ruhs,2
1013276,1642068,Callan Elliot,2
466357,10164,Marcel Tisserand,2
1466656,8164,Miguel Di Pizio,2
1250885,6230,Nishan Velupillay,2
1469770,8164,Sabit James Ngor,2
1612270,1209973,Luke Vickery,2
206847,1642068,Luis Gallegos,2
979800,1642068,Guillermo May,2
1421822,323834,Dylan Scicluna,2
1356317,6230,Jack Warshawsky,2
96488,323834,Kosta Barbarouses,2
1261617,6454,Eli Adams,2
1527070,6454,Clayton Taylor,2
1101267,8008,Luke Duzel,2
1224986,6230,Keegan Jelacic,2
1621335,10164,Tiago Quintal,2
1565863,8118,Justin Vidic,2
1477435,78785,Lukas Kelly-Heald,2
1368342,6230,Clarismario Rodrigus,2
521755,6230,Nikolaos Vergos,2
2855,8008,Juan Muñiz,2
1543679,203576,Zane Schreiber,2
913821,6454,Kostandinos Grozos,2
914814,1209973,Walter Scott,2
1875183,7961,Giovanni De Abreu,2
305033,8008,Craig Goodwin,2
116645,1642068,Hiroki Sakai,2
676431,1642068,Logan Rogerson,2
294173,1209973,Sime Grzan,2
1752002,7961,Sebastian Despotovski,2
1555042,8164,Nathan Paull,2
184520,203576,Samuel Souprayen,2
1688759,1209973,Dean Bosnjak,2
1313184,7961,Rhys Bozinovski,2
1603555,8164,Bailey Brandtman,2
1316579,8164,Chris Donnell,2
1665588,8118,Noah Maieroni,2
1079940,10164,Al Hassan Touré,2
1417672,10164,Rhys Youlley,2
1125140,8164,Ali Auglah,2
821489,1209973,Harrison Sawyer,2
505792,78785,Bill Poni Tuiloma,2
1312751,10164,Alexandar Popovic,2
426140,78785,Paulo Retre,2
1409554,7961,Jaiden Kucharski,2
517669,8118,Chris Long,2
494435,7961,Tom Lawrence,2
1315433,8164,Harrison Steele,2
861895,1209973,Rafael Durán,2
1312753,8118,Henry Hore,2
240056,6230,Jack Duncan,2
1534818,6230,Matthew Grimaldi,2
471149,10164,Joe Lolley,2
1635566,8164,Oli Lavale,2
915630,6230,Louis D'Arrigo,2
1554827,203576,Medin Memeti,2
1409169,323834,Aidan Simmons,2
1312639,6454,Alexander Badolato,2
1101136,7961,Trent Ostler,2
1799002,6454,Xavier Bertoncello,2
1688569,203576,Kavian Rahmani,2
1678528,8164,Haine Eames,2
324305,78785,Tim Payne,2
230916,323834,Ryan Fraser,2
431277,203576,Takeshi Kanamori,2
245633,1209973,Mitchell Duke,2
1814030,203576,Liam Bonetig,2
566241,10164,Ahmet Metin Arslan,2
1609284,323834,Aydan Hammond,2
1432615,203576,Marcus Younis,2
1525447,8118,Austin Ludwik,2
398901,203576,Andrew Nabbout,2
1241593,6230,Charles Nduka,2
1411353,203576,Emin Durakovic,2
312764,1642068,Cameron Howieson,2
1467027,6230,Joshua Inserra,2
891956,10164,Apostolos Stamatelopoulos,2
1075426,203576,Ryan Teague,2
1348516,1209973,Harry Politidis,2
1053731,1642068,Nando Pijnaker,2
196972,203576,Elbasan Rashani,2
1136971,323834,Alou Kuol,2
760713,1642068,Jake Brimmer,2
1565851,1209973,Alex Robinson,2
624510,6230,Lachlan Jackson,2
154878,1209973,Matthew Jurman,2
1688566,6454,Ben Gibson,2
1217269,323834,Phillip Cancar,2
1823250,6454,Max Cooper,2
823541,8008,Dylan Pierias,2
1137943,323834,Jarrod Carluccio,2
1017151,10164,Joel King,2
698256,323834,Ruon Tongyik,2
1409170,8164,Nathanael Blair,2
1315434,323834,Jacob Farrell,2
1420208,8118,Matthew Dench,2
1609081,8118,Jordan Lauton,2
1312752,1209973,Bernardo Oliveira,2
611224,1209973,Christopher Ikonomidis,2
799044,203576,Daniel Arzani,2
1477441,78785,Fin Conchie,2
1787569,8118,Milorad Stajic,2
1752001,78785,Eamonn McCarron,2
1101904,7961,Stefan Colakovski,2
1554828,203576,Harrison Shillington,2
213835,7961,Joshua Risdon,2
1324801,10164,Corey Hollman,2
912715,7961,Callum Timmins,2
202343,8008,Anselmo,2
862700,8118,Hosine Bility,2
1220079,6454,Thomas Aquilina,2
839195,7961,Lachlan Wales,2
1823222,78785,Dan Edwards,2
551668,6454,Aleksandar Susnjar,2
1724151,8008,Sotiri Phillis,2
1539120,10164,Abel Walatee,2
1101031,10164,Jordan Courtney-Perkins,2
1798994,7961,Luca Tevere,2
1565855,6230,Franco Lino,2
1686134,1209973,Oliver Randazzo,2
1565867,10164,Wataru Kamijo,2
1561040,203576,Benjamin Mazzeo,2
1208173,10164,Patrick Wood,2
116470,6454,Kota Mizunuma,2
1693440,78785,Luke Brooke-Smith,2
1750128,203576,Besian Kutleshi,2
1411352,7961,Arion Sulemani,2
1678529,8164,Arthur De Lima,2
1894010,8008,Brody Burkitt,2
769337,8164,Christian Theoharous,2
1261660,6230,Jing Reec,2
242308,1209973,Dong-Won Ji,2
1881172,323834,Jai Rose,2
1447747,8164,Nicholas Duarte,2
1409119,8008,Panashe Madanha,2
1688756,78785,Tze-Xuan Loke,2
1435821,1642068,Marlee François,2
1217272,203576,Alessandro Lopane,2
630865,203576,Harrison Delbridge,2
1823293,1209973,Will McKay,2
1477412,78785,Alby Kelly-Heald,2
694964,8118,Nicholas D'Agostino,2
1823290,6230,Xavier Stella,2
740976,78785,Sander Erik Kartum,2
1899854,8164,Jacob Nasso,2
1069829,7961,Gabriel Popovic,2
1055147,8164,Kaito Taniguchi,2
1823247,10164,Akol Akon,2
1622778,323834,Nathan Barrie,2
1030312,1209973,Kristian Popovic,2
181211,6230,Adama Traoré,2
799469,323834,Gabriel Cléùr,2
1414871,8164,Diesel Herrington,2
185014,203576,Matthew Leckie,2
1949001,8164,Jesse Mantell,2
1531562,8118,Quinn Macnicol,2
1926974,8118,Niall Thom,2
1686104,8008,Fabian Talladira,2
