player_id,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,top_speed,distance_covered_per_90,running_distance_per_90,sprint_distance_per_90,sprints_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90
446363,2414,0.027876138430962212,0.4473902236951119,0.1864125932062966,0.1864125932062966,,,,,,0.02171579015371023,35.67937033968517,85.90664272890484,3.094449047224524,49.404761904761905,0.22369511184755594,0.11184755592377797,0.03728251864125932,50,0.29826014913007454,66.66666666666667,4.1756420878210445,67.06586826347305,1.864125932062966,63.29113924050633,58.08616404308203,0.7083678541839271,0.07456503728251863,1.1930405965202981,11.296603148301575,0.820215410107705,1.0811930405965202,1.2303231151615577,0.5965202982601491,4.026512013256006,,0.14913007456503727,8.16487158243579
888904,2388,0.1204937202247543,1.620603015075377,0.4899497487437186,0.07537688442211056,,,,,,0.1672736738794413,37.27386934673367,79.95149555375909,2.7135678391959797,45.56962025316456,1.3944723618090453,0.37688442211055273,1.2814070351758793,27.2,1.2814070351758793,54.83870967741935,3.881909547738694,52.02020202020202,0.5276381909547738,48.275862068965516,74.43467336683418,1.6959798994974873,0.4899497487437186,1.206030150753769,3.241206030150754,0.8668341708542713,0.6407035175879396,0.18844221105527637,1.1306532663316584,4.032663316582914,0.22613065326633167,0.37688442211055273,1.5452261306532662
1231904,2311,0.4254456801313386,2.7650367806144525,1.4019904803115535,0.27260926006057984,,,,,,0.05553638474707064,5.569017741237559,56.74603174603175,0.23366508005192557,37.5,0.4283859800951969,0.11683254002596279,0.07788836001730852,16.666666666666668,0.6620510601471224,34.69387755102041,3.1544785807009954,34.03361344537815,0.739939420164431,28.35820895522388,24.963219385547383,4.595413241021203,1.635655560363479,1.1293812202509736,1.324102120294245,0.6231068801384682,0.11683254002596279,0.03894418000865426,1.324102120294245,2.803980960623107,0.5062743401125054,0.3115534400692341,0.5452185201211597
951245,2377,0.17254858895615965,1.5902397980647875,0.41649137568363487,0.03786285233487589,,,,,,0.196375469726126,14.160706773243584,61.920529801324506,1.0601598653765252,36.36363636363637,1.1737484223811527,0.5300799326882626,0.8329827513672697,28.571428571428573,1.0980227177114008,39.189189189189186,5.376525031552378,50.354609929078016,0.9844341607067733,46.42857142857143,46.571308371897345,3.559108119478334,0.6436684896928901,1.5145140933950358,4.61926798485486,1.779554059739167,1.022297013041649,0.18931426167437948,1.400925536390408,3.937736642827093,0.4922170803533866,0.5300799326882626,1.6281026503996634
638127,2333,0.13803986050875156,1.7359622803257608,0.6943849121303043,0.15430775825117873,,,,,,0.16938576461213165,17.822546078011143,69.57831325301204,0.9644234890698672,50,1.6202314616373767,0.46292327475353623,0.7715387912558938,19.607843137254903,0.5786540934419202,30,3.2404629232747535,29.78723404255319,1.4273467638234032,28.03030303030303,43.47621088726961,4.976425203600514,1.6588084012001714,0.8101157308186884,1.1958851264466352,0.42434633519074155,0.03857693956279468,0.11573081868838406,0.7715387912558938,2.8932704672096015,0.8872696099442778,0.3857693956279469,0.6172310330047149
803558,2260,0.07430973319353255,1.0353982300884956,0.39823008849557523,0.07964601769911504,,,,,,0.16304587948638782,24.13274336283186,73.45454545454545,3.3451327433628317,51.851851851851855,1.3141592920353982,0.39823008849557523,1.1150442477876106,27.184466019417474,0.3584070796460177,36,3.584070796460177,50.279329608938546,1.1150442477876106,57.142857142857146,54.995575221238944,1.3141592920353982,0.39823008849557523,0.8761061946902655,5.734513274336283,1.2345132743362832,0.9557522123893805,0.19911504424778761,0.7168141592920354,3.942477876106195,0.3584070796460177,1.0353982300884956,3.3451327433628317
642153,2305,0.03616008737857843,0.7809110629067245,0.039045553145336226,0.039045553145336226,,,,,,0.11498621203118446,39.59219088937093,77.22772277227723,2.3036876355748372,42.44604316546763,1.2494577006507592,0.3123644251626898,0.8199566160520607,20.192307692307693,0.6247288503253796,69.56521739130434,5.3101952277657265,62.10045662100457,1.6399132321041214,61.76470588235294,80.59002169197397,0.8199566160520607,0.3123644251626898,0.4295010845986985,7.574837310195228,2.616052060737527,0.9370932754880694,0.11713665943600868,0.859002169197397,4.646420824295011,0.19522776572668113,0.9370932754880694,3.9045553145336225
557831,2309,0.044902555609017854,1.130359462970983,0.2728453876136856,0.1559116500649632,,,,,,0.05750260824452958,25.959289735816373,75,1.3642269380684278,39.325842696629216,0.779558250324816,0.0389779125162408,0.389779125162408,23.80952380952381,0.8185361628410567,58.333333333333336,4.989172802078822,56.63716814159292,0.8575140753572975,51.16279069767442,58.97358163707233,1.2862711130359463,0.35080121264616715,0.779558250324816,6.938068427890862,2.533564313555652,1.2083152880034647,0.194889562581204,1.0134257254222607,4.209614551754006,0.2338674750974448,1.0913815504547424,3.0012992637505413
821240,1019,,1.943081452404318,0.8832188420019628,,,,,,,,11.305201177625122,70.7182320441989,0.4416094210009814,55.55555555555556,1.2365063788027477,0.17664376840039253,0.17664376840039253,50,0.6182531894013739,46.666666666666664,3.621197252208047,36.283185840707965,1.1481844946025515,25,28.527968596663396,3.7095191364082436,0.6182531894013739,1.2365063788027477,1.4131501472031402,0.6182531894013739,0.4416094210009814,,0.7948969578017665,2.296368989205103,0.4416094210009814,0.8832188420019628,
1366348,2273,0.39419050212479145,3.048834139903212,1.0690717113946326,0.23757149142102946,,,,,,0.21939228349879508,17.976242850857897,74.79406919275124,0.7127144742630884,36,1.8213814342278924,0.5147382314122305,1.0690717113946326,20.454545454545453,1.6630004399472065,44.21052631578947,4.315882094148702,41.132075471698116,0.6731192256929168,29.310344827586206,50.12758468983722,4.553453585569732,1.306643202815662,0.75230972283326,3.2072151341838975,1.227452705675319,0.8710954685437748,0.03959524857017158,0.75230972283326,5.068191816981963,0.8315002199736032,0.4355477342718874,1.0690717113946326
