player_name,club,minutes_played,npxg_per90,xa_per90,shots_on_target_per90,progressive_passes_per90,successful_dribbles_per90,pass_completion_percentage,tackles_interceptions_per90,aerial_duels_won_percentage,ball_recoveries_per90,fouls_committed_per90,date_of_birth,country_of_citizenship,transfermarkt_position,preferred_foot,height_in_cm,player_photo_url,market_value_in_eur,stats_vector
Youssouf Fofana,AC Milan,2509,0.0473495416500597,0.0943403746512554,0.1793543244320446,9.326424870466322,0.5021921084097251,86.33,2.6903148664806698,34.38,5.416500597847748,1.00438421681945,10/01/1999 00:00,France,Midfield,right,185.0,https://img.a.transfermarkt.technology/portrait/header/569598-1725528517.jpg?lm=1,30000000,"[0.049814644251465236, 0.18080684213051434, 0.06657283778397768, 0.28899791306031297, 0.0799439773823581, 0.8139974779319041, 0.38660821044240734, 0.38200000000000006, 0.6502264354621319, 0.20176962933439613]"
Dany Mota,Monza,2111,0.2174324964471814,0.0741828517290383,0.4689720511605874,6.224538133585978,0.5542396968261487,75.95,0.9379441023211748,46.27,2.600663192799621,1.27901468498342,02/05/1998 00:00,Portugal,Attack,right,180.0,https://img.a.transfermarkt.technology/portrait/header/347253-1652095197.jpg?lm=1,5000000,"[0.22875242466493154, 0.14147941967164807, 0.17407330648981528, 0.1869974562753774, 0.08822943460378879, 0.5958385876418664, 0.13478604137059844, 0.5141111111111112, 0.25437423947801313, 0.2569398389388915]"
Isak Hien,Atalanta,2325,0.0387096774193548,0.0081290322580645,0.0774193548387096,2.283870967741936,0.232258064516129,89.77,3.0580645161290323,54.4,5.458064516129032,1.3935483870967742,13/01/1999 00:00,Sweden,Defender,right,191.0,https://img.a.transfermarkt.technology/portrait/header/503075-1725531359.jpg?lm=1,25000000,"[0.040724973094469326, 0.012608105801354727, 0.02873655913978492, 0.05741508107951766, 0.0369731685257763, 0.8862967633459435, 0.43945519713261644, 0.6044444444444445, 0.6560695172735511, 0.27994838709677416]"
Juan Jesus,SSC Napoli,1075,0.0284651162790697,0.0117209302325581,0.0,3.767441860465116,0.0,89.74,2.8465116279069766,59.52,2.511627906976744,1.172093023255814,10/06/1991 00:00,Brazil,Defender,left,185.0,https://img.a.transfermarkt.technology/portrait/header/121985-1630496408.jpg?lm=1,1500000,"[0.0299470616103981, 0.019615915720120225, 0.0, 0.1061998761306712, 0.0, 0.885666246321984, 0.4090542635658914, 0.6613333333333334, 0.2418576029172963, 0.23546046511627905]"
Samuel Gigot,Lazio,688,0.1713662790697674,0.0065406976744186,0.3924418604651162,2.6162790697674416,0.130813953488372,91.96,2.2238372093023253,79.17,1.962209302325581,1.0465116279069766,12/10/1993 00:00,France,Defender,right,187.0,https://img.a.transfermarkt.technology/portrait/header/276896-1703066101.jpg?lm=1,9000000,"[0.18028791686406984, 0.009509257524306642, 0.14566678779069767, 0.06834577620854582, 0.02082427733101498, 0.9323245060949978, 0.31957364341085265, 0.8796666666666667, 0.16461998941880807, 0.21023255813953484]"
Boulaye Dia,Lazio,2194,0.2928896991795807,0.0607110300820419,0.8204193254329991,5.5788514129443945,0.6973564266180493,84.16,1.1485870556061988,26.92,2.256153144940748,0.943482224247949,16/11/1996 00:00,Senegal,Attack,right,180.0,https://img.a.transfermarkt.technology/portrait/header/626913-1730127040.jpg?lm=1,10000000,"[0.30813806556733764, 0.11519583198846198, 0.3045237010027348, 0.16576510769786412, 0.11101219127782655, 0.7683900798654897, 0.16505621391674263, 0.29911111111111116, 0.20594279995702353, 0.18953509571558796]"
Fikayo Tomori,AC Milan,1611,0.0044692737430167,0.0430167597765363,0.0,4.804469273743017,0.111731843575419,92.89,3.3519553072625703,47.46,3.3519553072625703,0.558659217877095,19/12/1997 00:00,England,Defender,right,185.0,https://img.a.transfermarkt.technology/portrait/header/303254-1684856117.jpg?lm=1,40000000,"[0.00470195220085115, 0.08067422702285278, 0.0, 0.1403008214022027, 0.01778659565951374, 0.9518705338377469, 0.4816883923029175, 0.5273333333333333, 0.35999135813782696, 0.11222842954686531]"
Tommaso Augello,Cagliari,2714,0.0086219602063375,0.1585114222549742,0.0,7.5276344878408255,0.7958732498157701,78.23,2.1554900515843776,68.92,4.476787030213707,0.4974207811348563,30/08/1994 00:00,Italy,Defender,left,180.0,https://img.a.transfermarkt.technology/portrait/header/284595-1663679538.jpg?lm=1,1200000,"[0.00907083501680424, 0.30600485919231957, 0.0, 0.22984764219237078, 0.12669508743173163, 0.6437578814627996, 0.3097519037091624, 0.7657777777777778, 0.5181209102364494, 0.09992630803242446]"
Guillermo Maripán,Torino,2341,0.0365228534814181,0.035753951302862,0.1922255446390431,3.806065783853054,0.0768902178556172,86.76,3.114053823152499,59.84,3.4600598035027765,1.1149081589064502,06/05/1994 00:00,Chile,Defender,right,193.0,https://img.a.transfermarkt.technology/portrait/header/249730-1730123458.jpg?lm=1,4000000,"[0.03842429915523664, 0.06650445337634922, 0.07135038445108928, 0.10746996048983071, 0.012240156175769592, 0.8230348886086591, 0.4475010679196924, 0.664888888888889, 0.3751887563099388, 0.22397266125587353]"
Samuele Birindelli,Monza,1474,0.1270013568521031,0.0677747625508819,0.6105834464043419,6.655359565807328,0.3052917232021709,80.0,1.9538670284938944,25.0,2.869742198100407,0.9769335142469472,19/07/1999 00:00,Italy,Defender,right,176.0,https://img.a.transfermarkt.technology/portrait/header/461019-1613547152.jpg?lm=1,2500000,"[0.13361327671971088, 0.1289772074089656, 0.22663670284938947, 0.2011643123236139, 0.048599398927199174, 0.6809583858764185, 0.2807779285391226, 0.2777777777777778, 0.2922015355252144, 0.1962550881953867]"
Tete Morente,Lecce,2029,0.1184327254805322,0.0545588960078856,0.5766387382947264,8.915722030556925,1.330704780680138,79.29,1.818629866929522,64.06,4.613109906357812,1.153277476589453,04/12/1996 00:00,Spain,Attack,right,184.0,https://img.a.transfermarkt.technology/portrait/header/339816-1730123532.jpg?lm=1,1800000,"[0.12459854693306656, 0.10319298934298679, 0.2140370872350912, 0.27549262391627394, 0.21183493549144877, 0.6660361496427072, 0.26134384754394613, 0.7117777777777778, 0.537285266029071, 0.23168063085263674]"
Gustav Isaksen,Lazio,2226,0.2074123989218328,0.1115902964959568,1.0107816711590296,8.288409703504042,1.778975741239892,84.99,1.0512129380053907,34.21,2.7493261455525606,0.9299191374663072,19/04/2001 00:00,Denmark,Attack,left,181.0,https://img.a.transfermarkt.technology/portrait/header/462823-1695026324.jpg?lm=1,17000000,"[0.21821066277673384, 0.21446152114969522, 0.37518250224618155, 0.2548644871292526, 0.28319520366778345, 0.7858343841950397, 0.15106319257262651, 0.3801111111111111, 0.27527337101282157, 0.18681042228212036]"
Hassane Kamara,Udinese,2006,0.0403788634097706,0.1018444666001994,0.1345962113659023,6.326021934197408,0.8075772681954138,81.82,2.73678963110668,65.63,4.127617148554338,1.1216350947158524,05/03/1994 00:00,Cote d'Ivoire,Defender,left,170.0,https://img.a.transfermarkt.technology/portrait/header/290017-1730126484.jpg?lm=1,3000000,"[0.0424810599203275, 0.19544736097725357, 0.049959496510468604, 0.19033458457718247, 0.12855825048219827, 0.7192097519966372, 0.3932868062479229, 0.7292222222222222, 0.4690343883447445, 0.22532402791625122]"
Medon Berisha,Lecce,723,0.0908713692946058,0.1045643153526971,0.7468879668049793,10.33195020746888,0.3734439834024896,82.14,2.863070539419087,46.67,4.481327800829876,1.991701244813278,21/10/2003 00:00,Albania,Midfield,right,186.0,https://img.a.transfermarkt.technology/portrait/header/583046-1662114572.jpg?lm=1,6000000,"[0.09560229679749395, 0.20075379874376129, 0.2772302904564316, 0.32206296423179415, 0.05944855935161127, 0.7259352669188734, 0.4114338404794836, 0.5185555555555555, 0.5187592546297186, 0.40011065006915625]"
Piotr Zielinski,Inter,984,0.0978658536585365,0.0960365853658536,0.5487804878048781,16.1890243902439,0.5487804878048781,92.5,1.829268292682927,76.92,5.304878048780488,0.823170731707317,20/05/1994 00:00,Poland,Midfield,both,180.0,https://img.a.transfermarkt.technology/portrait/header/181136-1692962961.jpg?lm=1,10000000,"[0.10296092664203871, 0.18411615724872937, 0.20369664634146348, 0.5146632403679732, 0.08736038294962391, 0.9436738125262716, 0.26287262872628725, 0.8546666666666667, 0.6345344672077131, 0.16536585365853657]"
Giorgio Altare,Venezia,751,0.0179760319573901,0.0191744340878828,0.1198402130492676,3.2356857523302263,0.5992010652463382,76.0,3.595206391478029,55.26,3.2356857523302263,1.1984021304926764,09/08/1998 00:00,Italy,Defender,right,190.0,https://img.a.transfermarkt.technology/portrait/header/354909-1630510736.jpg?lm=1,800000,"[0.018911896626759194, 0.03415773695719622, 0.044482356857523296, 0.08871394884549623, 0.09538683624326444, 0.5968894493484658, 0.5166444740346204, 0.614, 0.34364611087193314, 0.24074567243675096]"
Ruben Loftus-Cheek,AC Milan,1031,0.061105722599418,0.0759456838021338,0.1745877788554801,10.387972841901068,0.9602327837051406,90.59,1.9204655674102813,63.33,4.190106692531523,2.0077594568380213,23/01/1996 00:00,England,Midfield,right,191.0,https://img.a.transfermarkt.technology/portrait/header/202886-1692879593.jpg?lm=1,25000000,"[0.06428699681013468, 0.14491871337505519, 0.0648035887487876, 0.32390517666155083, 0.15285948675181524, 0.9035308953341741, 0.27597801487229223, 0.7036666666666667, 0.47781920779670145, 0.4033365664403491]"
Mattia Viti,Empoli,2576,0.0269021739130434,0.0076863354037267,0.0698757763975155,3.388975155279503,0.2096273291925465,80.26,3.947981366459627,54.78,3.388975155279503,1.0481366459627328,24/01/2002 00:00,Italy,Defender,left,190.0,https://img.a.transfermarkt.technology/portrait/header/493702-1692882028.jpg?lm=1,5000000,"[0.02830274964377856, 0.011744402146945642, 0.02593652950310558, 0.09375461939455743, 0.03337058106460787, 0.6864228667507357, 0.5673395445134575, 0.6086666666666667, 0.36519563168935704, 0.2105590062111801]"
Alessio Zerbin,Venezia,1522,0.1182654402102496,0.1371879106438896,0.354796320630749,7.036793692509855,1.2417871222076216,66.5,4.021024967148489,43.48,4.080157687253614,2.128777923784494,03/03/1999 00:00,Italy,Midfield,right,182.0,https://img.a.transfermarkt.technology/portrait/header/433584-1757604547.jpg?lm=1,2200000,"[0.12442255248967309, 0.2644025872925624, 0.13169349540078845, 0.21370714784834038, 0.19768013066918838, 0.39722572509457765, 0.5778361804643013, 0.4831111111111111, 0.4623625073822875, 0.4276478318002628]"
Michel Aebischer,Bologna,728,0.0506868131868131,0.0754120879120879,0.6181318681318682,11.126373626373626,0.3708791208791209,89.33,3.090659340659341,35.71,4.326923076923077,1.978021978021978,06/01/1997 00:00,Switzerland,Midfield,right,183.0,https://img.a.transfermarkt.technology/portrait/header/237658-1669289063.jpg?lm=1,4500000,"[0.053325660167998425, 0.14387766527251172, 0.22943853021978028, 0.3481862751333489, 0.059040258806613954, 0.8770491803278688, 0.4441391941391941, 0.3967777777777778, 0.4970529412895905, 0.3973626373626373]"
Tino Anjorin,Empoli,1117,0.0692927484333034,0.0926589077887197,0.5640107430617726,6.687555953446732,1.2891674127126231,83.18,3.384064458370636,37.5,5.237242614145031,1.9337511190689345,23/11/2001 00:00,England,Midfield,right,186.0,https://img.a.transfermarkt.technology/portrait/header/433181-1751866018.jpg?lm=1,1000000,"[0.0729002539860263, 0.17752629233733308, 0.20934982094897048, 0.20222303771387326, 0.20522260059070108, 0.7477931904161415, 0.4863025962399284, 0.4166666666666667, 0.6250262352058272, 0.38846911369740367]"
Samuele Ricci,Torino,2836,0.0399858956276445,0.0371297602256699,0.2221438645980253,7.521156558533145,0.1904090267983074,89.82,1.904090267983075,55.88,4.125528913963328,1.2059238363892806,21/08/2001 00:00,Italy,Midfield,right,181.0,https://img.a.transfermarkt.technology/portrait/header/467992-1730125512.jpg?lm=1,22000000,"[0.04206763352618047, 0.069188663084989, 0.08245548307475316, 0.22963462611394733, 0.03031121890776794, 0.8873476250525429, 0.2736248236953456, 0.6208888888888889, 0.4687408230106456, 0.2422566995768688]"
Kyle Walker,AC Milan,658,0.0054711246200607,0.0615501519756838,0.0,8.890577507598785,0.6838905775075989,90.59,3.556231003039514,60.0,5.060790273556231,0.9574468085106383,28/05/1990 00:00,England,Defender,right,183.0,https://img.a.transfermarkt.technology/portrait/header/95424-1668090663.jpg?lm=1,2500000,"[0.005755961242835241, 0.11683296276753041, 0.0, 0.27466578752767357, 0.10886856233843709, 0.9035308953341741, 0.5110435663627153, 0.6666666666666667, 0.6002204540256386, 0.19234042553191488]"
Stephan El Shaarawy,AS Roma,1110,0.1986486486486486,0.1589189189189189,0.9729729729729728,11.27027027027027,1.3783783783783785,82.39,2.108108108108108,20.83,3.891891891891892,0.5675675675675675,27/10/1992 00:00,Italy,Attack,right,178.0,https://img.a.transfermarkt.technology/portrait/header/94529-1730124909.jpg?lm=1,2500000,"[0.20899065584628024, 0.3067998871089625, 0.36114864864864865, 0.35291808020951954, 0.2194240969941905, 0.7311895754518705, 0.3029429429429429, 0.23144444444444442, 0.4358959832893026, 0.114018018018018]"
Patrick Dorgu,Lecce,1843,0.1587086272381986,0.0512750949538795,0.4883342376559956,7.276180141074335,0.6348345089527944,78.77,3.0765056972327725,57.41,4.834508952794357,1.1720021703743897,26/10/2004 00:00,Denmark,Attack,left,185.0,https://img.a.transfermarkt.technology/portrait/header/926952-1747857569.jpg?lm=1,30000000,"[0.16697128483184165, 0.09678627797174835, 0.18126017362995117, 0.2215789785026917, 0.10105932525697132, 0.6551071878940731, 0.44210526315789467, 0.6378888888888888, 0.5684096834274536, 0.23544221378187738]"
Frédéric Guilbert,Lecce,2451,0.0113831089351285,0.0771113831089351,0.0,5.98531211750306,0.6609547123623011,80.0,4.112607099143207,57.97,3.084455324357405,1.211750305997552,24/12/1994 00:00,France,Defender,right,178.0,https://img.a.transfermarkt.technology/portrait/header/354352-1753434772.jpg?lm=1,800000,"[0.011975734132125151, 0.14719299823016774, 0.0, 0.1791309011799973, 0.1052174012514442, 0.6809583858764185, 0.5909968720250238, 0.6441111111111111, 0.32238604205356464, 0.2434271725826193]"
Douglas Luiz,Juventus,522,0.1120689655172413,0.2172413793103448,0.3448275862068966,13.620689655172416,1.896551724137931,90.42,2.931034482758621,55.56,5.344827586206897,2.413793103448276,09/05/1998 00:00,Brazil,Midfield,right,177.0,https://img.a.transfermarkt.technology/portrait/header/447661-1696598670.jpg?lm=1,25000000,"[0.1179034781398789, 0.4205872828869464, 0.12799329501915713, 0.4302077658855682, 0.3019121280481255, 0.899957965531736, 0.4212005108556833, 0.6173333333333334, 0.6401505983417206, 0.4849042145593869]"
Milan Badelj,Genoa,1486,0.0563257065948855,0.0545087483176312,0.1816958277254374,8.35800807537012,0.5450874831763122,82.38,2.9676985195154777,62.5,4.481830417227456,1.0901749663526243,25/02/1989 00:00,Croatia,Midfield,right,186.0,https://img.a.transfermarkt.technology/portrait/header/40633-1692277462.jpg?lm=1,800000,"[0.05925812454476193, 0.10309515096236924, 0.06744195827725438, 0.25715311541390995, 0.08677249342775561, 0.7309794031105505, 0.42646926873037233, 0.6944444444444444, 0.5188299127594682, 0.21900403768506052]"
Lorenzo Pellegrini,AS Roma,1632,0.225,0.1483455882352941,0.7720588235294118,8.713235294117647,0.6066176470588236,83.93,1.6544117647058825,35.48,3.3639705882352944,1.4338235294117647,19/06/1996 00:00,Italy,Midfield,right,186.0,https://img.a.transfermarkt.technology/portrait/header/286297-1692962972.jpg?lm=1,9000000,"[0.2367139061116032, 0.28617126898972434, 0.28657322303921573, 0.2688341797622268, 0.09656748213304014, 0.7635561160151325, 0.23774509803921567, 0.3942222222222222, 0.3616804739049136, 0.2880392156862745]"
Nicolò Fagioli,Fiorentina,1541,0.0654120700843608,0.144841012329656,0.2920181700194678,12.206359506813756,0.7008436080467229,88.96,2.3361453601557427,33.33,4.613887086307592,1.1096690460739778,12/02/2001 00:00,Italy,Midfield,right,178.0,https://img.a.transfermarkt.technology/portrait/header/432090-1695025310.jpg?lm=1,20000000,"[0.0688175405178444, 0.2793338248398638, 0.10839146658014275, 0.3836998391253611, 0.11156731579809202, 0.8692728036990331, 0.335712740644603, 0.37033333333333335, 0.5373945224759255, 0.22292018170019462]"
Riccardo Sottil,AC Milan,952,0.0992647058823529,0.1351890756302521,0.5672268907563025,9.07563025210084,1.134453781512605,81.88,0.9453781512605042,35.71,4.632352941176471,0.7563025210084033,03/06/1999 00:00,Italy,Attack,right,180.0,https://img.a.transfermarkt.technology/portrait/header/386455-1663591627.jpg?lm=1,3500000,"[0.10443260563747195, 0.2605028507371221, 0.21054359243697482, 0.28075094345683527, 0.18059373282023092, 0.7204707860445565, 0.13585434173669467, 0.3967777777777778, 0.53999046398429, 0.15193277310924366]"
Michael Svoboda,Venezia,1314,0.0136986301369863,0.0828767123287671,0.273972602739726,4.794520547945206,0.136986301369863,85.12,3.2876712328767126,56.92,4.863013698630137,0.4794520547945206,15/10/1998 00:00,Austria,Defender,right,195.0,https://img.a.transfermarkt.technology/portrait/header/438961-1717659180.jpg?lm=1,900000,"[0.014411805547129569, 0.15844118277733135, 0.10169330289193304, 0.13997367387494472, 0.021806853582554516, 0.7885666246321985, 0.4724505327245053, 0.6324444444444445, 0.5724168985510377, 0.0963165905631659]"
Dušan Vlahović,Juventus,1797,0.4697829716193656,0.045575959933222,1.5025041736227047,5.158597662771286,0.4507512520868114,71.59,0.2504173622704507,47.56,1.8030050083472453,1.3522537562604342,28/01/2000 00:00,Serbia,Attack,left,190.0,https://img.a.transfermarkt.technology/portrait/header/357498-1683293071.jpg?lm=1,35000000,"[0.49424072105216205, 0.08566723861991983, 0.5577003338898165, 0.15194575253780085, 0.0717551058617946, 0.5042034468263978, 0.035985902429975875, 0.5284444444444445, 0.14223894949496763, 0.271652754590985]"
Sandi Lovrić,Udinese,2326,0.102536543422184,0.0936371453138435,0.4643164230438521,8.667239896818572,0.8125537403267412,85.18,2.631126397248495,5.56,4.565778159931212,2.0894239036973343,28/03/1998 00:00,Slovenia,Midfield,right,180.0,https://img.a.transfermarkt.technology/portrait/header/268429-1725531957.jpg?lm=1,6000000,"[0.10787478094509861, 0.17943483837069796, 0.17234522785898543, 0.26732169657619387, 0.12935045523581457, 0.7898276586801178, 0.3781026081971911, 0.06177777777777778, 0.5306313393040609, 0.4197420464316422]"
Pietro Comuzzo,Fiorentina,2202,0.0212534059945504,0.009400544959128,0.0817438692098092,3.7602179836512266,0.0,86.32,2.942779291553134,59.63,3.5149863760217985,1.021798365122616,20/02/2005 00:00,Italy,Defender,right,188.0,https://img.a.transfermarkt.technology/portrait/header/746712-1730183199.jpg?lm=1,23000000,"[0.02235989667175906, 0.01508883308860607, 0.030341734786557654, 0.10596233079221185, 0.0, 0.8137873055905842, 0.4228882833787466, 0.6625555555555556, 0.3829103684706964, 0.2052679382379655]"
Jens Odgaard,Bologna,1975,0.1649620253164557,0.0660759493670886,1.0025316455696205,6.69873417721519,0.6835443037974684,77.94,1.3215189873417723,42.06,3.189873417721519,1.913924050632912,31/03/1999 00:00,Denmark,Midfield,left,188.0,https://img.a.transfermarkt.technology/portrait/header/345590-1706697621.jpg?lm=1,15000000,"[0.17355024610106404, 0.12566281486105513, 0.3721202531645571, 0.2025906152649394, 0.10881343901573408, 0.6376628835645228, 0.1899071729957806, 0.4673333333333334, 0.33720578401729856, 0.3844860759493672]"
Keinan Davis,Udinese,1071,0.242016806722689,0.0588235294117647,0.9243697478991596,6.890756302521008,1.4285714285714286,76.75,0.8403361344537815,48.1,2.857142857142857,2.016806722689076,13/02/1998 00:00,England,Attack,left,189.0,https://img.a.transfermarkt.technology/portrait/header/412660-1707127382.jpg?lm=1,4000000,"[0.2546166385065983, 0.11151330926293554, 0.343108076563959, 0.20890494784876099, 0.22741433021806856, 0.6126523749474568, 0.12075941487706193, 0.5344444444444445, 0.29043031223758514, 0.4051540616246499]"
Mërgim Vojvoda,Como,1826,0.0330230010952902,0.0887185104052574,0.0492880613362541,9.315443592552027,0.443592552026287,85.62,1.823658269441402,46.67,3.992332968236583,1.0350492880613362,01/02/1995 00:00,Kosovo,Defender,right,187.0,https://img.a.transfermarkt.technology/portrait/header/336125-1661351703.jpg?lm=1,3000000,"[0.03474223813686175, 0.16983855842512532, 0.0182947699890471, 0.28863681175057687, 0.07061551217614725, 0.7990752416981926, 0.2620664476086163, 0.5185555555555555, 0.4500160530656237, 0.2079299014238773]"
Hamza Rafia,Lecce,1064,0.0422932330827067,0.1116541353383458,0.169172932330827,9.219924812030074,0.8458646616541353,83.09,4.060150375939849,31.58,5.244360902255639,2.199248120300752,02/04/1999 00:00,Tunisia,Midfield,right,181.0,https://img.a.transfermarkt.technology/portrait/header/418571-1725530321.jpg?lm=1,1700000,"[0.04449509513375993, 0.21458607103281355, 0.06279370300751878, 0.28549583334896766, 0.13465322183964584, 0.7459016393442623, 0.5834586466165412, 0.35088888888888886, 0.6260269286319392, 0.4418045112781954]"
Christian Kouamé,Empoli,1127,0.2611357586512866,0.1078083407275953,0.479148181011535,7.027506654835848,0.95829636202307,65.65,1.5971606033717836,62.6,3.034605146406389,1.5971606033717836,06/12/1997 00:00,Cote d'Ivoire,Attack,right,193.0,https://img.a.transfermarkt.technology/portrait/header/337725-1663591953.jpg?lm=1,2500000,"[0.27473095758116856, 0.20708290757713332, 0.1778504880212955, 0.21340175884955304, 0.15255122772392174, 0.3793610760823878, 0.2295178941141674, 0.6955555555555556, 0.3153780726385935, 0.32085181898846493]"
Antoine Hainaut,Parma,1207,0.0618889809444904,0.1021541010770505,0.2236951118475559,6.412593206296603,0.9693454846727424,76.67,3.0571665285832643,67.35,4.324772162386081,0.9693454846727424,18/02/2002 00:00,France,Defender,right,187.0,https://img.a.transfermarkt.technology/portrait/header/917375-1730185355.jpg?lm=1,1700000,"[0.06511103299838622, 0.19605145930451046, 0.08303127589063795, 0.19318133884244354, 0.1543101379027325, 0.6109709962168979, 0.4393261529964098, 0.7483333333333333, 0.4967505643692052, 0.19473073736536867]"
Leonardo Spinazzola,SSC Napoli,1536,0.043359375,0.2015625,0.234375,9.9609375,1.640625,83.55,1.5234375,50.0,3.6328125,0.3515625,25/03/1993 00:00,Italy,Defender,right,186.0,https://img.a.transfermarkt.technology/portrait/header/118689-1663580982.jpg?lm=1,3500000,"[0.0456167423235902, 0.38999771527495103, 0.08699544270833334, 0.30986281998252285, 0.26117114485981313, 0.7555695670449769, 0.2189236111111111, 0.5555555555555556, 0.39947443919347697, 0.070625]"
Lloyd Kelly,Juventus,1015,0.0345812807881773,0.022167487684729,0.0886699507389162,8.423645320197044,0.0,84.91,1.5073891625615763,57.14,4.876847290640394,1.2413793103448274,06/10/1998 00:00,England,Defender,left,189.0,https://img.a.transfermarkt.technology/portrait/header/480116-1739281396.jpg?lm=1,20000000,"[0.036381644683162614, 0.039997198665830264, 0.032912561576354665, 0.25931148853400143, 0.0, 0.7841530054644807, 0.2166174055829228, 0.634888888888889, 0.5743616336290615, 0.24937931034482752]"
Álex Jiménez,AC Milan,1270,0.0715748031496063,0.094251968503937,0.3543307086614173,8.433070866141733,1.84251968503937,82.94,2.763779527559055,40.91,4.889763779527559,0.8503937007874016,08/05/2005 00:00,Spain,Defender,right,177.0,https://img.a.transfermarkt.technology/portrait/header/741257-1751532035.jpg?lm=1,4000000,"[0.07530111658983284, 0.18063436131940636, 0.1315206692913386, 0.2596214321500513, 0.29331076606078443, 0.7427490542244639, 0.39716535433070865, 0.45455555555555555, 0.5761774417723947, 0.17083464566929132]"
Gianluca Busio,Venezia,2531,0.0874753062030817,0.0643619122876333,0.2489134729355985,7.076254444883445,0.5333860134334255,78.18,2.311339391544844,48.53,3.804820229158435,0.9245357566179376,28/05/2002 00:00,United States,Midfield,right,172.0,https://img.a.transfermarkt.technology/portrait/header/504209-1717660047.jpg?lm=1,5500000,"[0.09202942853173345, 0.12231872042078025, 0.09239184116949821, 0.2150047499558988, 0.08490973609485372, 0.6427070197562001, 0.332148031081259, 0.5392222222222223, 0.4236553940993035, 0.18572896088502566]"
Mateo Pellegrino,Parma,745,0.4602684563758389,0.0700671140939597,1.087248322147651,4.711409395973154,0.3624161073825503,55.0,0.4832214765100671,52.08,2.416107382550335,3.2617449664429525,22/10/2001 00:00,Argentina,Attack,left,192.0,https://img.a.transfermarkt.technology/portrait/header/856530-1751532694.jpg?lm=1,0,"[0.48423086297192386, 0.1334495961001123, 0.4035654362416108, 0.13724069998383562, 0.0576930314244496, 0.15552753257671292, 0.06944071588366889, 0.5786666666666667, 0.22842926742890451, 0.6552483221476508]"
Valentin Mihăilă,Parma,1300,0.1668461538461538,0.0768461538461538,0.7615384615384615,11.146153846153846,0.6923076923076923,80.26,2.5615384615384613,34.15,2.7,1.176923076923077,02/02/2000 00:00,Romania,Attack,right,180.0,https://img.a.transfermarkt.technology/portrait/header/535469-1759320869.jpg?lm=1,2400000,"[0.17553246576275802, 0.14667553468536096, 0.28266826923076926, 0.3488367152119308, 0.11020848310567938, 0.6864228667507357, 0.36810256410256403, 0.3794444444444444, 0.2683390704024922, 0.23643076923076922]"
Armando Izzo,Monza,2444,0.01620294599018,0.0106792144026186,0.0736497545008183,3.53518821603928,0.220949263502455,88.34,3.130114566284779,44.88,3.314238952536825,2.393617021276596,02/03/1992 00:00,Italy,Defender,right,183.0,https://img.a.transfermarkt.technology/portrait/header/32113-1770426329.jpg?lm=1,1300000,"[0.017046500603781538, 0.017583523214145923, 0.02733735679214402, 0.09856259603925595, 0.03517292014011044, 0.8562421185372004, 0.4498090561920349, 0.4986666666666667, 0.35468916923447047, 0.4808510638297872]"
Patrizio Masini,Genoa,1544,0.0238989637305699,0.0256476683937823,0.0582901554404145,5.30440414507772,0.5829015544041452,79.52,4.022020725388601,54.55,5.071243523316062,2.098445595854922,27/01/2001 00:00,Italy,Midfield,right,182.0,https://img.a.transfermarkt.technology/portrait/header/459665-1742901177.jpg?lm=1,0,"[0.025143186918589924, 0.04678704767189465, 0.021636172279792747, 0.15674035951704163, 0.0927921166045228, 0.6708701134930641, 0.577979274611399, 0.6061111111111112, 0.6016899784609563, 0.42155440414507767]"
Nicola Zalewski,Inter,982,0.0476578411405295,0.2208757637474541,0.2749490835030549,10.631364562118126,1.0081466395112015,83.45,1.924643584521385,45.0,4.032586558044806,0.824847250509165,23/01/2002 00:00,Poland,Midfield,right,175.0,https://img.a.transfermarkt.technology/portrait/header/550108-1725530902.jpg?lm=1,15000000,"[0.05013899436987111, 0.4276779840950097, 0.10205575356415478, 0.3319087141036624, 0.16048689495022556, 0.7534678436317781, 0.2765784114052953, 0.5, 0.45567492807497695, 0.16570264765784112]"
Emanuele Valeri,Parma,2878,0.0369006254343293,0.1078874218207088,0.1563585823488533,5.472550382209868,0.375260597637248,73.82,2.5017373175816537,48.78,3.877692842251564,0.8756080611535789,07/12/1998 00:00,Italy,Defender,left,180.0,https://img.a.transfermarkt.technology/portrait/header/445126-1663684061.jpg?lm=1,2300000,"[0.03882173859787228, 0.20723719516342973, 0.05803726546212646, 0.16226957268599068, 0.059737746228234814, 0.5510718789407312, 0.35950891823025244, 0.542, 0.43389987194745644, 0.17589993050729671]"
Gvidas Gineitis,Torino,1423,0.0917076598735066,0.1385101897399859,0.5059732958538299,7.3998594518622625,0.5059732958538299,80.76,2.719606465214336,43.75,3.605059732958538,1.454673225579761,15/04/2004 00:00,Lithuania,Midfield,left,191.0,https://img.a.transfermarkt.technology/portrait/header/798929-1730125690.jpg?lm=1,5500000,"[0.09648212617338703, 0.26698236005637715, 0.1878074490513001, 0.22564596974554482, 0.08054590472937916, 0.6969314838167298, 0.3908175216678379, 0.4861111111111111, 0.39557293772243923, 0.2922276879831342]"
