tm_player_id,fotmob_player_id,fotmob_name,tm_name,fallback
845723,1331697,Finley Munroe,Finley Munroe,No
928736,1621132,Archie Baptiste,Archie Baptiste,Yes
1305648,1746498,Cruz Ibeh,Cruz Ibeh,Yes
404584,789585,Marcus Forss,Marcus Forss,Yes
121324,295062,John Egan,John Egan,No
413402,709148,Lewie Coyle,Lewie Coyle,No
746357,1331703,Charlie Hughes,Charlie Hughes,No
473080,807930,Regan Slater,Regan Slater,No
298477,509151,Oli McBurnie,Oli McBurnie,No
169416,280507,Matt Crooks,Matt Crooks,No
504581,933635,Ryan Giles,Ryan Giles,No
487417,932308,Liam Millar,Liam Millar,No
251912,410836,Semi Ajayi,Semi Ajayi,No
531957,962046,Cody Drameh,Cody Drameh,No
857079,1231090,Mohamed Belloumi,Mohamed Belloumi,No
167268,575780,Paddy McNair,Paddy McNair,No
663264,1125874,Darko Gyabi,Darko Gyabi,No
353775,656495,Babajide David,David�Akintola,Fixed
699980,1197548,Enis Destan,Enis Destan,Yes
258916,605262,Kieran Dowell,Kieran Dowell,No
1262696,1683723,Cathal McCarthy,Cathal McCarthy,No
729940,1187308,Matty Jacob,Matty Jacob,No
696764,1136450,Abu Kamara,Abu Kamara,Yes
308431,518500,Dillon Phillips,Dillon Phillips,No
535834,1178514,Eliot Matazo,Eliot Matazo,No
1462806,1077907,Brandon Williams,Brandon Williams,Yes
263268,694558,Dominic Hyam,Dominic Hyam,No
705160,1112701,Max Cleworth,Max Cleworth,No
503769,961994,Arthur Okonkwo,Arthur Okonkwo,No
292734,660170,George Dobson,George Dobson,No
817688,1207954,Callum Doyle,Callum Doyle,No
417955,719581,Zak Vyner,Zak Vyner,No
275590,469202,Kieffer Moore,Kieffer Moore,No
560694,914134,Lewis O'Brien,Lewis O'Brien,No
735674,1124212,George Thomason,George Thomason,No
280813,465909,Josh Windass,Josh Windass,No
73522,173408,Matthew James,Matty James,Nickname Match
871170,1420266,Bailey Cadamarteri,Bailey Cadamarteri,No
512175,886155,Ryan Longman,Ryan Longman,No
344009,760329,Nathan Broadhead,Nathan Broadhead,No
314384,689302,Ben Sheaf,Ben Sheaf,No
424885,791416,Sam Smith,Sam Smith,No
407363,693575,Dan Scarr,Dan Scarr,No
128901,247761,Conor Coady,Conor Coady,Yes
404553,761834,Oliver Rathbone,Oliver Rathbone,No
469211,919671,Liberato Cacace,Liberato Cacace,No
203026,254472,Danny Ward,Danny Ward,No
533657,1089592,Lewis Brunt,Lewis Brunt,No
479203,817098,Ryan Barnett,Ryan Barnett,No
249063,584825,Ryan Hardie,Ryan Hardie,Yes
448672,847221,Davis Keillor-Dunn,Davis Keillor-Dunn,No
53360,109491,Jay Rodriguez,Jay Rodríguez,No
1193460,1664013,Harry Ashfield,Harry Ashfield,Yes
307497,568573,Matthew Clarke,Matt Clarke,Nickname Match
495993,1070973,Dion Sanderson,Dion Sanderson,No
712117,1296625,Bobby Clark,Bobby Clark,No
370559,613892,Joe Ward,Joe Ward,No
549440,1014602,Jacob Widell Zetterström,Jacob Widell Zetterström,No
1089574,1439800,Patrick Agyemang,Patrick Agyemang,No
372802,789556,Lewis Travis,Lewis Travis,No
246963,562725,Carlton Morris,Carlton Morris,No
737837,1127585,Sondre Klingen Langås,Sondre Langås,No
195633,289137,Charlie Taylor,Charlie Taylor,Yes
406560,841150,Rhian Brewster,Rhian Brewster,No
45492,110911,Craig Forsyth,Craig Forsyth,No
581331,1123933,Liam Thompson,Liam Thompson,No
457341,956736,Derry Murkin,Derry Murkin,No
652632,1174648,Max Johnston,Max Johnston,No
49693,184360,Andreas Weimann,Andreas Weimann,Yes
49667,46268,Richard O'Donnell,Richard O'Donnell,No
242681,600818,Josh Vickers,Josh Vickers,No
129049,185008,Danny Batth,Danny Batth,No
336640,574841,Lars-Jørgen Salvesen,Lars-Jørgen Salvesen,No
610428,1273294,Oscar Fraulo,Oscar Fraulo,No
282821,672487,Corey Blackett-Taylor,Corey Blackett-Taylor,Yes
348469,629924,Ryan Nyambe,Ryan Nyambe,Yes
412943,929665,Kenzo Goudmijn,Kenzo Goudmijn,Yes
847371,1332788,Dajaune Brown,Dajaune Brown,Yes
429070,857434,Vladan Kovacevic,Vladan Kovacevic,No
126600,190851,Kenny McLean,Kenny McLean,No
855298,1395694,Kellen Fisher,Kellen Fisher,No
475554,798641,Harry Darling,Harry Darling,No
587298,1026833,Pelle Mattsson,Pelle Mattsson,No
746739,1396784,Andre Brooks,Andre Brooks,Yes
698415,1223132,José Córdoba,José Córdoba,No
701021,1355258,Ruairi McConville,Ruairi McConville,No
800925,1375019,Oscar Schwartau,Oscar Schwartau,No
249356,564794,Jack Stacey,Jack Stacey,No
854885,1286796,Jovon Makama,Jovon Makama,No
387331,748456,Sam Field,Sam Field,No
670846,1081241,Benjamin Chrisene,Ben Chrisene,Nickname Match
995642,1359536,Ali Ahmed,Ali Ahmed,No
983702,1460176,Jacob Wright,Jacob Wright,No
546712,1055316,Anis Ben Slimane,Anis Ben Slimane,No
488755,824717,Jakov Medic,Jakov Medic,No
724785,1111391,Liam Gibbs,Liam Gibbs,No
569663,1165457,Mathias Kvistgaarden,Mathias Kvistgaarden,No
615302,1116942,Mirko Topic,Mirko Topić,No
470596,886150,Edmond-Paris Maghoma,Paris Maghoma,Fixed
580635,1353561,Ante Crnac,Ante Crnac,No
232964,343316,Emiliano Marcondes,Emiliano Marcondes,No
650944,1229526,Forson Amankwah,Amankwah Forson,No
742770,1132069,Mohamed Touré,Mohamed Touré,No
570864,1113727,Tony Springett,Tony Springett,No
1099726,1435441,Papa Diallo,Papa Amadou Diallo,Fixed
726714,1202883,Matej Jurásek,Matěj Jurásek,No
157506,214570,Jeffrey Schlupp,Jeffrey Schlupp,No
119269,174325,Shane Duffy,Shane Duffy,No
1052890,1455322,Lucien Mahovo,Lucien Mahovo,No
339253,862590,Daniel Grimshaw,Daniel Grimshaw,No
225452,527549,Patrick Roberts,Patrick Roberts,No
346849,877701,Christoph Klarer,Christoph Klarer,No
356236,648393,Tomoki Iwata,Tomoki Iwata,No
282689,848102,Seung-Ho Paik,Seung-ho Paik,No
696346,1113816,Jay Stansfield,Jay Stansfield,No
265176,768169,Phil Neumann,Phil Neumann,No
292417,492586,Demarai Gray,Demarai Gray,No
125103,343757,Marvin Ducksch,Marvin Ducksch,No
314140,664826,Dael Fry,Dael Fry,Yes
392773,877690,Alexander Cochrane,Alex Cochrane,Nickname Match
358948,618718,Bright Osayi-Samuel,Bright Osayi-Samuel,No
357842,862284,Kai Wagner,Kai Wagner,No
128909,202181,Jack Robinson,Jack Robinson,No
742521,1433032,Jhon Solís,Jhon Solís,No
489463,826089,Kyogo Furuhashi,Kyogo Furuhashi,No
540536,1229177,Carlos Vicente,Carlos Vicente,No
111073,172284,Ryan Allsop,Ryan Allsop,No
664808,1311533,August Priske,August Priske,No
531679,1077905,Ethan Laird,Ethan Laird,No
463751,1109757,Marc Leonard,Marc Leonard,Yes
392777,955366,Jonathan Panzo,Jonathan Panzo,No
415525,924315,Kanya Fujimoto,Kanya Fujimoto,No
276914,553798,Scott Wright,Scott Wright,Fixed
255788,564842,Cameron Burgess,Cameron Burgess,No
243591,501380,Lawrence Vigouroux,Lawrence Vigouroux,No
496659,948555,Ben Cabango,Ben Cabango,No
419929,722741,Josh Tymon,Josh Tymon,No
674798,1052977,Gonçalo Franco,Gonçalo Franco,No
862554,1260020,Ronald Pereira,Ronald,No
506942,1249531,Zan Vipotnik,Žan Vipotnik,No
617018,1209597,Marko Stamenic,Marko Stamenić,No
706968,1107283,Ji-Sung Eom,Ji-sung Eom,No
533912,877763,Josh Key,Josh Key,No
296978,872996,Liam Cullen,Liam Cullen,No
579295,1351566,Melker Widell,Melker Widell,No
171260,259809,Jay Fulton,Jay Fulton,No
579291,1184745,Zeidane Inoussa,Zeidane Inoussa,No
434223,846009,Adam Idah,Adam Idah,No
715923,1187449,Florian Bianchini,Florian Bianchini,Yes
92572,146830,Joel Ward,Joel Ward,No
674054,1276686,Leo Walta,Leo Walta,No
1028959,1573605,Sam Parker,Sam Parker,No
359199,789558,Andrew Fisher,Andy Fisher,Nickname Match
924850,1394403,Bobby Wales,Bobby Wales,Yes
504617,962706,Oliver Cooper,Oliver Cooper,No
633463,982599,Adam Randell,Adam Randell,No
433818,746406,Scott Twine,Scott Twine,No
293325,789645,Emil Riis Jakobsen,Emil Riis,No
530780,1051415,Jason Knight,Jason Knight,No
257437,621182,Rob Dickie,Rob Dickie,No
420811,1077922,George Tanner,George Tanner,No
531783,894804,Robert Atkinson,Rob Atkinson,Nickname Match
547382,890346,Cameron Pring,Cameron Pring,No
585329,1231794,Noah Eile,Noah Eile,No
123551,185326,Sam Morsy,Sam Morsy,No
198358,287892,Jed Wallace,Jed Wallace,Yes
340415,978170,Tomi Horvat,Tomi Horvat,No
936237,1319774,Yu Hirakawa,Yu Hirakawa,Yes
486464,881558,Max Bird,Max Bird,No
801425,1122563,Sam Bell,Sam Bell,No
268185,605260,Joe Williams,Joe Williams,No
1090994,1435832,Olly Thomas,Olly Thomas,Yes
255703,488622,Harry Cornick,Harry Cornick,Yes
1091562,1433230,Romelle Donovan,Romelle Donovan,Yes
346478,873018,Japhet Tanganga,Japhet Tanganga,No
371262,759801,Callum O'Hare,Callum O'Hare,No
745851,1420818,Sydie Peck,Sydie Peck,No
533078,876161,Michael Cooper,Michael Cooper,No
543164,914132,Rhys Norrington-Davies,Rhys Norrington-Davies,Yes
533980,877697,Harrison Burrows,Harrison Burrows,No
638649,997560,Femi Seriki,Femi Seriki,No
322985,775355,Gustavo Hamer,Gustavo Hamer,No
382554,807728,Tyrese Campbell,Tyrese Campbell,No
183334,302241,Patrick Bamford,Patrick Bamford,No
561454,1109477,Mark McGuinness,Mark McGuinness,No
669366,1113736,Thomas Cannon,Tom Cannon,Nickname Match
241481,496563,Jairo Riedewald,Jaïro Riedewald,No
74810,240538,Ben Mee,Ben Mee,No
618901,962002,Sam McCallum,Sam McCallum,No
121254,401932,Adam Davies,Adam Davies,No
874066,1344572,Ollie Arblaster,Oliver Arblaster,Nickname Match
344830,751066,Tahith Chong,Tahith Chong,No
134294,214426,Danny Ings,Danny Ings,No
183293,613182,Joe Rothwell,Joe Rothwell,No
314210,742405,Tom Davies,Tom Davies,No
1031293,1390003,Ryan Oné,Ryan Oné,Fixed
534700,955379,Jamie Shackleton,Jamie Shackleton,No
347389,600812,Ben Whiteman,Ben Whiteman,No
435198,768325,Jordan Storey,Jordan Storey,No
191865,212304,Andrew Hughes,Andrew Hughes,No
260841,617763,Daniel Iversen,Daniel Iversen,No
728734,1178263,Alfie Devine,Alfie Devine,No
567597,1190030,Odel Offiah,Odeluga Offiah,Nickname Match
746554,1195277,Thierry Small,Thierry Small,No
419325,872974,Lewis Gibson,Lewis Gibson,No
380737,886874,Pol Valentín,Pol Valentín,No
542819,936603,Milutin Osmajic,Milutin Osmajic,No
450714,928440,Alistair McCann,Ali McCann,Nickname Match
228912,445511,Liam Lindsay,Liam Lindsay,No
294987,551961,Andrija Vukcevic,Andrija Vukcevic,No
321169,662728,Jordan Thompson,Jordan Thompson,No
425865,767738,Callum Lang,Callum Lang,No
237013,363345,Brad Potts,Brad Potts,No
89648,165518,David Cornell,David Cornell,No
346018,864983,Jamal Lewis,Jamal Lewis,No
724537,1137404,Andrew Moran,Andrew Moran,No
128229,231801,Robert Brady,Robbie Brady,Nickname Match
118535,290409,Will Keane,Will Keane,Yes
854928,1388067,Noah Mawene,Noah Mawene,Yes
396174,767173,Jimmy Dunne,Jimmy Dunne,No
1218761,1601917,Richard Kone,Richard Kone,No
806310,1292335,Amadou Salif Mbengue,Amadou Mbengue,No
464599,917830,Nicolas Madsen,Nicolas Madsen,No
812902,1250510,Jonathan Varane,Jonathan Varane,No
732165,1121314,Ronnie Edwards,Ronnie Edwards,No
581675,1180500,Harvey Vale,Harvey Vale,No
624946,968935,Rumarn Burrell,Rumarn Burrell,No
501743,950861,Koki Saito,Koki Saito,No
408872,712737,Paul Smyth,Paul Smyth,No
861600,1420144,Pierce Charles,Pierce Charles,Yes
466602,1052689,Karamoko Dembélé,Karamoko Dembélé,No
189744,291643,Paul Nardi,Paul Nardi,No
1047344,1592161,Kieran Morgan,Kieran Morgan,No
867699,1526543,Rayan Kolli,Rayan Kolli,No
567114,1420934,Liam Morrison,Liam Morrison,Fixed
380473,676504,Ilias Chair,Ilias Chair,No
316551,729721,Jake Clarke-Salter,Jake Clarke-Salter,No
1104713,1565859,Daniel Bennie,Daniel Bennie,No
1004737,1480132,Esquerdinha,Esquerdinha,No
67283,45571,Ben Hamer,Ben Hamer,No
701062,1090202,Kwame Poku,Kwame Poku,No
1109828,1603284,Kealey Adamson,Kealey Adamson,No
340427,752558,Zan Celar,Zan Celar,Yes
1245612,1680964,Tylon Smith,Tylon Smith,Yes
1376840,1948406,Leon Scarlett,Leon Scarlett,Yes
635336,993022,Imrân Louza,Imrân Louza,No
380744,631757,Egil Selvik,Egil Selvik,No
340310,759563,Marc Bola,Marc Bola,No
624948,968936,Matthew Pollock,Mattie Pollock,Nickname Match
503795,982624,Jeremy Ngakia,Jeremy Ngakia,No
486477,909803,Edo Kayembe,Edo Kayembe,No
855014,1235431,Kévin Keben,Kévin Keben,No
956920,1327214,Nestory Irankunda,Nestory Irankunda,No
661253,1076138,Hector Kyprianou,Hector Kyprianou,No
1101539,1579845,Mamadou Doumbia,Mamadou Doumbia,No
1081219,1579894,Othmane Maamma,Othmane Maamma,No
111051,210128,Nampalys Mendy,Nampalys Mendy,No
157368,212714,Thomas Ince,Tom Ince,Nickname Match
532858,1002682,Jeremy Petris,Jérémy Petris,No
711247,1097753,Kwadwo Baah,Kwadwo Baah,No
1014243,1402324,Vivaldo Semedo,Vivaldo Semedo,No
741229,1394402,Rocco Vata,Rocco Vata,No
562049,1212866,Edoardo Bove,Edoardo Bove,No
974327,1365254,Jack Grieves,Jack Grieves,Yes
1221602,1816323,Jonathan Lawson,Jonathan Lawson,Yes
346472,872963,Tom Dele-Bashiru,Tom Dele-Bashiru,Yes
652803,1173017,Pierre Dwomoh,Pierre Dwomoh,No
475416,812982,Sorba Thomas,Sorba Thomas,No
321079,668793,Svante Ingelsson,Svante Ingelsson,Yes
433991,1077926,Ethan Galbraith,Ethan Galbraith,Yes
467599,798603,Ben Wilmot,Ben Wilmot,No
912081,1386482,Jun-Ho Bae,Jun-ho Bae,No
564449,1183512,Million Manhoef,Million Manhoef,No
683269,1134508,Tatsuki Seko,Tatsuki Seko,No
273742,546252,Viktor Johansson,Viktor Johansson,No
724540,1276045,Bosun Lawal,Bosun Lawal,No
565979,969252,Joshua Griffiths,Josh Griffiths,Fixed
851991,1213403,Junior Tchamadeu,Junior Tchamadeu,No
92571,155782,Aaron Cresswell,Aaron Cresswell,No
183302,610267,Ben Pearson,Ben Pearson,No
740529,1123949,Eric Bocat,Eric-Junior�Bocat,Fixed
728679,1152435,Tomás Rigo,Tomas Rigo,No
627362,1252072,Lamine Cissé,Lamine Cissé,No
668557,1075463,Maksym Talovierov,Maksym Taloverov,No
1041532,1518436,Djibril Soumaré,Djibril Soumaré,Fixed
454576,922622,Róbert Bozeník,Róbert Boženík,No
128904,201738,Ben Gibson,Ben Gibson,No
227183,502421,Sam Gallagher,Sam Gallagher,No
703772,1353053,Milan Smit,Milan Smit,No
340194,582414,Regan Poole,Regan Poole,No
307069,517663,Colby Bishop,Colby Bishop,No
291097,658770,Nicolas Schmid,Nicolas Schmid,No
323652,538329,Ebou Adams,Ebou Adams,No
236509,528436,Connor Ogilvie,Connor Ogilvie,No
693440,1367703,Terry Devlin,Terry Devlin,No
867760,1265460,Adrian Segecic,Adrian Segečić,No
540687,1086713,Zak Swanson,Zak Swanson,No
118779,183420,Marlon Pack,Marlon Pack,No
346468,768697,Jordan Williams,Jordan Williams,No
197693,541822,John Swift,John Swift,No
255626,866163,Conor Shaughnessy,Conor Shaughnessy,No
199528,492045,Josh Murphy,Josh Murphy,No
353674,614176,Keshi Anderson,Keshi Anderson,No
425026,798629,Josh Knight,Josh Knight,No
491737,839242,Josef Bursik,Josef Bursik,No
1109824,1574548,Hayden Matthews,Hayden Matthews,No
696347,1130805,Ibane Bowat,Ibane Bowat,No
467616,933069,Luke Le Roux,Luke Le Roux,No
543729,1050813,Márk Kosznovszky,Márk Kosznovszky,No
707164,1216005,Harvey Blair,Harvey Blair,No
700144,1293092,Makenzie Kirk,Makenzie Kirk,No
1176365,1562733,Madiodio Dia,Madiodio Dia,No
244970,789590,Ben Killip,Ben Killip,No
1069559,1431456,Thomas Waddingham,Thomas Waddingham,No
1354020,1704877,Olutayo Singerr,Tayo Singerr,Nickname Match
949477,1315434,Jacob Farrell,Jacob Farrell,Yes
943560,1437781,Franco Umeh-Chibueze,Franco Umeh,Fixed
244040,447418,Lloyd Jones,Lloyd Jones,No
820999,1081081,Sonny Carey,Sonny Carey,No
77757,131408,Thomas Kaminski,Thomas Kaminski,No
530879,962012,Kayne Ramsay,Kayne Ramsay,No
227618,430429,Greg Docherty,Greg Docherty,No
747267,1338978,Tyreece Campbell,Tyreece Campbell,No
419025,770256,Conor Coventry,Conor Coventry,No
278166,471271,Amari'i Bell,Amari'i Bell,No
874064,1389994,Miles Leaburn,Miles Leaburn,No
347138,768635,Lyndon Dykes,Lyndon Dykes,No
633492,982745,Charlie Kelman,Charlie Kelman,No
264220,570760,Reece Burke,Reece Burke,No
411229,789547,Joe Rankin-Costello,Joe Rankin-Costello,No
456111,763952,Will Mannion,Will Mannion,No
747681,1135408,Tanto Olaofe,Tanto Olaofe,Yes
484735,1056689,Harvey Knibbs,Harvey Knibbs,No
837050,1206308,Rob Apter,Rob Apter,Yes
540378,876196,Joshua Edwards,Josh Edwards,Fixed
874081,1422736,Karoy Anderson,Karoy Anderson,Yes
125685,185349,Luke Berry,Luke Berry,No
872295,1378819,Collins Sichenje,Collins Sichenje,No
1215441,1751615,Ibrahim Fullah,Ibrahim Fullah,No
145553,184367,Matt Godden,Matty Godden,No
1085237,1805495,Keenan Gough,Keenan Gough,Yes
975192,1477502,Josh Laqeretabua,Josh Laqeretabua,Yes
524210,864266,Sean McLoughlin,Sean McLoughlin,No
592116,988074,Yuki Ohashi,Yuki Ohashi,No
610649,1187285,Ryan Alebiosu,Ryan Alebiosu,No
400044,861001,Balázs Tóth,Balázs Tóth,No
679903,1055136,Ryoya Morishita,Ryoya Morishita,No
210348,310785,Sondre Tronstad,Sondre Tronstad,No
603864,1029024,Lewis Miller,Lewis Miller,No
332341,789593,Todd Cantwell,Todd Cantwell,No
546944,982361,Taylor Gardner-Hickman,Taylor Gardner-Hickman,No
326230,611489,Ryan Hedges,Ryan Hedges,No
490967,1050161,Andri Gudjohnsen,Andri Gudjohnsen,No
258032,614956,Yuri Ribeiro,Yuri Ribeiro,No
121257,191175,Adam Forshaw,Adam Forshaw,No
542796,930184,Mathias Jørgensen,Mathias Jørgensen,No
354456,807752,Aynsley Pears,Aynsley Pears,No
502245,1280022,Dion De Neve,Dion De Neve,No
364803,765563,Scott Wharton,Scott Wharton,No
719680,1254270,Kristi Montgomery,Kristi Montgomery,No
503780,1133564,Hayden Carter,Hayden Carter,No
754634,1239553,Axel Henriksson,Axel Henriksson,No
426412,827247,Harry Pickering,Harry Pickering,No
511813,982272,Sidnei Tavares,Sidnei Tavares,No
549791,1014981,Augustus Kargbo,Augustus Kargbo,No
929715,1318728,Connor O'Riordan,Connor O'Riordan,No
487850,823592,Oladapo Afolayan,Oladapo Afolayan,No
129078,201664,Nathan Redmond,Nathan Redmond,No
1112481,1448524,Nathan Dlamini,Nathan Dlamini,Yes
612749,1246270,Isaac Price,Isaac Price,No
435062,748856,Callum Styles,Callum Styles,No
371814,948567,Nathaniel Phillips,Nat Phillips,Nickname Match
587222,935502,Aune Selland Heggebø,Aune Heggebø,No
585769,1047586,George Campbell,George Campbell,No
357656,789574,Jayson Molumby,Jayson Molumby,No
283514,488624,Alex Mowatt,Alex Mowatt,No
402007,951953,Ousmane Diakité,Ousmane Diakité,No
297257,766622,Michael Johnston,Mikey Johnston,Nickname Match
480987,819762,Chris Mepham,Chris Mepham,No
296582,496732,Max O'Leary,Max O'Leary,No
314183,586467,Karlan Grant,Karlan Grant,No
453824,791805,Josh Maja,Josh Maja,No
287247,556952,Krystian Bielik,Krystian Bielik,No
638741,1136396,Daryl Dike,Daryl Dike,No
790992,1226756,Alfie Gilchrist,Alfie Gilchrist,No
319851,562799,Joe Wildsmith,Joe Wildsmith,Yes
801989,1214556,Tammer Bany Odeh,Tammer Bany,No
930547,1360349,Harry Whitwell,Harry Whitwell,Yes
396859,801477,Jamie Cumming,Jamie Cumming,No
255383,488960,Michal Helik,Michal Helik,No
611845,816368,Ciaron Brown,Ciaron Brown,No
261357,562593,Cameron Brannagan,Cameron Brannagan,No
238591,439691,Sam Long,Sam Long,No
801005,1254762,Stanley Mills,Stanley Mills,No
851972,1220583,Jack Currie,Jack Currie,No
429916,1039566,Brian De Keersmaecker,Brian De Keersmaecker,No
701011,1367702,Brodie Spencer,Brodie Spencer,No
238427,433956,Will Vaulks,Will Vaulks,No
746971,1248057,Aidomo Emakhu,Aidomo Emakhu,No
344012,819872,Mark Harris,Mark Harris,No
1141628,1524063,Yunus Emre Konak,Yunus Konak,No
201586,488197,Gregory Leigh,Greg Leigh,Nickname Match
700441,1086653,Tyler Goodrham,Tyler Goodrham,No
258519,574234,Hidde ter Avest,Hidde ter Avest,No
488656,865184,Siriki Dembélé,Siriki Dembélé,No
694901,1358339,Jamie McDonnell,Jamie McDonnell,No
560797,922539,Jin-Woo Jeon,Jin-woo Jeon,No
139781,169225,Tom Bradshaw,Tom Bradshaw,Yes
537270,1081285,Louie Sibley,Louie Sibley,Yes
843394,1215525,Gatlin O'Donkor,Gatlin O'Donkor,No
183318,279489,Jamaal Lascelles,Jamaal Lascelles,No
864121,1265626,Abdul Fatawu,Abdul Fatawu,No
505194,916332,Luke Thomas,Luke Thomas,No
486144,1096327,Jakub Stolarczyk,Jakub Stolarczyk,No
215876,306128,Ricardo Pereira,Ricardo Pereira,No
340328,759580,Stephy Mavididi,Stephy Mavididi,No
406638,873014,Oliver Skipp,Oliver Skipp,No
99331,205893,Jannik Vestergaard,Jannik Vestergaard,No
249126,528453,Harry Winks,Harry Winks,No
461833,1006676,Memeh Caleb Okoli,Caleb Okoli,No
108354,154280,Jordan Ayew,Jordan Ayew,No
365172,644459,Patson Daka,Patson Daka,No
714458,1187317,Ben Nelson,Ben Nelson,No
186186,262550,Bobby Reid,Bobby�De Cordova-Reid,Fixed
341501,728123,Hamza Choudhury,Hamza Choudhury,No
33873,46518,Asmir Begovic,Asmir Begovic,No
292808,693678,Wout Faes,Wout Faes,Yes
670855,1203652,Silko Thomas,Silko Thomas,Yes
298091,671518,Harry Souttar,Harry Souttar,No
137149,195673,Liam Palmer,Liam Palmer,No
239949,369754,Jamal Lowe,Jamal Lowe,No
61561,161415,Barry Bannan,Barry Bannan,Yes
213334,528214,Dominic Iorfa,Dominic Iorfa,No
1198023,1668969,Gabriel Otegbayo,Gabriel Otegbayo,No
258885,492589,Max Lowe,Max Lowe,No
969140,1437876,Sean Fusire,Sean Fusire,No
614262,1137393,Charlie McNeill,Charlie McNeill,No
969142,1799263,Jarvis Thornton,Jarvis Thornton,No
75067,150591,Liam Cooper,Liam Cooper,No
339943,759823,Iké Ugbo,Iké Ugbo,No
1088573,1720299,Cole McGhee,Cole McGhee,No
128900,215658,Nathaniel Chalobah,Nathaniel Chalobah,No
1099687,1797874,Reece Johnson,Reece Johnson,No
581670,969256,Louie Barry,Louie Barry,Yes
1099686,1799262,Ernie Weaver,Ernie Weaver,Fixed
1082953,1800413,George Brown,George Brown,Yes
