player_id,club_id,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90
1197039,8305,1604,0.243583534,1.963840399,0.78553616,0.617206983,0.07733137,13.35411471,64.67391304,0.448877805,40,0.841645885,0.280548628,0.336658354,28.57142857,1.402743142,40.98360656,6.733167082,41.09589041,2.300498753,36.93693694,41.97007481,3.478802993,2.07605985,1.739401496,2.917705736,1.290523691,0.504987531,0.112219451,1.178304239,2.973815461,0.448877805,0.504987531,1.009975062
643229,9885,645,0.218846515,2.093023256,0.697674419,0.418604651,0.078840619,23.02325581,83.33333333,0.558139535,50,1.813953488,0.279069767,0.558139535,33.33333333,1.813953488,50,4.046511628,54.71698113,,,41.30232558,2.651162791,0.697674419,1.674418605,1.255813953,0.558139535,0.418604651,,0.279069767,3.069767442,0.697674419,0.139534884,0.279069767
159594,7853,223,0.419690561,2.825112108,0.403587444,,0.143760413,35.11210762,87,0.403587444,25,2.01793722,0.403587444,,,0.403587444,100,5.650224215,60.86956522,1.210762332,75,55.69506726,2.421524664,0.807174888,0.403587444,7.668161435,3.632286996,2.421524664,0.403587444,2.825112108,3.228699552,0.807174888,0.403587444,
944385,9831,634,0.24774133,2.413249211,1.561514196,0.567823344,0.155186995,15.04731861,70.66666667,0.141955836,16.66666667,1.135646688,0.141955836,1.135646688,50,0.567823344,33.33333333,3.974763407,35.8974359,0.567823344,18.18181818,38.04416404,4.400630915,0.851735016,1.135646688,2.839116719,1.703470032,0.851735016,,1.41955836,4.542586751,0.993690852,1.277602524,0.283911672
310836,8121,648,0.095249994,1.388888889,0.138888889,0.138888889,0.057936253,25.41666667,80.97345133,1.527777778,64.70588235,0.833333333,0.138888889,0.416666667,25,0.416666667,60,5.138888889,41.11111111,0.694444444,35.71428571,48.47222222,0.555555556,1.666666667,1.527777778,5,2.638888889,0.972222222,0.138888889,2.083333333,4.861111111,0.416666667,2.083333333,1.25
1187227,8592,626,,0,,,0.060273037,69.7284345,92.73422562,2.156549521,44.11764706,0.287539936,0.143769968,,,0.143769968,33.33333333,3.738019169,57.77777778,1.437699681,55.55555556,87.41214058,0.431309904,0.143769968,0.71884984,7.044728435,1.437699681,0.143769968,0.575079872,0.71884984,4.169329073,,0.431309904,4.888178914
602211,9851,276,0.28588043,3.260869565,0.97826087,,0.027903059,37.5,87.12121212,0.652173913,50,0.326086957,,,,3.260869565,76.92307692,8.152173913,59.52380952,1.630434783,50,61.95652174,3.913043478,0.652173913,0.97826087,4.239130435,2.282608696,,0.652173913,0.652173913,3.586956522,0.652173913,1.630434783,1.304347826
1207992,9829,613,0.016825449,0.44045677,,,0.23305358,42.72430669,79.94505495,3.376835237,44.23076923,1.615008157,0.44045677,1.174551387,24.24242424,1.174551387,47.05882353,6.460032626,55.69620253,1.468189233,83.33333333,87.06362153,1.027732463,0.734094617,0.293637847,11.45187602,3.52365416,3.376835237,0.146818923,2.20228385,4.991843393,0.146818923,0.734094617,4.4045677
875672,8592,2106,0.33403419,2.905982906,1.239316239,,0.121360039,19.35897436,78.37370242,1.025641026,53.33333333,1.153846154,0.170940171,0.384615385,21.42857143,1.452991453,37.36263736,5.427350427,39.6875,0.598290598,41.17647059,46.83760684,4.145299145,2.264957265,1.709401709,2.564102564,1.752136752,0.341880342,,1.282051282,4.273504274,0.427350427,1.623931624,
1215410,10204,779,0.250405635,2.195121951,0.693196406,0.231065469,0.171273996,18.60077022,78.92156863,0.462130937,50,1.964056483,0.115532734,0.231065469,9.523809524,2.310654685,39.21568627,6.123234917,41.08527132,0.80872914,38.88888889,47.25288832,7.047496791,2.541720154,1.964056483,2.42618742,1.155327343,0.693196406,,0.80872914,4.967907574,1.039794608,0.693196406,0.577663671
612747,9830,610,0.058514755,1.032786885,0.295081967,0.442622951,0.04357511,20.21311475,76.53631285,1.180327869,38.0952381,1.032786885,0.295081967,0.442622951,17.64705882,0.737704918,55.55555556,6.196721311,58.33333333,1.180327869,44.44444444,57.24590164,1.180327869,0.295081967,1.918032787,10.7704918,2.360655738,3.098360656,0.737704918,1.032786885,4.868852459,,1.032786885,4.573770492
214972,8592,593,0.041175378,0.607082631,0.151770658,0.455311973,0.038415271,57.21753794,87.26851852,1.365935919,39.13043478,0.303541315,,,,0.910623946,100,5.615514334,57.8125,1.365935919,56.25,80.13490725,0.758853288,0.910623946,1.214165261,6.981450253,2.124789207,1.517706577,0.758853288,1.821247892,7.740303541,0.607082631,0.303541315,2.58010118
770340,9851,466,0.15168669,2.510729614,0.386266094,0.193133047,0.096787996,25.49356223,82.5,0.965665236,50,0.579399142,,0.579399142,16.66666667,0.772532189,40,5.600858369,52.72727273,0.386266094,16.66666667,57.55364807,3.669527897,0.579399142,2.510729614,4.055793991,1.931330472,0.772532189,0.193133047,0.772532189,4.82832618,0.772532189,0.579399142,1.158798283
