tm_team_id,fotmob_team_id,tm_name,fotmob_name,
537,8517,Botafogo de Futebol e Regatas,Botafogo RJ,
10997,1626,Clube do Remo (PA),Remo,
17776,197693,Associação Chapecoense de Futebol,Chapecoense AF,
8718,6305,Sport Club do Recife,Sport Recife,
15172,165545,AtlÃ©tico Clube Goianiense,Atletico GO,
9030,8355,Botafogo FC,Botafogo SP,
11449,104821,Clube de Regatas Brasil (AL),CRB,
1693,298660,Londrina Esporte Clube (PR),Londrina EC,
2863,1757,AmÃ©rica Futebol Clube (MG),America MG,
4773,104823,Ituano Futebol Clube (SP),Ituano FC,
308,581840,AA Internacional de Limeira,Inter de Limeira,
16869,197885,Ypiranga FC,Ypiranga RS,
17964,197792,Botafogo FC,Botafogo PB,
8547,197398,Associação Olímpica de Itabaiana (SE),AO Itabaiana,
22782,197682,Nacional FC,Nacional AM,
73574,197603,São Raimundo EC,Sao Raimundo RR,
46022,512379,Manaus Futebol Clube,Manaus FC,
87822,197604,GA Sampaio (RR),GAS,
7014,1756,Sociedade Esportiva do Gama (DF),Gama,
38023,304653,Capital CF,Capital FC,
8567,1320846,Goiatuba EC,Goiatuba SC,
60520,197816,CE Operário Várzea-Grandense,Operario VG,
87817,1223501,Fluminense EC,Fluminense PI,
1751,47387,América FC,America RN,
18545,239132,Centro Sportivo Alagoano (AL),CS Alagoano,
20092,162164,Agremiação Sportiva Arapiraquense (AL),ASA,
33050,410824,Esporte Clube Jacuipense (BA),EC Jacuipense,
25229,197706,Alagoinhas AC,Atletico Alagoinhas,
98702,104815,Betim Futebol,Betim EC,
12602,197769,Clube Recreativo e Atlético Catalano (GO),CRAC,
32386,246244,OperÃ¡rio FC,Operario MS,
3364,197805,EC Democrata,Democrata GV,
3234,414725,Tombense Futebol Clube (MG),Tombense FC,
32934,197666,VitÃ³ria FC,Vitoria ES,
30489,197659,Rio Branco AC,Rio Branco ES,
52517,581912,AA Portuguesa,Portuguesa RJ,
9138,111689,AmÃ©rica Football Club (RJ),America RJ,
4907,111117,Madureira EC,Madureira RJ,
32037,606359,AE Velo Clube Rioclarense (SP),Velo Clube,
40120,581903,Sampaio Corrêa Futebol e Esporte (RJ),Sampaio Correa RJ,
63296,1328537,MaricÃ¡ Futebol Clube,Marica FC,
7535,197889,Esporte Clube São José (RS),EC Sao Jose,
10560,162165,Grêmio Esportivo Brasil (RS),Brasil de Pelotas,
93588,1322670,Barcelona FC (BA),Barcelona de Ilheus,
616,197884,Esporte Clube Internacional (RS),Inter de Santa Maria,
7319,197770,Associação Atlética Anapolina (GO),Anapolina,
103966,1860734,North EC (MG),North Esporte Clube,
156,8632,Levski Sofia,Levski Sofia,
61955,944215,CSKA 1948,CSKA 1948,
31614,210173,Ludogorets Razgrad,Ludogorets Razgrad,
208,10144,CSKA Sofia,CSKA Sofia,
2259,10129,Lokomotiv Plovdiv,Lokomotiv Plovdiv,
40604,944173,Arda Kardzhali,Arda Kardzhali,
967,10141,Cherno More Varna,Cherno More Varna,
2531,10131,Botev Plovdiv,Botev Plovdiv,
26462,187880,Botev Vratsa,Botev Vratsa,
730,10128,Lokomotiv Sofia,PFC Lokomotiv Sofia 1929,
675,10134,Slavia Sofia,Slavia Sofia,
9599,10145,Spartak Varna,Spartak Varna,
40416,312976,Septemvri Sofia,Septemvri Sofia,
6764,10126,Beroe Stara Zagora,Beroe,
4362,10140,Dobrudzha Dobrich,Dobrudzha Dobrich,
24078,46475,Montana,Montana,
19780,46474,Dunav Ruse,Dunav Ruse,
29268,580286,Yantra Gabrovo,Yantra,
109262,1651910,Fratria,Fratria,
11255,10148,Vihren Sandanski,Vihren Sandanski,
9524,653823,CSKA Sofia II,PFC CSKA Sofia II,
4494,1503004,Chernomorets 1919 Burgas,FC Chernomorets Burgas,
712,10135,Etar Veliko Tarnovo,Etar,
40678,653822,Ludogorets Razgrad II,Ludogorets Razgrad II,
5284,10139,Marek Dupnitsa,Marek Dupnitsa,
26563,10143,Hebar Pazardzhik,Hebar,
521,4488,Pirin Blagoevgrad,Pirin Blagoevgrad,
4503,10137,Spartak Pleven,Spartak Pleven,
19784,107356,Sportist Svoge,Sportist Svoge,
36821,553809,Lokomotiv Gorna Oryahovitsa,Lokomotiv Gorna Oryahovitsa,
1851,675790,Sevlievo,Sevlievo,
19215,10136,Minyor Pernik,Minyor Pernik,
2190,10142,Belasitsa Petrich,Belasitsa Petrich,
68029,1022955,Forge FC,Forge FC,
67000,1022952,Cavalry FC,Cavalry FC,
79097,1135780,AtlÃ©tico Ottawa,AtlÃ©tico Ottawa,
67002,1022954,Inter Toronto FC,Inter Toronto FC,
136159,1899648,FC Supra du QuÃ©bec,Supra du Quebec,
94560,1436202,Vancouver FC,Vancouver FC,
67001,1022948,HFX Wanderers FC,HFX Wanderers FC,
68221,1022953,Pacific FC,Pacific FC,
2433,7815,CSD Colo-Colo,Colo Colo,
3277,6458,CD Universidad CatÃ³lica,Universidad Catolica,
1037,6310,Club Universidad de Chile,Universidad de Chile,
11004,4062,Coquimbo Unido,Coquimbo Unido,
6536,6455,CD Palestino,Palestino,
6368,4056,Huachipato FC,Huachipato,
7020,1890,CD Everton,Everton CD,
14723,49559,CD Ã‘ublense,Ã‘ublense,
26697,584840,Deportes Limache,Deportes Limache,
11470,6296,CD O'Higgins,O'Higgins,
5622,4054,Universidad de ConcepciÃ³n,Universidad de Concepcion,
5747,1891,Deportes La Serena,La Serena,
6363,4058,Audax Italiano,Audax Italiano,
14604,4134,Deportes ConcepciÃ³n,Deportes Concepcion,
17482,4055,CD Cobresal,Cobresal,
20514,192435,UniÃ³n La Calera,Union La Calera,
9103,1843,CD Cobreloa,Cobreloa,
2723,1849,Santiago Wanderers,Santiago Wanderers,
23162,192433,San Marcos de Arica,San Marcos,
13554,4060,Deportes Temuco,Deportes Temuco,
17222,6201,Deportes Antofagasta,Antofagasta,
19280,191607,San Luis de Quillota,San Luis,
11657,4059,CD Puerto Montt,Puerto Montt,
4321,7843,UniÃ³n EspaÃ±ola,Union Espanola,
61808,1264972,Deportes Recoleta,Deportes Recoleta,
13394,246503,Magallanes,Magallanes,
20694,192436,Deportes CopiapÃ³,Deportes Copiapo,
19027,162905,CuricÃ³ Unido,Curico Unido,
15952,4061,UniÃ³n San Felipe,Union San Felipe,
18076,162904,Club Deportes Iquique,Deportes Iquique,
20683,584834,Deportes Santa Cruz,Deportes Santa Cruz,
18720,4057,Rangers de Talca,Rangers,
65791,737052,Chengdu Rongcheng,Chengdu Rongcheng FC,
99249,1477050,Chongqing Tonglianglong,Chongqing Tongliang Long,
98080,1477043,Dalian Yingbo,Dalian Yingbo,
93753,1477056,Yunnan Yukun,Yunnan Yukun,
3182,8623,Shandong Taishan,Shandong Taishan,
70662,1283248,Qingdao West Coast,Qingdao West Coast,
50973,737054,Liaoning Tieren,Liaoning Tieren,
17276,51443,Zhejiang FC,Zhejiang Professional,
51120,930027,Shenzhen Peng City,Shenzhen Peng City,
3176,4177,Beijing Guoan,Beijing Guoan,
9982,51442,Henan FC,Henan FC,
3183,6628,Shanghai Shenhua,Shanghai Shenhua,
27190,198616,Shanghai Port,Shanghai Port,
8536,4183,Qingdao Hainiu,Qingdao Hainiu,
70657,1029687,Wuhan Three Towns,Wuhan Three Towns,
3187,4189,Tianjin Jinmen Tiger,Tianjin Jinmen Tiger,
107713,1623678,Guangdong GZ-Power,Guangdong GZ-Power,
108131,1623365,Shenzhen Juniors,Shenzhen Juniors,
46487,835637,Nantong Zhiyun,Nantong Zhiyun FC,
85923,1283246,Wuxi Wugo,Wuxi Wugo,
98029,1623699,Guangxi Hengchen,Guangxi Hengchen,
72879,1242218,Nanjing City,Nanjing City FC,
45500,737057,Dingnan United,Dingnan United,
73135,1282988,Yanbian Longding,Yanbian Longding,
108084,1623789,Shaanxi Union,Shaanxi Union,
41626,585867,Ningbo FC,Ningbo Professional,
4768,6401,Changchun Yatai,Changchun Yatai,
57778,1617860,Dalian K'un City,Dalian K'un City,
54134,1282989,Foshan Nanshi,Foshan Nanshi,
85480,1282924,Shijiazhuang Gongfu,Shijiazhuang Gongfu,
39268,585797,Suzhou Dongwu,Suzhou Dongwu,
38929,585808,Meizhou Hakka,Meizhou Hakka,
8172,6368,AtlÃ©tico Nacional,Atletico Nacional,
11854,2254,Junior FC,Junior FC,
10090,4405,AsociaciÃ³n Deportivo Pasto,Deportivo Pasto,
2352,10280,CD AmÃ©rica de Cali,America de Cali,
6984,6024,Once Caldas,Once Caldas,
10503,1894,Deportes Tolima,Tolima,
11648,7818,Independiente Santa Fe,Santa Fe,
17425,47240,Internacional de BogotÃ¡,Internacional de Bogota,
9961,6387,Deportivo Cali,Deportivo Cali,
2350,4403,Millonarios FC,Millonarios,
10093,2528,Independiente MedellÃ­n,Independiente Medellin,
6495,4401,AtlÃ©tico Bucaramanga,Bucaramanga,
38628,348397,Llaneros FC,Llaneros FC,
22902,193029,Alianza FC,Alianza FC,
14649,6255,BoyacÃ¡ ChicÃ³ FC,Chico FC,
13379,6254,CÃºcuta Deportivo,Cucuta,
9811,4404,Deportivo Pereira,Deportivo Pereira,
17554,193031,AtlÃ©tico FC,Atletico FC,
18127,193027,Barranquilla FC,Barranquilla FC,
18265,193023,Club Boca Juniors de Cali,Boca Juniors de Cali,
20466,193032,BogotÃ¡ FC,Bogota FC,
2351,4407,Deportes QuindÃ­o,Deportes Quindio,
7136,4402,Envigado FC,Envigado,
14583,4400,Independiente Yumbo,Independiente Yumbo,
10136,193033,Leones FC,Leones,
52845,721594,Orsomarso SC,Orsomarso,
18231,193028,BoyacÃ¡ Patriotas FC,Patriotas,
13046,7731,CD Real Cartagena,Real Cartagena,
18111,193026,Real Cundinamarca,Real Cundinamarca,
23194,193022,Real Santander,Real Santander,
17915,193030,Tigres FC,Tigres FC,
14680,4408,UniÃ³n Magdalena,Union Magdalena,
20590,193025,Rionegro Ãguilas,Aguilas Doradas,
32041,244167,Fortaleza CEIF,Fortaleza FC,
39252,424270,Jaguares de CÃ³rdoba,CD Jaguares,
17467,192963,Internacional de Palmira,Internacional FC de Palmira,
2677,49726,CS Herediano,Club Sport Herediano,
4720,6607,Deportivo Saprissa,Deportivo Saprissa,
18579,210220,AD Municipal Liberia,AD Municipal Liberia,
18577,49732,CS CartaginÃ©s,C.S. CartaginÃ©s,
6478,6335,LD Alajuelense,LD Alajuelense,
54649,776638,Sporting FC ,Sporting FC,
18659,49728,AD San Carlos,Deportiva San Carlos,
9807,9935,Puntarenas FC,Puntarenas FC,
8601,49730,Municipal PÃ©rez ZeledÃ³n,Municipal PÃ©rez ZeledÃ³n,
18574,855904,Guadalupe FC,Guadalupe FC,
419,10156,GNK Dinamo Zagreb,Dinamo Zagreb,
447,10154,HNK Hajduk Split,Hajduk Split,
599,10165,NK Varazdin,NK Varazdin,
144,10162,HNK Rijeka,Rijeka,
11194,175388,NK Lokomotiva Zagreb,NK Lokomotiva,
999,6038,NK Istra 1961,NK Istra 1961,
24575,206560,HNK Gorica,HNK Gorica,
2362,1581,Slaven Belupo Koprivnica,Slaven,
327,10157,NK Osijek,Osijek,
456,45228,HNK Vukovar 1991,Vukovar 91,
829,8044,Omonia Nicosia,Omonia Nicosia,
2156,7797,AEK Larnaca,AEK Larnaca,
429,8003,Apollon Limassol,Apollon Limassol,
45457,2137,Pafos FC,Pafos FC,
2784,8621,APOEL Nicosia,APOEL Nicosia,
10586,2136,Aris Limassol,Aris Limassol,
3899,6243,Anorthosis Famagusta,Anorthosis,
786,2134,AEL Limassol,AEL Limassol,
16024,154798,Omonia Aradippou,Omonia Aradippou,
57870,1075325,Krasava ENY,Krasava Ypsonas FC,
1402,5771,Olympiakos Nicosia,Olympiakos Nicosia,
31010,184615,Akritas Chlorakas,Akritas Chlorakas,
4590,8334,Ethnikos Achnas,Ethnikos Achnas,
840,4126,Enosis Neon Paralimniou,Enosis Paralimni,
18945,8590,Nea Salamina Famagusta,Nea Salamis,
42109,468676,Karmiotissa Pano Polemidion,Karmiotissa Pano Polemidion,
91288,1282231,Omonia 29is Maiou,Omonia 29 Maiou,
21958,154796,PAEEK Kyrenia,PAEEK,
3393,88811,Doxa Katokopias,Doxa Katokopia,
10816,6704,Agia Napa,Ayia Napa,
19191,154788,ASIL Lysi,ASIL Lysi,
35233,154792,MEAP Pera Choriou Nisou,MEAP Nisou,
37573,154791,Chalkanoras Idaliou,Chalkanoras Idaliou,
31804,1664990,Spartakos Kitiou,Spartakos Kitiou,
78776,1793834,APEA Akrotiri FC,APEA Akrotiri,
4582,2135,Digenis Akritas Morfou,Digenis Morphou,
79109,1793837,Iraklis Gerolakkou,Iraklis Gerolakkou,
42125,626193,Ethnikos Latsion,Ethnikos Latsion,
37577,331631,AEZ Zakakiou,AEZ Zakakiou,
112039,154797,Achyronas-Onisilos FC,PO Achyronas-Onisilos,
62,7787,SK Slavia Prague,Slavia Prague,
197,10247,AC Sparta Prague,Sparta Prague,
941,6033,FC Viktoria Plzen,Viktoria Plzen,
1897,1712,FC Hradec Kralove,Hradec Kralove,
1322,7758,FK Jablonec,Jablonec,
697,10245,FC Slovan Liberec,Slovan Liberec,
814,4721,FK Teplice,Teplice,
5545,1860,FC Zlin,FC Zlin,
5546,10180,FK Mlada Boleslav,Mlada Boleslav,
5544,2021,1.FC Slovacko,Slovacko,
377,6362,FC Banik Ostrava,Banik Ostrava,
450,88657,FK Dukla Prague,Dukla Praha,
2311,6461,SK Sigma Olomouc,Sigma Olomouc,
1496,2406,FK Pardubice,Pardubice,
13726,143833,MFK Karvina,Karvina,
715,1670,Bohemians Prague 1905,Bohemians 1905,
5225,1673,FC Zbrojovka Brno,FC Zbrojovka Brno,
28596,157007,FC SILON Taborsko,FC Silon Taborsko,
24325,106189,SK Artis Brno,Artis Brno,
6377,5733,FK Viagem Usti nad Labem,Usti nad Labem,
6201,1154238,FC Banik Ostrava B,Banik Ostrava B,
2598,1672,FK Pribram,Pribram,
479,1713,Slezsky FC Opava,Opava,
892,6096,FK Viktoria Zizkov,Zizkov,
6541,1151541,SK Slavia Prague B,Slavia Prague B,
13299,175807,FC Sellier & Bellot Vlasim,FC Vlasim,
7805,279088,MFK Chrudim,MFK Chrudim,
3795,2404,SK Hanacka Slavia Kromeriz,Hanacka Slavia Kromeriz,
1321,7840,SK Dynamo Ceske Budejovice,SK Dynamo Ceske Budejovice,
13718,358094,1.SK Prostejov,SK Prostejov,
7975,1949,FC Vysocina Jihlava,Vysocina Jihlava,
6483,132215,AC Sparta Prague B,Sparta Prague B,
678,8071,Aarhus GF,AGF,
865,8113,FC Midtjylland,FC Midtjylland,
2778,10202,FC Nordsjaelland,NordsjÃ¦lland,
206,8595,BrÃ¶ndby IF,BrÃ¸ndby IF,
1063,9939,Viborg FF,Viborg,
5817,8487,SÃ¶nderjyske Fodbold,SÃ¸nderjyske,
190,8391,FC Copenhagen,FC KÃ¸benhavn,
173,8414,Odense Boldklub,OB,
1177,8415,Silkeborg IF,Silkeborg,
5724,8410,Randers FC,Randers FC,
5776,8454,FC Fredericia,Fredericia,
443,8231,Vejle Boldklub,Vejle Boldklub,
369,9907,Lyngby Boldklub,Lyngby,
2414,9814,AC Horsens,AC Horsens,
3426,8285,Esbjerg fB,Esbjerg fB,
49675,9940,HillerÃ¶d Fodbold,HillerÃ¸d,
1894,10240,Hvidovre IF,Hvidovre,
12275,6308,Kolding IF,Kolding IF,
1053,8470,Aalborg BK,AaB,
5784,8109,Aarhus Fremad,Aarhus Fremad,
5818,9950,Hobro IK,Hobro,
23297,8289,HB KÃ¶ge,HB KÃ¸ge,
947,8453,Boldklubben af 1893,B 93,
5767,9969,Middelfart Boldklub,Middelfart,
362,9805,Akademisk Boldklub,AB,
19657,8615,Vendsyssel FF,Vendsyssel FF,
5091,8112,Naestved Boldklub,NÃ¦stved,
1842,9821,FC Roskilde,FC Roskilde,
9023,9946,Thisted FC,Thisted,
3732,8097,Hellerup IK,HIK,
5716,8108,BK Fremad Amager,Fremad Amager,
5842,6678,VSK Aarhus,VSK Aarhus,
5781,9952,Skive IK,Skive,
5874,8447,Brabrand IF,Brabrand,
75807,88610,IshÃ¶j IF,IshÃ¸j IF,
22110,9843,FC HelsingÃ¸r,FC HelsingÃ¸r,
5733,457638,NykÃ¶bing FC,NykÃ¸bing FC,
21035,175558,FA 2000,FA 2000,
5889,8279,Naesby Boldklub,NÃ¦sby,
5866,8227,BrÃ¶nshÃ¶j Boldklub,BrÃ¸nshÃ¸j,
16173,9959,VanlÃ¶se IF,VanlÃ¸se IF,
67612,946241,HÃ¶rsholm-UsserÃ¶d IK,HÃ¸rsholm UsserÃ¸d IK,
1798,8252,Holbaek B&I,HolbÃ¦k B&I,
21784,8223,Sundby Boldklub,Sundby BK,
444,8250,BK Frem,Frem,
45057,1644,Vejgaard B,Vejgaard,
13290,2552,Odder IGF,Odder Fodbold,
29391,7912,IF Lyseng,IF Lyseng,
19309,192875,Independiente del Valle,Independiente del Valle,
8781,4144,Deportivo Cuenca,Deportivo Cuenca,
17584,113053,CD Universidad CatÃ³lica,Universidad Catolica,
3523,6453,Barcelona SC Guayaquil,Barcelona SC,
6362,6608,SD Aucas,Aucas,
9855,6721,LDU Quito,LDU de Quito,
36020,1014174,Orense SC,Orense,
4561,1850,CS Emelec,Emelec,
19104,113054,TÃ©cnico Universitario,Tecnico Universitario,
17426,6609,CD MacarÃ¡,CSD Macara,
25569,194754,Guayaquil City FC,Guayaquil City,
25576,304929,Mushuc Runa SC,Mushuc Runa,
70466,1370528,Leones FC,Leones del Norte,
87068,1345405,Libertad FC,Libertad,
19304,519457,DelfÃ­n SC,Delfin,
18099,162922,Manta FC,Manta,
664,80591,Zamalek SC,Zamalek SC,
44664,517894,Pyramids FC,Pyramids FC,
7,101745,Al Ahly FC,Al Ahly SC,
57439,608449,Cleopatra FC,Ceramica Cleopatra,
9094,101762,El Masry SC,Al Masry SC,
9218,101754,Enppi SC,ENPPI,
23387,205189,Smouha SC,Smouha SC,
18234,205190,Wadi Degla FC,Wadi Degla FC,
47010,585662,Zed FC,ZED FC,
62448,687954,Bank El Ahly,National Bank,
20572,178268,El Gouna FC,El Gouna FC,
10957,103017,Petrojet,Petrojet,
13446,101752,Ghazl El Mahalla,Ghazl Al Mahalla,
3369,101757,El Mokawloon SC,Al Mokawloon Al Arab,
9219,101747,Tala'ea El Gaish,Tala'ea El Gaish,
68770,797212,Modern Sport Club,Modern Sport FC,
3963,101766,Ittihad Alexandria SC,Al Ittihad Alexandria,
43316,316480,Kahraba Ismailia,Kahrbaa Ismailia,
12093,101767,Harras El Hodoud,Haras El Hodoud,
47058,581345,Pharco FC,Pharco FC,
3595,101746,Ismaily SC,Ismaily SC,
14082,49742,CD FAS,CD FAS,
14083,49744,CD Luis Angel Firpo,Firpo,
14078,49740,Alianza FC,Alianza FC,
131588,1783449,Inter FA ,Inter FA,
22308,179505,CD Municipal LimeÃ±o,Municipal Limeno,
6571,49739,CD Ãguila,CD Ãguila,
11167,49746,AD Isidro MetapÃ¡n,Isidro Metapan,
89602,1662005,CD Cacahuatique,CD Cacahuatique,
54416,1280075,CD Platense Zacatecoluca,CD Platense Municipal,
131292,49747,CD HÃ©rcules,Hercules,
35766,1525664,CD Fuerte San Francisco,Fuerte San Francisco,
120637,1783451,Zacatecoluca FC,Zacatecoluca,
31855,106975,Medeama SC,Medeama SC,
71866,1300594,Bibiani Gold Stars FC,Bibiani Gold Stars,
3601,102016,Hearts of Oak,Hearts of Oak,
37487,723961,Dreams FC,Dreams FC,
28374,186663,Aduana Stars FC,Aduana Stars,
35137,159949,Berekum Chelsea FC,Berekum Chelsea,
71943,639361,FC Samartex,Samartex,
502,102018,Asante Kotoko SC,Asante Kotoko SC,
60977,1194060,Karela United FC,Karela United,
54177,1665708,Vision FC,Vision FC,
25065,289802,Bechem United FC,Bechem United,
13603,102019,Heart of Lions FC,Heart of Lions,
71861,1665706,Young Apostles FC,Young Apostles,
64509,1194058,Eleven Wonders FC,Eleven Wonders,
2441,8563,AEK Athens,AEK Athens,
683,8638,Olympiacos Piraeus,Olympiacos,
1091,8619,PAOK Thessaloniki,PAOK Thessaloniki,
265,10200,Panathinaikos,Panathinaikos,
605,8239,Aris Thessaloniki,Aris Thessaloniki,
2672,4493,Levadiakos,Levadiakos,
653,7753,OFI Crete,OFI Crete,
60949,885256,Volos NFC,NFC Volos,
3060,10187,Atromitos Athens,Atromitos,
6418,162386,Panetolikos,Panetolikos,
47,8675,Iraklis Thessaloniki,Iraklis,
5572,6013,Niki Volou,Niki Volou,
4585,149647,Anagennisi Karditsas,Anagennisi Karditsas,
91869,1303118,PAOK Thessaloniki B,PAOK Thessaloniki B,
3391,149646,AO Kavala,Kavala,
2671,1620,PAS Giannina,PAS Giannina,
9,1585,Kalamata FC,Kalamata,
169,8170,Panionios FC,Panionios,
2984,6278,Egaleo FC,Egaleo,
13047,9933,CSD Municipal,CSD Municipal,
35101,188299,Deportivo Mixco,Deportivo Mixco,
9709,49761,Comunicaciones FC,Comunicaciones FC,
6800,188302,CobÃ¡n Imperial,Coban Imperial,
45174,188303,Deportivo Guastatoya,Guastatoya,
16543,9934,Deportivo Marquense,Deportivo Marquense,
19008,188294,Aurora FC,Aurora FC,
38141,188305,Deportivo Achuapa,Deportivo Achuapa,
708,8043,Ãšjpest FC,Ujpest,
30613,465382,KisvÃ¡rda FC,Kisvarda,
634,7778,MTK Budapest,MTK Budapest,
9241,2476,DiÃ³sgyÅ‘ri VTK,Diosgyori VTK,
5849,6017,VÃ­kingur ReykjavÃ­k,Vikingur Reykjavik,
3237,8130,KR ReykjavÃ­k,KR Reykjavik,
3832,6291,Fram ReykjavÃ­k,Fram Reykjavik,
3737,8332,Breidablik KÃ³pavogur,Breidablik,
1033,8064,Valur ReykjavÃ­k,Valur,
1231,8004,ÃA Akranes,IA Akranes,
8037,4472,KeflavÃ­k ÃF,Keflavik,
21875,6343,Stjarnan Gardabaer,Stjarnan,
8036,8299,ÃBV Vestmannaeyjar,IBV Vestmannaeyjar,
1839,2165,KA Akureyri,KA Akureyri,
21864,4496,ThÃ³r Akureyri,Thor Akureyri,
1185,8151,FH HafnarfjÃ¶rdur,FH Hafnarfjordur,
9175,4661,ThrÃ³ttur ReykjavÃ­k,Throttur Reykjavik,
2576,6434,Fylkir ReykjavÃ­k,Fylkir,
29224,750462,Vestri ÃsafjÃ¶rdur,Vestri,
21881,163251,UMF Afturelding,Afturelding,
11382,4516,HK KÃ³pavogs,HK Kopavogs,
21860,6683,Leiknir ReykjavÃ­k,Leiknir Reykjavik,
21877,4495,UMF NjardvÃ­k,Njardvik,
25873,175111,ÃF GrÃ³tta,Grotta,
21859,163250,ÃR ReykjavÃ­k,IR Reykjavik,
7690,8298,UMF GrindavÃ­k,Grindavik,
30580,559291,KF Aegir,Ã†gir,
28433,4514,VÃ¶lsungur ÃF,VÃ¶lsungur,
19469,4494,Haukar HafnarfjÃ¶rdur,Haukar,
32672,580181,KÃ¡ri Akranes,Kari,
30595,319922,DalvÃ­k/Reynir,Dalvik/Reynir,
21879,114130,UMF Selfoss,Selfoss,
21855,4518,FjÃ¶lnir ReykjavÃ­k,FjÃ¶lnir,
21883,1599412,KormÃ¡kur/HvÃ¶t,KormÃ¡kur/HvÃ¶t,
29366,542586,KFG Gardabaer,KFG,
49454,1360600,HvÃ­ti Riddarinn,Hviti Riddarinn,
12118,4515,UMF VÃ­kingur Ã“lafsvÃ­k,Vikingur Olafsvik,
97827,1340091,KFA Austfjarda,KFA,
21862,449429,ÃF Magni GrenivÃ­k,Magni,
14099,165184,East Bengal FC,East Bengal FC,
45274,578655,Mumbai City FC,Mumbai City FC,
41030,485935,Bengaluru FC,Bengaluru FC,
85902,589749,Punjab FC,Punjab FC,
60816,873038,Jamshedpur FC,Jamshedpur FC,
45321,578650,FC Goa,FC Goa,
45277,578654,Kerala Blasters FC,Kerala Blasters FC,
45276,578656,NorthEast United FC,Northeast United FC,
110631,1562126,Inter Kashi FC,Inter Kashi,
45080,578653,Odisha FC,Odisha FC,
45299,578652,Chennaiyin FC,Chennaiyin FC,
37893,165187,Mohammedan SC (Kolkata),Mohammedan SC,
99661,1782583,Diamond Harbour FC,Diamond Harbour,
29572,184549,Shillong Lajong FC,Shillong Lajong,
83894,1320491,Sreenidi Deccan FC,Sreenidi Deccan FC,
65839,624342,Chanmari FC,Chanmari FC,
14088,165182,Dempo SC,Dempo SC,
37891,624350,Aizawl FC,Aizawl FC,
67176,970686,Real Kashmir FC,Real Kashmir FC,
14105,165196,PERSIB Bandung,Persib Bandung,
14107,165191,Persija Jakarta,Persija Jakarta,
31444,930525,Persebaya Surabaya,Persebaya Surabaya,
97916,1665351,Malut United FC,Malut United,
49425,185751,Bali United FC,Bali United FC,
12971,165200,Arema FC,Arema,
14112,165206,Persita Tangerang,Persita,
70596,585850,PSIM Yogyakarta,PSIM Yogyakarta,
14106,165197,Persik Kediri,Persik,
14108,165194,Persijap Jepara,Persijap Jepara,
41654,165199,Madura United FC,Madura United,
14104,165198,PSM Makassar,PSM Makassar,
31450,583034,PERSIS Solo,Persis Solo,
34826,215564,Semen Padang FC,Semen Padang,
1076,101614,Esteghlal FC,Esteghlal,
12935,176352,Tractor FC,Tractor,
4947,101611,Sepahan FC,Sepahan,
100931,1396532,Chadormalu SC,Chadormalu Ardakan SC,
6079,101610,Persepolis FC,Persepolis,
6075,101623,Fajr Sepasi Shiraz,Fajr Sepasi,
49838,664862,Kheybar Khorramabad FC,Kheybar Khorramabad,
17499,101612,Malavan Bandar Anzali,Malavan,
40472,394619,Esteghlal Khuzestan,Esteghlal Khuzestan,
6078,101619,Paykan FC,Paykan,
87232,1303998,Shams Azar Qazvin,Shams Azar Qazvin,
42894,664861,Aluminium Arak FC,Aluminium Arak,
6081,101618,Zob Ahan Esfahan,Zob Ahan,
28344,394620,Mes Rafsanjan,Mes Rafsanjan,
26013,392200,FC Nassaji Mazandaran,Nassaji Mazandaran FC,
68807,961464,Mes Shahr Babak FC,Mes Shahr Babak,
6080,101615,Saipa FC,Saipa,
44255,775750,Pars Jonoubi Jam,Pars Jonoubi Jam,
68324,955322,Havadar SC,Havadar SC,
19628,101622,Mes Kerman,Mes Kerman,
121856,1675873,Palayesh Naft Bandar Abbas,Naft Bandar Abbas,
54056,676588,Beasat Kermanshah,Beasat Kermanshah,
42191,396142,Niroye Zamini FC,Niroye Zamini,
70699,1320146,Shahrdari Nowshahr,Shahrdari Nowshahr,
69025,958608,Navad Urmia FC,Navad Urmia,
12520,101627,Damash Gilan FC,Damash,
23805,101656,Al-Quwa Al-Jawiya,Al Quwa Al Jawiya,
13593,101655,Al-Shorta SC,Al Shorta,
13595,101649,Erbil SC,Erbil,
23806,101659,Al-Zawraa SC,Al Zawraa,
103329,1680577,Al-Karma,Al-Karma,
21726,101660,Al-Talaba SC,Al Talaba,
31272,191818,Al-Karkh SC,Al Karkh,
91740,1298364,Newroz SC,Newroz,
39637,191814,Zakho SC,Zakho,
13598,101650,Duhok SC,Duhok,
42036,165214,Diyala SC,Diyala,
42274,101661,Al-Naft SC,Al Naft,
122002,1811195,Al-Gharraf SC,Al-Gharraf,
23804,165215,Amanat Baghdad,Amanat Baghdad,
13594,101643,Al-Najaf FC,Al Najaf,
77886,1087313,Al-Qasim SC,Al-Qasim,
3258,4131,Shamrock Rovers,Shamrock Rovers,
1189,1854,St. Patrick's Athletic,St. Patrick's Athletic,
6066,1853,Dundalk FC,Dundalk,
3909,5751,Shelbourne FC,Shelbourne,
920,8338,Derry City,Derry City,
42394,520517,Galway United FC,Galway United FC,
4277,8339,Drogheda United FC,Drogheda United,
8780,6361,Sligo Rovers,Sligo Rovers,
7609,6042,Waterford FC,Waterford FC,
27774,2201,Cork City FC,Cork City,
